Noise,Beta1,Window1,T1,Beta2,Window2,T2,PSNR
1,0.6666,7,0.6666,0.6666,7,0.3333,82.5560661428
1,0.6666,7,0.6666,0.6666,7,0.3333,83.1040576029
1,0.6666,7,0.6666,0.6666,7,0.3333,82.6325163449
1,0.6666,7,0.6666,0.6666,7,0.6666,82.75296665
1,0.6666,7,0.6666,0.6666,7,0.6666,82.9527678173
1,0.6666,7,0.6666,0.6666,7,0.6666,82.6173155512
1,0.6666,7,0.6666,0.6666,7,0.6666,83.1613981226
1,0.6666,7,0.6666,0.6666,7,0.6666,82.7517870629
5,0.3333,7,0.3333,0.3333,7,0.3333,90.362737099
5,0.3333,7,0.3333,0.3333,7,0.3333,86.869802316
5,0.3333,7,0.3333,0.3333,7,0.3333,85.2690530595
5,0.3333,7,0.3333,0.3333,7,0.3333,86.8404960796
5,0.3333,7,0.3333,0.3333,7,0.3333,87.2395853426
5,0.3333,7,0.3333,0.3333,7,0.6666,87.7262121762
5,0.3333,7,0.3333,0.3333,7,0.6666,85.2111448138
5,0.3333,7,0.3333,0.3333,7,0.6666,89.8518391275
5,0.3333,7,0.3333,0.3333,7,0.6666,87.0272039876
5,0.3333,7,0.3333,0.3333,7,0.6666,88.5776993601
5,0.3333,7,0.3333,0.6666,7,0.3333,83.9090976761
5,0.3333,7,0.3333,0.6666,7,0.3333,86.2557643089
5,0.3333,7,0.3333,0.6666,7,0.3333,83.2687191453
5,0.3333,7,0.3333,0.6666,7,0.3333,84.8894624789
5,0.3333,7,0.3333,0.6666,7,0.3333,84.6133119859
5,0.3333,7,0.3333,0.6666,7,0.6666,85.1069335385
5,0.3333,7,0.3333,0.6666,7,0.6666,86.1328306782
5,0.3333,7,0.3333,0.6666,7,0.6666,83.9417708333
5,0.3333,7,0.3333,0.6666,7,0.6666,85.6346160229
5,0.3333,7,0.3333,0.6666,7,0.6666,86.9683620712
5,0.3333,7,0.6666,0.3333,7,0.3333,87.5873572936
5,0.3333,7,0.6666,0.3333,7,0.3333,88.9983468942
5,0.3333,7,0.6666,0.3333,7,0.3333,85.2681259013
5,0.3333,7,0.6666,0.3333,7,0.3333,86.3146633518
5,0.3333,7,0.6666,0.3333,7,0.3333,86.3379963068
5,0.3333,7,0.6666,0.3333,7,0.6666,84.2614656601
5,0.3333,7,0.6666,0.3333,7,0.6666,86.0059741701
5,0.3333,7,0.6666,0.3333,7,0.6666,85.6768746271
5,0.3333,7,0.6666,0.3333,7,0.6666,89.9500631003
5,0.3333,7,0.6666,0.3333,7,0.6666,87.4137691406
5,0.3333,7,0.6666,0.6666,7,0.3333,84.7586826506
5,0.3333,7,0.6666,0.6666,7,0.3333,84.788041053
5,0.3333,7,0.6666,0.6666,7,0.3333,83.8002376335
5,0.3333,7,0.6666,0.6666,7,0.3333,83.5742518653
5,0.3333,7,0.6666,0.6666,7,0.3333,83.7095181882
5,0.3333,7,0.6666,0.6666,7,0.6666,83.6183286434
5,0.3333,7,0.6666,0.6666,7,0.6666,85.5851174669
5,0.3333,7,0.6666,0.6666,7,0.6666,83.816188539
5,0.3333,7,0.6666,0.6666,7,0.6666,83.1350580711
5,0.3333,7,0.6666,0.6666,7,0.6666,85.3627658898
5,0.6666,7,0.3333,0.3333,7,0.3333,82.3311535848
5,0.6666,7,0.3333,0.3333,7,0.3333,81.4539540164
5,0.6666,7,0.3333,0.3333,7,0.3333,80.8919653848
5,0.6666,7,0.3333,0.3333,7,0.3333,84.5685088368
5,0.6666,7,0.3333,0.3333,7,0.3333,82.7476959468
5,0.6666,7,0.3333,0.3333,7,0.6666,83.6492909961
5,0.6666,7,0.3333,0.3333,7,0.6666,82.8631084536
5,0.6666,7,0.3333,0.3333,7,0.6666,82.4364429635
5,0.6666,7,0.3333,0.3333,7,0.6666,79.3193691886
5,0.6666,7,0.3333,0.3333,7,0.6666,85.6397677312
5,0.6666,7,0.3333,0.6666,7,0.3333,82.6393475322
5,0.6666,7,0.3333,0.6666,7,0.3333,79.5421688706
5,0.6666,7,0.3333,0.6666,7,0.3333,80.9521808096
5,0.6666,7,0.3333,0.6666,7,0.3333,80.8561125683
5,0.6666,7,0.3333,0.6666,7,0.3333,79.6682913084
5,0.6666,7,0.3333,0.6666,7,0.6666,81.9445736278
5,0.6666,7,0.3333,0.6666,7,0.6666,79.7084936109
5,0.6666,7,0.3333,0.6666,7,0.6666,80.3795741569
5,0.6666,7,0.3333,0.6666,7,0.6666,78.210034421
5,0.6666,7,0.3333,0.6666,7,0.6666,80.2612420033
5,0.6666,7,0.6666,0.3333,7,0.3333,83.0492563911
5,0.6666,7,0.6666,0.3333,7,0.3333,82.6687491871
5,0.6666,7,0.6666,0.3333,7,0.3333,81.1752032879
5,0.6666,7,0.6666,0.3333,7,0.3333,82.0864007863
5,0.6666,7,0.6666,0.3333,7,0.3333,82.3973334503
5,0.6666,7,0.6666,0.3333,7,0.6666,87.4453523994
5,0.6666,7,0.6666,0.3333,7,0.6666,84.8307607549
5,0.6666,7,0.6666,0.3333,7,0.6666,82.0171252717
5,0.6666,7,0.6666,0.3333,7,0.6666,83.0251610921
5,0.6666,7,0.6666,0.3333,7,0.6666,83.6064054967
5,0.6666,7,0.6666,0.6666,7,0.3333,82.289681452
5,0.6666,7,0.6666,0.6666,7,0.3333,81.0742324747
5,0.6666,7,0.6666,0.6666,7,0.3333,81.4847725218
5,0.6666,7,0.6666,0.6666,7,0.3333,81.5000450456
5,0.6666,7,0.6666,0.6666,7,0.3333,80.2479437707
5,0.6666,7,0.6666,0.6666,7,0.6666,80.2319400328
5,0.6666,7,0.6666,0.6666,7,0.6666,79.231485803
5,0.6666,7,0.6666,0.6666,7,0.6666,81.8664442147
5,0.6666,7,0.6666,0.6666,7,0.6666,82.0232163963
5,0.6666,7,0.6666,0.6666,7,0.6666,81.9573812215
10,0.3333,7,0.3333,0.3333,7,0.3333,78.7434839654
10,0.3333,7,0.3333,0.3333,7,0.3333,80.7208527026
10,0.3333,7,0.3333,0.3333,7,0.3333,79.7785399464
10,0.3333,7,0.3333,0.3333,7,0.3333,78.4001869428
10,0.3333,7,0.3333,0.3333,7,0.3333,77.4289951968
10,0.3333,7,0.3333,0.3333,7,0.6666,75.0563640472
10,0.3333,7,0.3333,0.3333,7,0.6666,77.0589828952
10,0.3333,7,0.3333,0.3333,7,0.6666,81.0189157149
10,0.3333,7,0.3333,0.3333,7,0.6666,75.5423030675
10,0.3333,7,0.3333,0.3333,7,0.6666,77.3633613239
10,0.3333,7,0.3333,0.6666,7,0.3333,77.5772292053
10,0.3333,7,0.3333,0.6666,7,0.3333,81.4747903119
10,0.3333,7,0.3333,0.6666,7,0.3333,76.9587953078
10,0.3333,7,0.3333,0.6666,7,0.3333,77.7039721931
10,0.3333,7,0.3333,0.6666,7,0.3333,75.9392739034
10,0.3333,7,0.3333,0.6666,7,0.6666,81.0087902236
10,0.3333,7,0.3333,0.6666,7,0.6666,77.0817063793
10,0.3333,7,0.3333,0.6666,7,0.6666,77.7801454667
10,0.3333,7,0.3333,0.6666,7,0.6666,79.9656934412
10,0.3333,7,0.3333,0.6666,7,0.6666,78.4910078295
10,0.3333,7,0.6666,0.3333,7,0.3333,81.0202973887
10,0.3333,7,0.6666,0.3333,7,0.3333,81.9757620493
10,0.3333,7,0.6666,0.3333,7,0.3333,76.4155780997
10,0.3333,7,0.6666,0.3333,7,0.3333,81.8765773533
10,0.3333,7,0.6666,0.3333,7,0.3333,79.9969303806
10,0.3333,7,0.6666,0.3333,7,0.6666,78.4384675975
10,0.3333,7,0.6666,0.3333,7,0.6666,75.9241304308
10,0.3333,7,0.6666,0.3333,7,0.6666,79.2507304768
10,0.3333,7,0.6666,0.3333,7,0.6666,80.0238911835
10,0.3333,7,0.6666,0.3333,7,0.6666,80.0622961573
10,0.3333,7,0.6666,0.6666,7,0.3333,81.6720220521
10,0.3333,7,0.6666,0.6666,7,0.3333,76.9441327771
10,0.3333,7,0.6666,0.6666,7,0.3333,75.3386771277
10,0.3333,7,0.6666,0.6666,7,0.3333,75.7314054714
10,0.3333,7,0.6666,0.6666,7,0.3333,78.7508518425
10,0.3333,7,0.6666,0.6666,7,0.6666,71.7420233095
10,0.3333,7,0.6666,0.6666,7,0.6666,78.3648593341
10,0.3333,7,0.6666,0.6666,7,0.6666,80.5971932307
10,0.3333,7,0.6666,0.6666,7,0.6666,78.8266279322
10,0.3333,7,0.6666,0.6666,7,0.6666,79.3848047213
10,0.6666,7,0.3333,0.3333,7,0.3333,80.5841422542
10,0.6666,7,0.3333,0.3333,7,0.3333,74.0912738727
10,0.6666,7,0.3333,0.3333,7,0.3333,74.7725034611
10,0.6666,7,0.3333,0.3333,7,0.3333,81.9783111509
10,0.6666,7,0.3333,0.3333,7,0.3333,80.1826912274
10,0.6666,7,0.3333,0.3333,7,0.6666,76.7692911748
10,0.6666,7,0.3333,0.3333,7,0.6666,74.2474898681
10,0.6666,7,0.3333,0.3333,7,0.6666,76.2117224149
10,0.6666,7,0.3333,0.3333,7,0.6666,77.045096084
10,0.6666,7,0.3333,0.3333,7,0.6666,77.7146315511
10,0.6666,7,0.3333,0.6666,7,0.3333,77.8920653745
10,0.6666,7,0.3333,0.6666,7,0.3333,70.8281721693
10,0.6666,7,0.3333,0.6666,7,0.3333,78.9182173695
10,0.6666,7,0.3333,0.6666,7,0.3333,72.1695541125
10,0.6666,7,0.3333,0.6666,7,0.3333,74.1348435952
10,0.6666,7,0.3333,0.6666,7,0.6666,77.5326556608
10,0.6666,7,0.3333,0.6666,7,0.6666,73.6830398696
10,0.6666,7,0.3333,0.6666,7,0.6666,77.4136956912
10,0.6666,7,0.3333,0.6666,7,0.6666,80.6755824282
10,0.6666,7,0.3333,0.6666,7,0.6666,71.5817542105
10,0.6666,7,0.6666,0.3333,7,0.3333,77.6093196901
10,0.6666,7,0.6666,0.3333,7,0.3333,77.9146516987
10,0.6666,7,0.6666,0.3333,7,0.3333,76.9383014041
10,0.6666,7,0.6666,0.3333,7,0.3333,75.2999395227
10,0.6666,7,0.6666,0.3333,7,0.3333,74.8826367655
10,0.6666,7,0.6666,0.3333,7,0.6666,77.5207227891
10,0.6666,7,0.6666,0.3333,7,0.6666,78.0848905046
10,0.6666,7,0.6666,0.3333,7,0.6666,78.0778522291
10,0.6666,7,0.6666,0.3333,7,0.6666,75.8186451189
10,0.6666,7,0.6666,0.3333,7,0.6666,74.2753822047
10,0.6666,7,0.6666,0.6666,7,0.3333,76.3462922907
10,0.6666,7,0.6666,0.6666,7,0.3333,76.1625540589
10,0.6666,7,0.6666,0.6666,7,0.3333,73.4350274176
10,0.6666,7,0.6666,0.6666,7,0.3333,77.5985258035
10,0.6666,7,0.6666,0.6666,7,0.3333,74.209972659
10,0.6666,7,0.6666,0.6666,7,0.6666,75.7534191581
10,0.6666,7,0.6666,0.6666,7,0.6666,75.4789319208
10,0.6666,7,0.6666,0.6666,7,0.6666,73.5614764614
10,0.6666,7,0.6666,0.6666,7,0.6666,73.8467955942
10,0.6666,7,0.6666,0.6666,7,0.6666,72.4325483929
20,0.3333,7,0.3333,0.3333,7,0.3333,67.7566497437
20,0.3333,7,0.3333,0.3333,7,0.3333,66.4354421629
20,0.3333,7,0.3333,0.3333,7,0.3333,71.0951207613
20,0.3333,7,0.3333,0.3333,7,0.3333,65.8897876593
20,0.3333,7,0.3333,0.3333,7,0.3333,69.3288882858
20,0.3333,7,0.3333,0.3333,7,0.6666,67.0844673876
20,0.3333,7,0.3333,0.3333,7,0.6666,68.0702094304
20,0.3333,7,0.3333,0.3333,7,0.6666,67.1747380706
20,0.3333,7,0.3333,0.3333,7,0.6666,64.2338081707
20,0.3333,7,0.3333,0.3333,7,0.6666,67.5721975712
20,0.3333,7,0.3333,0.6666,7,0.3333,64.867754243
20,0.3333,7,0.3333,0.6666,7,0.3333,68.1870551234
20,0.3333,7,0.3333,0.6666,7,0.3333,69.1434567294
20,0.3333,7,0.3333,0.6666,7,0.3333,64.7697031399
20,0.3333,7,0.3333,0.6666,7,0.3333,70.4517337542
20,0.3333,7,0.3333,0.6666,7,0.6666,67.8149938574
20,0.3333,7,0.3333,0.6666,7,0.6666,66.9059521934
20,0.3333,7,0.3333,0.6666,7,0.6666,64.5775554348
20,0.3333,7,0.3333,0.6666,7,0.6666,67.0017603722
20,0.3333,7,0.3333,0.6666,7,0.6666,66.330527999
20,0.3333,7,0.6666,0.3333,7,0.3333,62.475501518
20,0.3333,7,0.6666,0.3333,7,0.3333,68.06636051
20,0.3333,7,0.6666,0.3333,7,0.3333,69.3526347697
20,0.3333,7,0.6666,0.3333,7,0.3333,65.3339745917
20,0.3333,7,0.6666,0.3333,7,0.3333,67.9005236388
20,0.3333,7,0.6666,0.3333,7,0.6666,69.0966499244
20,0.3333,7,0.6666,0.3333,7,0.6666,65.3532710033
20,0.3333,7,0.6666,0.3333,7,0.6666,70.2338291512
20,0.3333,7,0.6666,0.3333,7,0.6666,69.4474578676
20,0.3333,7,0.6666,0.3333,7,0.6666,66.7037937888
20,0.3333,7,0.6666,0.6666,7,0.3333,67.9532934972
20,0.3333,7,0.6666,0.6666,7,0.3333,63.6670997405
20,0.3333,7,0.6666,0.6666,7,0.3333,68.0548529859
20,0.3333,7,0.6666,0.6666,7,0.3333,67.2392845185
20,0.3333,7,0.6666,0.6666,7,0.3333,68.4468371489
20,0.3333,7,0.6666,0.6666,7,0.6666,67.212904504
20,0.3333,7,0.6666,0.6666,7,0.6666,63.5504946516
20,0.3333,7,0.6666,0.6666,7,0.6666,68.65694845
20,0.3333,7,0.6666,0.6666,7,0.6666,66.2581723317
20,0.3333,7,0.6666,0.6666,7,0.6666,62.139364009
20,0.6666,7,0.3333,0.3333,7,0.3333,63.0732155832
20,0.6666,7,0.3333,0.3333,7,0.3333,62.8279973243
20,0.6666,7,0.3333,0.3333,7,0.3333,67.9744821816
20,0.6666,7,0.3333,0.3333,7,0.3333,70.177660223
20,0.6666,7,0.3333,0.3333,7,0.3333,64.5438613519
20,0.6666,7,0.3333,0.3333,7,0.6666,68.0047534
20,0.6666,7,0.3333,0.3333,7,0.6666,65.6240439105
20,0.6666,7,0.3333,0.3333,7,0.6666,64.0271209254
20,0.6666,7,0.3333,0.3333,7,0.6666,70.46400571
20,0.6666,7,0.3333,0.3333,7,0.6666,65.9850898169
20,0.6666,7,0.3333,0.6666,7,0.3333,64.2167032385
20,0.6666,7,0.3333,0.6666,7,0.3333,65.0346769616
20,0.6666,7,0.3333,0.6666,7,0.3333,64.9554800919
20,0.6666,7,0.3333,0.6666,7,0.3333,63.3016383692
20,0.6666,7,0.3333,0.6666,7,0.3333,65.8677190365
20,0.6666,7,0.3333,0.6666,7,0.6666,67.9151813372
20,0.6666,7,0.3333,0.6666,7,0.6666,66.7914132816
20,0.6666,7,0.3333,0.6666,7,0.6666,64.239366266
20,0.6666,7,0.3333,0.6666,7,0.6666,62.708539706
20,0.6666,7,0.3333,0.6666,7,0.6666,59.4022295206
20,0.6666,7,0.6666,0.3333,7,0.3333,65.7865310171
20,0.6666,7,0.6666,0.3333,7,0.3333,67.3694503559
20,0.6666,7,0.6666,0.3333,7,0.3333,63.3478106333
20,0.6666,7,0.6666,0.3333,7,0.3333,69.5821742759
20,0.6666,7,0.6666,0.3333,7,0.3333,66.2930304177
20,0.6666,7,0.6666,0.3333,7,0.6666,67.2794298083
20,0.6666,7,0.6666,0.3333,7,0.6666,65.5201559465
20,0.6666,7,0.6666,0.3333,7,0.6666,64.6136513281
20,0.6666,7,0.6666,0.3333,7,0.6666,69.6261923194
20,0.6666,7,0.6666,0.3333,7,0.6666,64.3037105447
20,0.6666,7,0.6666,0.6666,7,0.3333,61.6037080926
20,0.6666,7,0.6666,0.6666,7,0.3333,68.9953796912
20,0.6666,7,0.6666,0.6666,7,0.3333,60.9611874093
20,0.6666,7,0.6666,0.6666,7,0.3333,64.8173534735
20,0.6666,7,0.6666,0.6666,7,0.3333,60.0950280993
20,0.6666,7,0.6666,0.6666,7,0.6666,67.9205603936
20,0.6666,7,0.6666,0.6666,7,0.6666,61.4887860095
20,0.6666,7,0.6666,0.6666,7,0.6666,68.5038765627
20,0.6666,7,0.6666,0.6666,7,0.6666,62.2288761577
20,0.6666,7,0.6666,0.6666,7,0.6666,65.154941796
30,0.3333,7,0.3333,0.3333,7,0.3333,57.2422928628
30,0.3333,7,0.3333,0.3333,7,0.3333,61.1826129431
30,0.3333,7,0.3333,0.3333,7,0.3333,59.4632243747
30,0.3333,7,0.3333,0.3333,7,0.3333,60.8711869933
30,0.3333,7,0.3333,0.3333,7,0.3333,60.6230868136
30,0.3333,7,0.3333,0.3333,7,0.6666,62.128885751
30,0.3333,7,0.3333,0.3333,7,0.6666,61.6067512652
30,0.3333,7,0.3333,0.3333,7,0.6666,57.8203909174
30,0.3333,7,0.3333,0.3333,7,0.6666,63.2119567129
30,0.3333,7,0.3333,0.3333,7,0.6666,60.4472428494
30,0.3333,7,0.3333,0.6666,7,0.3333,64.5175290918
30,0.3333,7,0.3333,0.6666,7,0.3333,64.1542409472
30,0.3333,7,0.3333,0.6666,7,0.3333,60.6001446125
30,0.3333,7,0.3333,0.6666,7,0.3333,62.1585513971
30,0.3333,7,0.3333,0.6666,7,0.3333,60.3315868685
30,0.3333,7,0.3333,0.6666,7,0.6666,62.1579498784
30,0.3333,7,0.3333,0.6666,7,0.6666,61.6310675683
30,0.3333,7,0.3333,0.6666,7,0.6666,63.1439641402
30,0.3333,7,0.3333,0.6666,7,0.6666,60.0211028186
30,0.3333,7,0.3333,0.6666,7,0.6666,60.6624968566
30,0.3333,7,0.6666,0.3333,7,0.3333,60.9249958476
30,0.3333,7,0.6666,0.3333,7,0.3333,56.8322084435
30,0.3333,7,0.6666,0.3333,7,0.3333,59.4420438962
30,0.3333,7,0.6666,0.3333,7,0.3333,64.1481275579
30,0.3333,7,0.6666,0.3333,7,0.3333,62.4612459
30,0.3333,7,0.6666,0.3333,7,0.6666,61.1587682682
30,0.3333,7,0.6666,0.3333,7,0.6666,65.0536829477
30,0.3333,7,0.6666,0.3333,7,0.6666,58.3898385551
30,0.3333,7,0.6666,0.3333,7,0.6666,64.5554660503
30,0.3333,7,0.6666,0.3333,7,0.6666,65.0008061508
30,0.3333,7,0.6666,0.6666,7,0.3333,60.9102008255
30,0.3333,7,0.6666,0.6666,7,0.3333,56.5215361859
30,0.3333,7,0.6666,0.6666,7,0.3333,62.5844805977
30,0.3333,7,0.6666,0.6666,7,0.3333,61.629963094
30,0.3333,7,0.6666,0.6666,7,0.3333,54.4869437368
30,0.3333,7,0.6666,0.6666,7,0.6666,58.5629071506
30,0.3333,7,0.6666,0.6666,7,0.6666,59.2884566699
30,0.3333,7,0.6666,0.6666,7,0.6666,61.5817224167
30,0.3333,7,0.6666,0.6666,7,0.6666,61.0617133101
30,0.3333,7,0.6666,0.6666,7,0.6666,59.9128163867
30,0.6666,7,0.3333,0.3333,7,0.3333,55.376689
30,0.6666,7,0.3333,0.3333,7,0.3333,60.5666286275
30,0.6666,7,0.3333,0.3333,7,0.3333,53.3984709568
30,0.6666,7,0.3333,0.3333,7,0.3333,55.9638878908
30,0.6666,7,0.3333,0.3333,7,0.3333,60.6694599657
30,0.6666,7,0.3333,0.3333,7,0.6666,61.5315981063
30,0.6666,7,0.3333,0.3333,7,0.6666,57.4818498444
30,0.6666,7,0.3333,0.3333,7,0.6666,56.336801589
30,0.6666,7,0.3333,0.3333,7,0.6666,57.1697053161
30,0.6666,7,0.3333,0.3333,7,0.6666,60.0650345552
30,0.6666,7,0.3333,0.6666,7,0.3333,57.1849313521
30,0.6666,7,0.3333,0.6666,7,0.3333,59.3387796715
30,0.6666,7,0.3333,0.6666,7,0.3333,58.5378482494
30,0.6666,7,0.3333,0.6666,7,0.3333,57.1735329485
30,0.6666,7,0.3333,0.6666,7,0.3333,55.3684066489
30,0.6666,7,0.3333,0.6666,7,0.6666,62.6780433102
30,0.6666,7,0.3333,0.6666,7,0.6666,60.1033483899
30,0.6666,7,0.3333,0.6666,7,0.6666,54.8816687882
30,0.6666,7,0.3333,0.6666,7,0.6666,53.4633149035
30,0.6666,7,0.3333,0.6666,7,0.6666,61.9362445478
30,0.6666,7,0.6666,0.3333,7,0.3333,65.6727533731
30,0.6666,7,0.6666,0.3333,7,0.3333,57.7445350176
30,0.6666,7,0.6666,0.3333,7,0.3333,57.8595839916
30,0.6666,7,0.6666,0.3333,7,0.3333,57.1400594248
30,0.6666,7,0.6666,0.3333,7,0.3333,59.7025489096
30,0.6666,7,0.6666,0.3333,7,0.6666,57.9013072858
30,0.6666,7,0.6666,0.3333,7,0.6666,59.3057067348
30,0.6666,7,0.6666,0.3333,7,0.6666,56.964414207
30,0.6666,7,0.6666,0.3333,7,0.6666,58.1212077887
30,0.6666,7,0.6666,0.3333,7,0.6666,58.592255535
30,0.6666,7,0.6666,0.6666,7,0.3333,54.6468771682
30,0.6666,7,0.6666,0.6666,7,0.3333,58.0527537135
30,0.6666,7,0.6666,0.6666,7,0.3333,53.3285394069
30,0.6666,7,0.6666,0.6666,7,0.3333,61.4443046387
30,0.6666,7,0.6666,0.6666,7,0.3333,55.9573321316
30,0.6666,7,0.6666,0.6666,7,0.6666,61.8879350346
30,0.6666,7,0.6666,0.6666,7,0.6666,60.871310087
30,0.6666,7,0.6666,0.6666,7,0.6666,55.8465706377
30,0.6666,7,0.6666,0.6666,7,0.6666,56.5841658501
30,0.6666,7,0.6666,0.6666,7,0.6666,55.8593729197
1,0.2,7,0.68,0.53,7,0.71,90.4883590388
1,0.2,7,0.68,0.53,7,0.71,89.7317218146
1,0.2,7,0.68,0.53,7,0.71,91.4593416343
1,0.2,7,0.68,0.53,7,0.71,90.3324510151
1,0.2,7,0.68,0.53,7,0.71,92.202165555
1,0.2,7,0.68,0.53,7,0.91,90.7737123098
1,0.2,7,0.68,0.53,7,0.91,91.3978001119
1,0.2,7,0.68,0.53,7,0.91,90.4037739497
1,0.2,7,0.68,0.53,7,0.91,91.2718995678
1,0.2,7,0.68,0.53,7,0.91,90.3821405799
1,0.2,7,0.68,0.73,7,0.71,88.8256988802
1,0.2,7,0.68,0.73,7,0.71,88.8743051829
1,0.2,7,0.68,0.73,7,0.71,88.7438483541
1,0.2,7,0.68,0.73,7,0.71,88.7702661704
1,0.2,7,0.68,0.73,7,0.71,89.2740198549
1,0.2,7,0.68,0.73,7,0.91,88.7558657496
1,0.2,7,0.68,0.73,7,0.91,89.4570884098
1,0.2,7,0.68,0.73,7,0.91,89.9546420445
1,0.2,7,0.68,0.73,7,0.91,89.5759144174
1,0.2,7,0.68,0.73,7,0.91,89.0000622128
1,0.2,7,0.88,0.53,7,0.71,90.7685576142
1,0.2,7,0.88,0.53,7,0.71,91.2897566299
1,0.2,7,0.88,0.53,7,0.71,91.1284291978
1,0.2,7,0.88,0.53,7,0.71,92.4986777429
1,0.2,7,0.88,0.53,7,0.71,90.3898341518
1,0.2,7,0.88,0.53,7,0.91,90.600356509
1,0.2,7,0.88,0.53,7,0.91,90.2581249797
1,0.2,7,0.88,0.53,7,0.91,91.5626430729
1,0.2,7,0.88,0.53,7,0.91,91.2256581334
1,0.2,7,0.88,0.53,7,0.91,92.0490587332
1,0.2,7,0.88,0.73,7,0.71,88.8536289442
1,0.2,7,0.88,0.73,7,0.71,88.7254077217
1,0.2,7,0.88,0.73,7,0.71,89.5221985255
1,0.2,7,0.88,0.73,7,0.71,88.7637149925
1,0.2,7,0.88,0.73,7,0.71,89.203602641
1,0.2,7,0.88,0.73,7,0.91,89.455759812
1,0.2,7,0.88,0.73,7,0.91,89.3801643676
1,0.2,7,0.88,0.73,7,0.91,89.5219052918
1,0.2,7,0.88,0.73,7,0.91,89.1568602791
1,0.2,7,0.88,0.73,7,0.91,89.1061156957
1,0.4,7,0.68,0.53,7,0.71,87.4221388558
1,0.4,7,0.68,0.53,7,0.71,86.7208445675
1,0.4,7,0.68,0.53,7,0.71,86.2866251448
1,0.4,7,0.68,0.53,7,0.71,86.5512002821
1,0.4,7,0.68,0.53,7,0.71,87.2418859219
1,0.4,7,0.68,0.53,7,0.91,86.9444412396
1,0.4,7,0.68,0.53,7,0.91,87.7342894315
1,0.4,7,0.68,0.53,7,0.91,87.3983426064
1,0.4,7,0.68,0.53,7,0.91,87.8148317371
1,0.4,7,0.68,0.53,7,0.91,86.9907003089
1,0.4,7,0.68,0.73,7,0.71,85.439113004
1,0.4,7,0.68,0.73,7,0.71,84.9717590523
1,0.4,7,0.68,0.73,7,0.71,85.4257080302
1,0.4,7,0.68,0.73,7,0.71,84.8555467913
1,0.4,7,0.68,0.73,7,0.71,84.2963737494
1,0.4,7,0.68,0.73,7,0.91,84.5080257466
1,0.4,7,0.68,0.73,7,0.91,85.0701511833
1,0.4,7,0.68,0.73,7,0.91,86.0222114102
1,0.4,7,0.68,0.73,7,0.91,85.4080807425
1,0.4,7,0.68,0.73,7,0.91,85.7434887758
1,0.4,7,0.88,0.53,7,0.71,86.02040993
1,0.4,7,0.88,0.53,7,0.71,86.1799842191
1,0.4,7,0.88,0.53,7,0.71,87.921006993
1,0.4,7,0.88,0.53,7,0.71,87.0454997429
1,0.4,7,0.88,0.53,7,0.71,86.9024443769
1,0.4,7,0.88,0.53,7,0.91,86.9506053678
1,0.4,7,0.88,0.53,7,0.91,86.3471735548
1,0.4,7,0.88,0.53,7,0.91,86.1869135079
1,0.4,7,0.88,0.53,7,0.91,87.5815261674
1,0.4,7,0.88,0.53,7,0.91,86.6904992069
1,0.4,7,0.88,0.73,7,0.71,85.4115767209
1,0.4,7,0.88,0.73,7,0.71,85.0087721381
1,0.4,7,0.88,0.73,7,0.71,85.0651907812
1,0.4,7,0.88,0.73,7,0.71,85.9482629672
1,0.4,7,0.88,0.73,7,0.71,85.7502673515
1,0.4,7,0.88,0.73,7,0.91,85.3492303238
1,0.4,7,0.88,0.73,7,0.91,86.1056515211
1,0.4,7,0.88,0.73,7,0.91,85.5430400631
1,0.4,7,0.88,0.73,7,0.91,85.5532291528
1,0.4,7,0.88,0.73,7,0.91,84.9386804148
5,0.2,7,0.68,0.53,7,0.71,89.3344924287
5,0.2,7,0.68,0.53,7,0.71,90.5775867819
5,0.2,7,0.68,0.53,7,0.71,87.4478073637
5,0.2,7,0.68,0.53,7,0.71,89.2868033366
5,0.2,7,0.68,0.53,7,0.71,89.4110673651
5,0.2,7,0.68,0.53,7,0.91,86.3460778253
5,0.2,7,0.68,0.53,7,0.91,87.2080708008
5,0.2,7,0.68,0.53,7,0.91,85.2848615673
5,0.2,7,0.68,0.53,7,0.91,84.1770811948
5,0.2,7,0.68,0.53,7,0.91,85.8482293649
5,0.2,7,0.68,0.73,7,0.71,87.337902788
5,0.2,7,0.68,0.73,7,0.71,84.5871430267
5,0.2,7,0.68,0.73,7,0.71,88.215338611
5,0.2,7,0.68,0.73,7,0.71,83.9012523086
5,0.2,7,0.68,0.73,7,0.71,84.4625626289
5,0.2,7,0.68,0.73,7,0.91,88.7760684897
5,0.2,7,0.68,0.73,7,0.91,87.3729109573
5,0.2,7,0.68,0.73,7,0.91,86.8501576656
5,0.2,7,0.68,0.73,7,0.91,89.9056435185
5,0.2,7,0.68,0.73,7,0.91,89.706919624
5,0.2,7,0.88,0.53,7,0.71,91.9880208916
5,0.2,7,0.88,0.53,7,0.71,89.0094263614
5,0.2,7,0.88,0.53,7,0.71,86.4490237915
5,0.2,7,0.88,0.53,7,0.71,86.8316100736
5,0.2,7,0.88,0.53,7,0.71,87.7800244245
5,0.2,7,0.88,0.53,7,0.91,90.6785243743
5,0.2,7,0.88,0.53,7,0.91,87.52800592
5,0.2,7,0.88,0.53,7,0.91,88.3045927997
5,0.2,7,0.88,0.53,7,0.91,87.6597333469
