Noise,Beta1,Window1,T1,Beta2,Window2,T2,PSNR
5,0.3333,7,0.3333,0.6666,7,0.3333,83.7353025037
5,0.3333,7,0.3333,0.6666,7,0.6666,83.6117486234
5,0.3333,7,0.3333,0.6666,7,0.6666,84.5547071076
5,0.3333,7,0.3333,0.6666,7,0.6666,87.7589918367
5,0.3333,7,0.3333,0.6666,7,0.6666,89.5661676717
5,0.3333,7,0.3333,0.6666,7,0.6666,85.2746147763
5,0.3333,7,0.6666,0.3333,7,0.3333,87.9105529348
5,0.3333,7,0.6666,0.3333,7,0.3333,86.3873737882
5,0.3333,7,0.6666,0.3333,7,0.3333,83.7553243312
5,0.3333,7,0.6666,0.3333,7,0.3333,88.1866770145
5,0.3333,7,0.6666,0.3333,7,0.3333,87.3494944952
5,0.3333,7,0.6666,0.3333,7,0.6666,89.209138085
5,0.3333,7,0.6666,0.3333,7,0.6666,89.3389056212
5,0.3333,7,0.6666,0.3333,7,0.6666,90.5290842126
5,0.3333,7,0.6666,0.3333,7,0.6666,88.9999462261
5,0.3333,7,0.6666,0.3333,7,0.6666,88.0524804099
5,0.3333,7,0.6666,0.6666,7,0.3333,85.942166561
5,0.3333,7,0.6666,0.6666,7,0.3333,87.7791558213
5,0.3333,7,0.6666,0.6666,7,0.3333,84.8275306534
5,0.3333,7,0.6666,0.6666,7,0.3333,87.1989128915
5,0.3333,7,0.6666,0.6666,7,0.3333,92.2117782468
5,0.3333,7,0.6666,0.6666,7,0.6666,88.18303986
5,0.3333,7,0.6666,0.6666,7,0.6666,85.1348756277
5,0.3333,7,0.6666,0.6666,7,0.6666,87.7694589901
5,0.3333,7,0.6666,0.6666,7,0.6666,87.352631623
5,0.3333,7,0.6666,0.6666,7,0.6666,88.0545017275
5,0.6666,7,0.3333,0.3333,7,0.3333,85.0527749445
5,0.6666,7,0.3333,0.3333,7,0.3333,83.6086537091
5,0.6666,7,0.3333,0.3333,7,0.3333,87.7619358017
5,0.6666,7,0.3333,0.3333,7,0.3333,85.1046262749
5,0.6666,7,0.3333,0.3333,7,0.3333,85.2034054305
5,0.6666,7,0.3333,0.3333,7,0.6666,88.8756718906
5,0.6666,7,0.3333,0.3333,7,0.6666,87.2185330894
5,0.6666,7,0.3333,0.3333,7,0.6666,87.9869857789
5,0.6666,7,0.3333,0.3333,7,0.6666,86.0607580647
5,0.6666,7,0.3333,0.3333,7,0.6666,89.5865700315
5,0.6666,7,0.3333,0.6666,7,0.3333,79.8179572345
5,0.6666,7,0.3333,0.6666,7,0.3333,83.8594073208
5,0.6666,7,0.3333,0.6666,7,0.3333,88.7180419484
5,0.6666,7,0.3333,0.6666,7,0.3333,83.1385977581
5,0.6666,7,0.3333,0.6666,7,0.3333,85.0436507798
5,0.6666,7,0.3333,0.6666,7,0.6666,80.613586981
5,0.6666,7,0.3333,0.6666,7,0.6666,87.8687561131
5,0.6666,7,0.3333,0.6666,7,0.6666,80.4231870567
5,0.6666,7,0.3333,0.6666,7,0.6666,82.660286407
5,0.6666,7,0.3333,0.6666,7,0.6666,81.8092183245
5,0.6666,7,0.6666,0.3333,7,0.3333,82.7873795132
5,0.6666,7,0.6666,0.3333,7,0.3333,85.2273429356
5,0.6666,7,0.6666,0.3333,7,0.3333,87.1684098779
5,0.6666,7,0.6666,0.3333,7,0.3333,85.1859894097
5,0.6666,7,0.6666,0.3333,7,0.3333,83.4222034515
5,0.6666,7,0.6666,0.3333,7,0.6666,84.677662841
5,0.6666,7,0.6666,0.3333,7,0.6666,80.2018720962
5,0.6666,7,0.6666,0.3333,7,0.6666,84.0555460935
5,0.6666,7,0.6666,0.3333,7,0.6666,84.1816730941
5,0.6666,7,0.6666,0.3333,7,0.6666,87.002909878
5,0.6666,7,0.6666,0.6666,7,0.3333,82.000850562
5,0.6666,7,0.6666,0.6666,7,0.3333,81.8413813873
5,0.6666,7,0.6666,0.6666,7,0.3333,86.7080150442
5,0.6666,7,0.6666,0.6666,7,0.3333,82.7599449338
5,0.6666,7,0.6666,0.6666,7,0.3333,81.0765273338
5,0.6666,7,0.6666,0.6666,7,0.6666,80.4796997469
5,0.6666,7,0.6666,0.6666,7,0.6666,89.7240479076
5,0.6666,7,0.6666,0.6666,7,0.6666,88.2379858495
5,0.6666,7,0.6666,0.6666,7,0.6666,85.707228656
5,0.6666,7,0.6666,0.6666,7,0.6666,86.5026394588
10,0.3333,7,0.3333,0.3333,7,0.3333,73.8746244908
10,0.3333,7,0.3333,0.3333,7,0.3333,77.81342131
10,0.3333,7,0.3333,0.3333,7,0.3333,74.7374261616
10,0.3333,7,0.3333,0.3333,7,0.3333,73.6406101122
10,0.3333,7,0.3333,0.3333,7,0.3333,76.6917909193
10,0.3333,7,0.3333,0.3333,7,0.6666,77.1354728816
10,0.3333,7,0.3333,0.3333,7,0.6666,77.0945211101
10,0.3333,7,0.3333,0.3333,7,0.6666,73.070792301
10,0.3333,7,0.3333,0.3333,7,0.6666,72.3620619067
10,0.3333,7,0.3333,0.3333,7,0.6666,76.5689915081
10,0.3333,7,0.3333,0.6666,7,0.3333,75.4617219234
10,0.3333,7,0.3333,0.6666,7,0.3333,75.415370053
10,0.3333,7,0.3333,0.6666,7,0.3333,71.206539764
10,0.3333,7,0.3333,0.6666,7,0.3333,77.4559967489
10,0.3333,7,0.3333,0.6666,7,0.3333,76.6045120802
10,0.3333,7,0.3333,0.6666,7,0.6666,70.9202376082
10,0.3333,7,0.3333,0.6666,7,0.6666,73.8012882214
10,0.3333,7,0.3333,0.6666,7,0.6666,72.4251980719
10,0.3333,7,0.3333,0.6666,7,0.6666,70.9477744486
10,0.3333,7,0.3333,0.6666,7,0.6666,77.9328605971
10,0.3333,7,0.6666,0.3333,7,0.3333,75.7423088594
10,0.3333,7,0.6666,0.3333,7,0.3333,74.4985705531
10,0.3333,7,0.6666,0.3333,7,0.3333,78.9761370954
10,0.3333,7,0.6666,0.3333,7,0.3333,77.4610341328
10,0.3333,7,0.6666,0.3333,7,0.3333,72.3129281623
10,0.3333,7,0.6666,0.3333,7,0.6666,72.9798732842
10,0.3333,7,0.6666,0.3333,7,0.6666,74.7081494865
10,0.3333,7,0.6666,0.3333,7,0.6666,77.4738461876
10,0.3333,7,0.6666,0.3333,7,0.6666,74.2731587075
10,0.3333,7,0.6666,0.3333,7,0.6666,78.2663962362
10,0.3333,7,0.6666,0.6666,7,0.3333,73.4828629851
10,0.3333,7,0.6666,0.6666,7,0.3333,74.7973662865
10,0.3333,7,0.6666,0.6666,7,0.3333,72.2332028153
10,0.3333,7,0.6666,0.6666,7,0.3333,75.0946421451
10,0.3333,7,0.6666,0.6666,7,0.3333,74.9106594513
10,0.3333,7,0.6666,0.6666,7,0.6666,75.0862835271
10,0.3333,7,0.6666,0.6666,7,0.6666,72.8829349969
10,0.3333,7,0.6666,0.6666,7,0.6666,73.6148686507
10,0.3333,7,0.6666,0.6666,7,0.6666,74.7472795869
10,0.3333,7,0.6666,0.6666,7,0.6666,74.4641717659
10,0.6666,7,0.3333,0.3333,7,0.3333,73.4502844035
10,0.6666,7,0.3333,0.3333,7,0.3333,73.5421850515
10,0.6666,7,0.3333,0.3333,7,0.3333,77.3741951913
10,0.6666,7,0.3333,0.3333,7,0.3333,75.0046292096
10,0.6666,7,0.3333,0.3333,7,0.3333,68.8750041753
10,0.6666,7,0.3333,0.3333,7,0.6666,73.332168611
10,0.6666,7,0.3333,0.3333,7,0.6666,74.9218021968
10,0.6666,7,0.3333,0.3333,7,0.6666,74.0558188783
10,0.6666,7,0.3333,0.3333,7,0.6666,70.8154979645
10,0.6666,7,0.3333,0.3333,7,0.6666,72.430357173
10,0.6666,7,0.3333,0.6666,7,0.3333,70.7080677364
10,0.6666,7,0.3333,0.6666,7,0.3333,69.0853925703
10,0.6666,7,0.3333,0.6666,7,0.3333,71.4296955639
10,0.6666,7,0.3333,0.6666,7,0.3333,70.2479760021
10,0.6666,7,0.3333,0.6666,7,0.3333,69.4707437916
10,0.6666,7,0.3333,0.6666,7,0.6666,64.718076032
10,0.6666,7,0.3333,0.6666,7,0.6666,72.5306036771
10,0.6666,7,0.3333,0.6666,7,0.6666,68.3218222796
10,0.6666,7,0.3333,0.6666,7,0.6666,71.8321430368
10,0.6666,7,0.3333,0.6666,7,0.6666,67.6129744854
10,0.6666,7,0.6666,0.3333,7,0.3333,67.9082064067
10,0.6666,7,0.6666,0.3333,7,0.3333,78.3164206812
10,0.6666,7,0.6666,0.3333,7,0.3333,71.4076859885
10,0.6666,7,0.6666,0.3333,7,0.3333,73.8661940989
10,0.6666,7,0.6666,0.3333,7,0.3333,68.4484573318
10,0.6666,7,0.6666,0.3333,7,0.6666,71.4497923306
10,0.6666,7,0.6666,0.3333,7,0.6666,64.9951467361
10,0.6666,7,0.6666,0.3333,7,0.6666,76.1392951985
10,0.6666,7,0.6666,0.3333,7,0.6666,69.2083337743
10,0.6666,7,0.6666,0.3333,7,0.6666,72.9243541884
10,0.6666,7,0.6666,0.6666,7,0.3333,66.8286017166
10,0.6666,7,0.6666,0.6666,7,0.3333,68.1216529514
10,0.6666,7,0.6666,0.6666,7,0.3333,74.4775804263
10,0.6666,7,0.6666,0.6666,7,0.3333,69.8373563052
10,0.6666,7,0.6666,0.6666,7,0.3333,66.6633943997
10,0.6666,7,0.6666,0.6666,7,0.6666,73.7122036028
10,0.6666,7,0.6666,0.6666,7,0.6666,75.9356258478
10,0.6666,7,0.6666,0.6666,7,0.6666,69.3196412349
10,0.6666,7,0.6666,0.6666,7,0.6666,70.4525300001
10,0.6666,7,0.6666,0.6666,7,0.6666,69.8400672083
20,0.3333,7,0.3333,0.3333,7,0.3333,58.7878971446
20,0.3333,7,0.3333,0.3333,7,0.3333,60.7650570862
20,0.3333,7,0.3333,0.3333,7,0.3333,59.007957065
20,0.3333,7,0.3333,0.3333,7,0.3333,63.4470787997
20,0.3333,7,0.3333,0.3333,7,0.3333,60.9435127156
20,0.3333,7,0.3333,0.3333,7,0.6666,67.4213918294
20,0.3333,7,0.3333,0.3333,7,0.6666,63.8866537563
20,0.3333,7,0.3333,0.3333,7,0.6666,55.8118670648
20,0.3333,7,0.3333,0.3333,7,0.6666,59.8370739873
20,0.3333,7,0.3333,0.3333,7,0.6666,62.7160590886
20,0.3333,7,0.3333,0.6666,7,0.3333,66.6762232273
20,0.3333,7,0.3333,0.6666,7,0.3333,59.7947733692
20,0.3333,7,0.3333,0.6666,7,0.3333,68.3841085059
20,0.3333,7,0.3333,0.6666,7,0.3333,65.0372421751
20,0.3333,7,0.3333,0.6666,7,0.3333,64.9761794466
20,0.3333,7,0.3333,0.6666,7,0.6666,63.8888967749
20,0.3333,7,0.3333,0.6666,7,0.6666,58.6319564084
20,0.3333,7,0.3333,0.6666,7,0.6666,57.5424152315
20,0.3333,7,0.3333,0.6666,7,0.6666,63.9382942851
20,0.3333,7,0.3333,0.6666,7,0.6666,60.3500739654
20,0.3333,7,0.6666,0.3333,7,0.3333,60.2217591632
20,0.3333,7,0.6666,0.3333,7,0.3333,60.7887561509
20,0.3333,7,0.6666,0.3333,7,0.3333,62.9638861464
20,0.3333,7,0.6666,0.3333,7,0.3333,55.6163861275
20,0.3333,7,0.6666,0.3333,7,0.3333,59.4084210415
20,0.3333,7,0.6666,0.3333,7,0.6666,62.322238604
20,0.3333,7,0.6666,0.3333,7,0.6666,63.3181817376
20,0.3333,7,0.6666,0.3333,7,0.6666,59.0873973399
20,0.3333,7,0.6666,0.3333,7,0.6666,61.0912379325
20,0.3333,7,0.6666,0.3333,7,0.6666,62.7088750055
20,0.3333,7,0.6666,0.6666,7,0.3333,65.1453974988
20,0.3333,7,0.6666,0.6666,7,0.3333,66.3075162112
20,0.3333,7,0.6666,0.6666,7,0.3333,60.7986404399
20,0.3333,7,0.6666,0.6666,7,0.3333,58.8093230819
20,0.3333,7,0.6666,0.6666,7,0.3333,57.390326536
20,0.3333,7,0.6666,0.6666,7,0.6666,57.2268659178
20,0.3333,7,0.6666,0.6666,7,0.6666,57.1208349474
20,0.3333,7,0.6666,0.6666,7,0.6666,55.6686498055
20,0.3333,7,0.6666,0.6666,7,0.6666,56.8085544984
20,0.3333,7,0.6666,0.6666,7,0.6666,53.2702417481
20,0.6666,7,0.3333,0.3333,7,0.3333,53.2914304539
20,0.6666,7,0.3333,0.3333,7,0.3333,52.4960216568
20,0.6666,7,0.3333,0.3333,7,0.3333,53.6456631371
20,0.6666,7,0.3333,0.3333,7,0.3333,54.6212342403
20,0.6666,7,0.3333,0.3333,7,0.3333,60.7253853183
20,0.6666,7,0.3333,0.3333,7,0.6666,55.1889035132
20,0.6666,7,0.3333,0.3333,7,0.6666,59.3869959232
20,0.6666,7,0.3333,0.3333,7,0.6666,58.7237235015
20,0.6666,7,0.3333,0.3333,7,0.6666,59.1493992347
20,0.6666,7,0.3333,0.3333,7,0.6666,58.6833168378
20,0.6666,7,0.3333,0.6666,7,0.3333,56.3474461089
20,0.6666,7,0.3333,0.6666,7,0.3333,51.8722042898
20,0.6666,7,0.3333,0.6666,7,0.3333,53.9205180038
20,0.6666,7,0.3333,0.6666,7,0.3333,53.3050757167
20,0.6666,7,0.3333,0.6666,7,0.3333,62.5326584098
20,0.6666,7,0.3333,0.6666,7,0.6666,53.0283172553
20,0.6666,7,0.3333,0.6666,7,0.6666,54.9491444386
20,0.6666,7,0.3333,0.6666,7,0.6666,55.4240721879
20,0.6666,7,0.3333,0.6666,7,0.6666,55.4954913797
20,0.6666,7,0.3333,0.6666,7,0.6666,58.4706713544
20,0.6666,7,0.6666,0.3333,7,0.3333,57.6762965986
20,0.6666,7,0.6666,0.3333,7,0.3333,55.1144875421
20,0.6666,7,0.6666,0.3333,7,0.3333,55.1983323255
20,0.6666,7,0.6666,0.3333,7,0.3333,59.3783647377
20,0.6666,7,0.6666,0.3333,7,0.3333,55.561619507
20,0.6666,7,0.6666,0.3333,7,0.6666,56.317726785
20,0.6666,7,0.6666,0.3333,7,0.6666,54.008119135
20,0.6666,7,0.6666,0.3333,7,0.6666,59.4498473305
20,0.6666,7,0.6666,0.3333,7,0.6666,58.1584949812
20,0.6666,7,0.6666,0.3333,7,0.6666,59.619956994
20,0.6666,7,0.6666,0.6666,7,0.3333,57.855929652
20,0.6666,7,0.6666,0.6666,7,0.3333,56.7403266531
20,0.6666,7,0.6666,0.6666,7,0.3333,58.6563640257
20,0.6666,7,0.6666,0.6666,7,0.3333,57.3620737009
20,0.6666,7,0.6666,0.6666,7,0.3333,59.7323397013
20,0.6666,7,0.6666,0.6666,7,0.6666,58.0204345322
20,0.6666,7,0.6666,0.6666,7,0.6666,54.7487998003
20,0.6666,7,0.6666,0.6666,7,0.6666,58.0302293381
20,0.6666,7,0.6666,0.6666,7,0.6666,51.3889034914
20,0.6666,7,0.6666,0.6666,7,0.6666,56.3867143347
30,0.3333,7,0.3333,0.3333,7,0.3333,55.380988302
30,0.3333,7,0.3333,0.3333,7,0.3333,54.9697185127
30,0.3333,7,0.3333,0.3333,7,0.3333,48.090548232
30,0.3333,7,0.3333,0.3333,7,0.3333,50.0591284053
30,0.3333,7,0.3333,0.3333,7,0.3333,55.8341556261
30,0.3333,7,0.3333,0.3333,7,0.6666,52.9090589236
30,0.3333,7,0.3333,0.3333,7,0.6666,53.9185278559
30,0.3333,7,0.3333,0.3333,7,0.6666,51.8783433116
30,0.3333,7,0.3333,0.3333,7,0.6666,51.4861566991
30,0.3333,7,0.3333,0.3333,7,0.6666,52.1769563107
30,0.3333,7,0.3333,0.6666,7,0.3333,55.16477582
30,0.3333,7,0.3333,0.6666,7,0.3333,58.8407212462
30,0.3333,7,0.3333,0.6666,7,0.3333,52.6242297369
30,0.3333,7,0.3333,0.6666,7,0.3333,53.5096642278
30,0.3333,7,0.3333,0.6666,7,0.3333,61.447899485
30,0.3333,7,0.3333,0.6666,7,0.6666,52.4104896099
30,0.3333,7,0.3333,0.6666,7,0.6666,60.8212475615
30,0.3333,7,0.3333,0.6666,7,0.6666,53.774281598
30,0.3333,7,0.3333,0.6666,7,0.6666,53.2001401421
30,0.3333,7,0.3333,0.6666,7,0.6666,48.7164312459
30,0.3333,7,0.6666,0.3333,7,0.3333,58.4653551071
30,0.3333,7,0.6666,0.3333,7,0.3333,55.8737884493
30,0.3333,7,0.6666,0.3333,7,0.3333,52.9670185482
30,0.3333,7,0.6666,0.3333,7,0.3333,58.5808135613
30,0.3333,7,0.6666,0.3333,7,0.3333,52.9439953713
30,0.3333,7,0.6666,0.3333,7,0.6666,57.0613978131
30,0.3333,7,0.6666,0.3333,7,0.6666,52.0898490177
30,0.3333,7,0.6666,0.3333,7,0.6666,54.1056872318
30,0.3333,7,0.6666,0.3333,7,0.6666,51.7497488634
30,0.3333,7,0.6666,0.3333,7,0.6666,49.6700287501
30,0.3333,7,0.6666,0.6666,7,0.3333,58.584885986
30,0.3333,7,0.6666,0.6666,7,0.3333,48.1347118231
30,0.3333,7,0.6666,0.6666,7,0.3333,51.8809075216
30,0.3333,7,0.6666,0.6666,7,0.3333,52.1048805611
30,0.3333,7,0.6666,0.6666,7,0.3333,58.4301791662
30,0.3333,7,0.6666,0.6666,7,0.6666,57.6729984103
30,0.3333,7,0.6666,0.6666,7,0.6666,60.1230011953
30,0.3333,7,0.6666,0.6666,7,0.6666,51.315926604
30,0.3333,7,0.6666,0.6666,7,0.6666,53.2658584589
30,0.3333,7,0.6666,0.6666,7,0.6666,51.0153070627
30,0.6666,7,0.3333,0.3333,7,0.3333,50.6059590196
30,0.6666,7,0.3333,0.3333,7,0.3333,51.1078681582
30,0.6666,7,0.3333,0.3333,7,0.3333,55.6890843389
30,0.6666,7,0.3333,0.3333,7,0.3333,47.464392232
30,0.6666,7,0.3333,0.3333,7,0.3333,52.5632372444
30,0.6666,7,0.3333,0.3333,7,0.6666,49.623235069
30,0.6666,7,0.3333,0.3333,7,0.6666,48.9188781743
30,0.6666,7,0.3333,0.3333,7,0.6666,51.9779366542
30,0.6666,7,0.3333,0.3333,7,0.6666,57.5196722988
30,0.6666,7,0.3333,0.3333,7,0.6666,51.9413322845
30,0.6666,7,0.3333,0.6666,7,0.3333,49.0924681744
30,0.6666,7,0.3333,0.6666,7,0.3333,51.7075530294
30,0.6666,7,0.3333,0.6666,7,0.3333,54.6261767994
30,0.6666,7,0.3333,0.6666,7,0.3333,51.3121449453
30,0.6666,7,0.3333,0.6666,7,0.3333,47.1146759421
30,0.6666,7,0.3333,0.6666,7,0.6666,49.0208945946
30,0.6666,7,0.3333,0.6666,7,0.6666,52.3033966715
30,0.6666,7,0.3333,0.6666,7,0.6666,47.4656104244
30,0.6666,7,0.3333,0.6666,7,0.6666,51.7570558827
30,0.6666,7,0.3333,0.6666,7,0.6666,49.1074059232
30,0.6666,7,0.6666,0.3333,7,0.3333,54.1057302771
30,0.6666,7,0.6666,0.3333,7,0.3333,52.5077904776
30,0.6666,7,0.6666,0.3333,7,0.3333,51.333138769
30,0.6666,7,0.6666,0.3333,7,0.3333,52.4698900542
30,0.6666,7,0.6666,0.3333,7,0.3333,50.7288772253
30,0.6666,7,0.6666,0.3333,7,0.6666,47.9286708914
30,0.6666,7,0.6666,0.3333,7,0.6666,52.7674130992
30,0.6666,7,0.6666,0.3333,7,0.6666,55.7954223549
30,0.6666,7,0.6666,0.3333,7,0.6666,52.3515754017
30,0.6666,7,0.6666,0.3333,7,0.6666,54.6439772943
30,0.6666,7,0.6666,0.6666,7,0.3333,57.5689773743
30,0.6666,7,0.6666,0.6666,7,0.3333,48.1773413648
30,0.6666,7,0.6666,0.6666,7,0.3333,49.2856855975
30,0.6666,7,0.6666,0.6666,7,0.3333,50.5432413502
30,0.6666,7,0.6666,0.6666,7,0.3333,49.7542933342
30,0.6666,7,0.6666,0.6666,7,0.6666,47.8878156178
30,0.6666,7,0.6666,0.6666,7,0.6666,48.9314205166
30,0.6666,7,0.6666,0.6666,7,0.6666,48.3848827251
30,0.6666,7,0.6666,0.6666,7,0.6666,54.0450682966
30,0.6666,7,0.6666,0.6666,7,0.6666,52.3589279596
1,0.24,7,0.53,0.34,7,0.5,102.195652266
1,0.24,7,0.53,0.34,7,0.5,104.740225426
1,0.24,7,0.53,0.34,7,0.5,103.391563229
1,0.24,7,0.53,0.34,7,0.5,103.51145573
1,0.24,7,0.53,0.34,7,0.5,105.121733777
1,0.24,7,0.53,0.34,7,0.7,103.917575394
1,0.24,7,0.53,0.34,7,0.7,102.949663301
1,0.24,7,0.53,0.34,7,0.7,105.721143372
1,0.24,7,0.53,0.34,7,0.7,104.420429006
1,0.24,7,0.53,0.34,7,0.7,102.721698976
1,0.24,7,0.53,0.54,7,0.5,100.882362777
1,0.24,7,0.53,0.54,7,0.5,101.602028411
1,0.24,7,0.53,0.54,7,0.5,103.381154449
1,0.24,7,0.53,0.54,7,0.5,102.596379684
1,0.24,7,0.53,0.54,7,0.5,103.776235782
1,0.24,7,0.53,0.54,7,0.7,100.969252201
1,0.24,7,0.53,0.54,7,0.7,103.602509657
1,0.24,7,0.53,0.54,7,0.7,102.626681141
1,0.24,7,0.53,0.54,7,0.7,101.535123213
1,0.24,7,0.53,0.54,7,0.7,102.152806605
1,0.24,7,0.73,0.34,7,0.5,104.518045776
1,0.24,7,0.73,0.34,7,0.5,103.91621529
1,0.24,7,0.73,0.34,7,0.5,103.848101902
1,0.24,7,0.73,0.34,7,0.5,104.614404275
1,0.24,7,0.73,0.34,7,0.5,105.725453967
1,0.24,7,0.73,0.34,7,0.7,101.897425498
1,0.24,7,0.73,0.34,7,0.7,102.333455756
1,0.24,7,0.73,0.34,7,0.7,104.5745807
1,0.24,7,0.73,0.34,7,0.7,104.530877386
1,0.24,7,0.73,0.34,7,0.7,103.131639917
1,0.24,7,0.73,0.54,7,0.5,101.476402378
1,0.24,7,0.73,0.54,7,0.5,102.894171871
1,0.24,7,0.73,0.54,7,0.5,102.137620197
1,0.24,7,0.73,0.54,7,0.5,103.049601017
1,0.24,7,0.73,0.54,7,0.5,102.40028956
1,0.24,7,0.73,0.54,7,0.7,100.307973777
1,0.24,7,0.73,0.54,7,0.7,101.380667734
1,0.24,7,0.73,0.54,7,0.7,100.555370229
1,0.24,7,0.73,0.54,7,0.7,100.388587979
1,0.24,7,0.73,0.54,7,0.7,102.741899341
1,0.44,7,0.53,0.34,7,0.5,100.103893497
1,0.44,7,0.53,0.34,7,0.5,99.8258319237
1,0.44,7,0.53,0.34,7,0.5,99.5529016519
1,0.44,7,0.53,0.34,7,0.5,101.854370552
1,0.44,7,0.53,0.34,7,0.5,100.18701039
1,0.44,7,0.53,0.34,7,0.7,100.293202555
1,0.44,7,0.53,0.34,7,0.7,100.300095261
1,0.44,7,0.53,0.34,7,0.7,99.6958672875
1,0.44,7,0.53,0.34,7,0.7,100.114928631
1,0.44,7,0.53,0.34,7,0.7,100.769396314
1,0.44,7,0.53,0.54,7,0.5,101.533908071
1,0.44,7,0.53,0.54,7,0.5,99.525758383
1,0.44,7,0.53,0.54,7,0.5,96.699604359
1,0.44,7,0.53,0.54,7,0.5,96.8397338703
1,0.44,7,0.53,0.54,7,0.5,100.069014923
1,0.44,7,0.53,0.54,7,0.7,100.580138895
1,0.44,7,0.53,0.54,7,0.7,99.3401654501
1,0.44,7,0.53,0.54,7,0.7,99.8900884506
1,0.44,7,0.53,0.54,7,0.7,99.7682168043
1,0.44,7,0.53,0.54,7,0.7,98.7425850662
1,0.44,7,0.73,0.34,7,0.5,103.203835837
1,0.44,7,0.73,0.34,7,0.5,100.039823006
1,0.44,7,0.73,0.34,7,0.5,100.621441946
1,0.44,7,0.73,0.34,7,0.5,100.175774353
1,0.44,7,0.73,0.34,7,0.5,102.346967538
1,0.44,7,0.73,0.34,7,0.7,100.236612089
1,0.44,7,0.73,0.34,7,0.7,101.306646237
1,0.44,7,0.73,0.34,7,0.7,98.1969963338
1,0.44,7,0.73,0.34,7,0.7,100.747954879
1,0.44,7,0.73,0.34,7,0.7,100.793758958
1,0.44,7,0.73,0.54,7,0.5,99.2876244279
1,0.44,7,0.73,0.54,7,0.5,100.806542909
1,0.44,7,0.73,0.54,7,0.5,98.9933172889
1,0.44,7,0.73,0.54,7,0.5,100.986708135
1,0.44,7,0.73,0.54,7,0.5,100.295574957
1,0.44,7,0.73,0.54,7,0.7,100.894624271
1,0.44,7,0.73,0.54,7,0.7,99.7991232154
1,0.44,7,0.73,0.54,7,0.7,99.9916454121
1,0.44,7,0.73,0.54,7,0.7,101.404045431
1,0.44,7,0.73,0.54,7,0.7,99.3804560949
5,0.24,7,0.53,0.34,7,0.5,88.6743160997
5,0.24,7,0.53,0.34,7,0.5,87.9623398423
5,0.24,7,0.53,0.34,7,0.5,83.4665505202
5,0.24,7,0.53,0.34,7,0.5,89.8476712653
5,0.24,7,0.53,0.34,7,0.5,87.9868178883
5,0.24,7,0.53,0.34,7,0.7,89.3172072426
5,0.24,7,0.53,0.34,7,0.7,87.9904694869
5,0.24,7,0.53,0.34,7,0.7,94.3411720824
5,0.24,7,0.53,0.34,7,0.7,84.8930063907
5,0.24,7,0.53,0.34,7,0.7,85.7227309229
5,0.24,7,0.53,0.54,7,0.5,84.6006853707
5,0.24,7,0.53,0.54,7,0.5,84.2341486094
5,0.24,7,0.53,0.54,7,0.5,87.5946921132
5,0.24,7,0.53,0.54,7,0.5,90.3259389668
5,0.24,7,0.53,0.54,7,0.5,83.4309463899
5,0.24,7,0.53,0.54,7,0.7,90.826254258
5,0.24,7,0.53,0.54,7,0.7,88.1451863557
5,0.24,7,0.53,0.54,7,0.7,82.1731559902
5,0.24,7,0.53,0.54,7,0.7,87.6787520349
5,0.24,7,0.53,0.54,7,0.7,87.7414095614
5,0.24,7,0.73,0.34,7,0.5,86.3781129338
5,0.24,7,0.73,0.34,7,0.5,86.7299244594
5,0.24,7,0.73,0.34,7,0.5,90.1055840503
5,0.24,7,0.73,0.34,7,0.5,86.2584113308
5,0.24,7,0.73,0.34,7,0.5,87.9583997429
5,0.24,7,0.73,0.34,7,0.7,85.1255779338
5,0.24,7,0.73,0.34,7,0.7,86.0645148876
5,0.24,7,0.73,0.34,7,0.7,87.7048493661
5,0.24,7,0.73,0.34,7,0.7,85.413041091
5,0.24,7,0.73,0.34,7,0.7,88.7985319747
5,0.24,7,0.73,0.54,7,0.5,86.3375934152
5,0.24,7,0.73,0.54,7,0.5,89.122098372
5,0.24,7,0.73,0.54,7,0.5,87.1873877536
5,0.24,7,0.73,0.54,7,0.5,88.1965786828
5,0.24,7,0.73,0.54,7,0.5,86.9055395792
5,0.24,7,0.73,0.54,7,0.7,87.8790921595
5,0.24,7,0.73,0.54,7,0.7,93.2724914596
5,0.24,7,0.73,0.54,7,0.7,85.0663123787
5,0.24,7,0.73,0.54,7,0.7,88.2233620478
5,0.24,7,0.73,0.54,7,0.7,84.64043632
5,0.44,7,0.53,0.34,7,0.5,88.9812559859
5,0.44,7,0.53,0.34,7,0.5,85.2859459057
5,0.44,7,0.53,0.34,7,0.5,85.2475452045
5,0.44,7,0.53,0.34,7,0.5,83.3278307769
5,0.44,7,0.53,0.34,7,0.5,86.3799019091
5,0.44,7,0.53,0.34,7,0.7,88.5270333369
5,0.44,7,0.53,0.34,7,0.7,90.1554987757
5,0.44,7,0.53,0.34,7,0.7,86.228942009
5,0.44,7,0.53,0.34,7,0.7,88.5466864511
5,0.44,7,0.53,0.34,7,0.7,86.3781261519
5,0.44,7,0.53,0.54,7,0.5,86.1491805341
5,0.44,7,0.53,0.54,7,0.5,84.2152767763
5,0.44,7,0.53,0.54,7,0.5,88.3605413673
5,0.44,7,0.53,0.54,7,0.5,89.1414939378
5,0.44,7,0.53,0.54,7,0.5,87.4922636267
5,0.44,7,0.53,0.54,7,0.7,89.1683315969
5,0.44,7,0.53,0.54,7,0.7,83.5981937739
