Noise,Beta1,Window1,T1,Beta2,Window2,T2,PSNR
5,0.56,7,0.76,0.43,7,0.43,86.8294363357
5,0.56,7,0.76,0.43,7,0.43,89.3318299339
5,0.56,7,0.76,0.43,7,0.43,87.3716485882
5,0.56,7,0.76,0.43,7,0.43,89.1317396134
5,0.56,7,0.76,0.43,7,0.43,86.3240211932
5,0.76,7,0.56,0.23,7,0.23,87.7735266669
5,0.76,7,0.56,0.23,7,0.23,90.3452934955
5,0.76,7,0.56,0.23,7,0.23,84.7401116296
5,0.76,7,0.56,0.23,7,0.23,89.20794484
5,0.76,7,0.56,0.23,7,0.23,86.7710788983
5,0.76,7,0.56,0.23,7,0.43,88.9162362554
5,0.76,7,0.56,0.23,7,0.43,90.9785828575
5,0.76,7,0.56,0.23,7,0.43,84.1142391095
5,0.76,7,0.56,0.23,7,0.43,84.2326117473
5,0.76,7,0.56,0.23,7,0.43,91.499952195
5,0.76,7,0.56,0.43,7,0.23,88.5835410324
5,0.76,7,0.56,0.43,7,0.23,87.8962064597
5,0.76,7,0.56,0.43,7,0.23,84.6881372834
5,0.76,7,0.56,0.43,7,0.23,85.6523990212
5,0.76,7,0.56,0.43,7,0.23,81.2252539077
5,0.76,7,0.56,0.43,7,0.43,86.4146473288
5,0.76,7,0.56,0.43,7,0.43,87.9192032662
5,0.76,7,0.56,0.43,7,0.43,85.1447891688
5,0.76,7,0.56,0.43,7,0.43,92.7490399925
5,0.76,7,0.56,0.43,7,0.43,84.6637107564
5,0.76,7,0.76,0.23,7,0.23,87.1053844122
5,0.76,7,0.76,0.23,7,0.23,85.4823822784
5,0.76,7,0.76,0.23,7,0.23,86.3198866612
5,0.76,7,0.76,0.23,7,0.23,88.5239193672
5,0.76,7,0.76,0.23,7,0.23,86.5374134396
5,0.76,7,0.76,0.23,7,0.43,87.9226725943
5,0.76,7,0.76,0.23,7,0.43,88.3073931002
5,0.76,7,0.76,0.23,7,0.43,87.5473270433
5,0.76,7,0.76,0.23,7,0.43,87.8724993105
5,0.76,7,0.76,0.23,7,0.43,84.4571962058
5,0.76,7,0.76,0.43,7,0.23,85.0858689376
5,0.76,7,0.76,0.43,7,0.23,84.8521500197
5,0.76,7,0.76,0.43,7,0.23,86.1184755991
5,0.76,7,0.76,0.43,7,0.23,85.9024702424
5,0.76,7,0.76,0.43,7,0.23,81.8765845063
5,0.76,7,0.76,0.43,7,0.43,82.8129839519
5,0.76,7,0.76,0.43,7,0.43,87.8045147844
5,0.76,7,0.76,0.43,7,0.43,88.4487367795
5,0.76,7,0.76,0.43,7,0.43,87.6347120376
5,0.76,7,0.76,0.43,7,0.43,85.6066998536
10,0.56,7,0.56,0.23,7,0.23,76.8507601769
10,0.56,7,0.56,0.23,7,0.23,73.3657738403
10,0.56,7,0.56,0.23,7,0.23,76.2529576572
10,0.56,7,0.56,0.23,7,0.23,76.5415309877
10,0.56,7,0.56,0.23,7,0.23,75.4624879374
10,0.56,7,0.56,0.23,7,0.43,77.7083530236
10,0.56,7,0.56,0.23,7,0.43,76.5787940965
10,0.56,7,0.56,0.23,7,0.43,71.966082111
10,0.56,7,0.56,0.23,7,0.43,76.8604798049
10,0.56,7,0.56,0.23,7,0.43,76.3273380599
10,0.56,7,0.56,0.43,7,0.23,76.0880434865
10,0.56,7,0.56,0.43,7,0.23,76.1905632578
10,0.56,7,0.56,0.43,7,0.23,76.1844422909
10,0.56,7,0.56,0.43,7,0.23,76.7855730017
10,0.56,7,0.56,0.43,7,0.23,79.2986396101
10,0.56,7,0.56,0.43,7,0.43,77.2280436253
10,0.56,7,0.56,0.43,7,0.43,77.7907262097
10,0.56,7,0.56,0.43,7,0.43,74.6386174405
10,0.56,7,0.56,0.43,7,0.43,77.8984496022
10,0.56,7,0.56,0.43,7,0.43,74.4310260323
10,0.56,7,0.76,0.23,7,0.23,78.8362072383
10,0.56,7,0.76,0.23,7,0.23,77.915867401
10,0.56,7,0.76,0.23,7,0.23,75.4707334699
10,0.56,7,0.76,0.23,7,0.23,79.299660052
10,0.56,7,0.76,0.23,7,0.23,76.3891349618
10,0.56,7,0.76,0.23,7,0.43,74.2415026737
10,0.56,7,0.76,0.23,7,0.43,78.5683150905
10,0.56,7,0.76,0.23,7,0.43,77.9388734582
10,0.56,7,0.76,0.23,7,0.43,74.372565733
10,0.56,7,0.76,0.23,7,0.43,76.3082215394
10,0.56,7,0.76,0.43,7,0.23,76.0356538107
10,0.56,7,0.76,0.43,7,0.23,78.1609181489
10,0.56,7,0.76,0.43,7,0.23,76.170830877
10,0.56,7,0.76,0.43,7,0.23,73.6149990202
10,0.56,7,0.76,0.43,7,0.23,80.0046123879
10,0.56,7,0.76,0.43,7,0.43,78.8530803287
10,0.56,7,0.76,0.43,7,0.43,74.5321181975
10,0.56,7,0.76,0.43,7,0.43,76.2945745715
10,0.56,7,0.76,0.43,7,0.43,78.4036649825
10,0.56,7,0.76,0.43,7,0.43,75.6799639801
10,0.76,7,0.56,0.23,7,0.23,71.0316311639
10,0.76,7,0.56,0.23,7,0.23,79.6831457579
10,0.76,7,0.56,0.23,7,0.23,69.1162370159
10,0.76,7,0.56,0.23,7,0.23,76.5037018987
10,0.76,7,0.56,0.23,7,0.23,73.1135274517
10,0.76,7,0.56,0.23,7,0.43,74.5676662188
10,0.76,7,0.56,0.23,7,0.43,74.7920955891
10,0.76,7,0.56,0.23,7,0.43,76.4356592901
10,0.76,7,0.56,0.23,7,0.43,75.3512064865
10,0.76,7,0.56,0.23,7,0.43,76.3914275828
10,0.76,7,0.56,0.43,7,0.23,77.5542336349
10,0.76,7,0.56,0.43,7,0.23,77.0923711017
10,0.76,7,0.56,0.43,7,0.23,73.4373760476
10,0.76,7,0.56,0.43,7,0.23,74.7964406874
10,0.76,7,0.56,0.43,7,0.23,75.2233368033
10,0.76,7,0.56,0.43,7,0.43,75.0925596361
10,0.76,7,0.56,0.43,7,0.43,71.9876243757
10,0.76,7,0.56,0.43,7,0.43,75.1000186022
10,0.76,7,0.56,0.43,7,0.43,72.7295607613
10,0.76,7,0.56,0.43,7,0.43,71.2279967114
10,0.76,7,0.76,0.23,7,0.23,71.3435457111
10,0.76,7,0.76,0.23,7,0.23,72.5883779109
10,0.76,7,0.76,0.23,7,0.23,76.7657953797
10,0.76,7,0.76,0.23,7,0.23,75.3504737766
10,0.76,7,0.76,0.23,7,0.23,74.7129194857
10,0.76,7,0.76,0.23,7,0.43,73.8523832983
10,0.76,7,0.76,0.23,7,0.43,71.4986857688
10,0.76,7,0.76,0.23,7,0.43,76.7510858912
10,0.76,7,0.76,0.23,7,0.43,77.84033412
10,0.76,7,0.76,0.23,7,0.43,76.5894853622
10,0.76,7,0.76,0.43,7,0.23,76.1704512799
10,0.76,7,0.76,0.43,7,0.23,71.3825760119
10,0.76,7,0.76,0.43,7,0.23,75.006876338
10,0.76,7,0.76,0.43,7,0.23,76.8361475702
10,0.76,7,0.76,0.43,7,0.23,75.0334011825
10,0.76,7,0.76,0.43,7,0.43,79.1034184853
10,0.76,7,0.76,0.43,7,0.43,68.9700817365
10,0.76,7,0.76,0.43,7,0.43,74.3728825545
10,0.76,7,0.76,0.43,7,0.43,76.1395878201
10,0.76,7,0.76,0.43,7,0.43,73.1691495276
20,0.56,7,0.56,0.23,7,0.23,63.6705172325
20,0.56,7,0.56,0.23,7,0.23,68.7053344651
20,0.56,7,0.56,0.23,7,0.23,64.2728359789
20,0.56,7,0.56,0.23,7,0.23,63.0119549716
20,0.56,7,0.56,0.23,7,0.23,63.1083565382
20,0.56,7,0.56,0.23,7,0.43,64.9802828205
20,0.56,7,0.56,0.23,7,0.43,62.3658080777
20,0.56,7,0.56,0.23,7,0.43,63.8709912852
20,0.56,7,0.56,0.23,7,0.43,66.0180581126
20,0.56,7,0.56,0.23,7,0.43,62.3153430508
20,0.56,7,0.56,0.43,7,0.23,67.7930407448
20,0.56,7,0.56,0.43,7,0.23,63.5747148709
20,0.56,7,0.56,0.43,7,0.23,67.9679955621
20,0.56,7,0.56,0.43,7,0.23,63.7047241657
20,0.56,7,0.56,0.43,7,0.23,65.3348491622
20,0.56,7,0.56,0.43,7,0.43,63.2811348775
20,0.56,7,0.56,0.43,7,0.43,64.2849195254
20,0.56,7,0.56,0.43,7,0.43,61.2324377594
20,0.56,7,0.56,0.43,7,0.43,65.8429440853
20,0.56,7,0.56,0.43,7,0.43,66.2620253369
20,0.56,7,0.76,0.23,7,0.23,66.3259867038
20,0.56,7,0.76,0.23,7,0.23,67.5628798355
20,0.56,7,0.76,0.23,7,0.23,67.2070892034
20,0.56,7,0.76,0.23,7,0.23,65.1277014036
20,0.56,7,0.76,0.23,7,0.23,65.520562837
20,0.56,7,0.76,0.23,7,0.43,61.6538168434
20,0.56,7,0.76,0.23,7,0.43,62.5597363155
20,0.56,7,0.76,0.23,7,0.43,62.371914943
20,0.56,7,0.76,0.23,7,0.43,64.6434574342
20,0.56,7,0.76,0.23,7,0.43,64.5102274903
20,0.56,7,0.76,0.43,7,0.23,63.6066554307
20,0.56,7,0.76,0.43,7,0.23,66.1796717968
20,0.56,7,0.76,0.43,7,0.23,69.3932152548
20,0.56,7,0.76,0.43,7,0.23,64.5038851325
20,0.56,7,0.76,0.43,7,0.23,64.3975522571
20,0.56,7,0.76,0.43,7,0.43,62.7344135651
20,0.56,7,0.76,0.43,7,0.43,64.9861581568
20,0.56,7,0.76,0.43,7,0.43,62.8901158308
20,0.56,7,0.76,0.43,7,0.43,65.0510417396
20,0.56,7,0.76,0.43,7,0.43,62.6053409135
20,0.76,7,0.56,0.23,7,0.23,63.3833257676
20,0.76,7,0.56,0.23,7,0.23,66.8042302676
20,0.76,7,0.56,0.23,7,0.23,60.0071208364
20,0.76,7,0.56,0.23,7,0.23,62.7539641477
20,0.76,7,0.56,0.23,7,0.23,62.5440006642
20,0.76,7,0.56,0.23,7,0.43,61.9785347762
20,0.76,7,0.56,0.23,7,0.43,64.5844841924
20,0.76,7,0.56,0.23,7,0.43,64.1895810801
20,0.76,7,0.56,0.23,7,0.43,64.3288684777
20,0.76,7,0.56,0.23,7,0.43,62.6073764966
20,0.76,7,0.56,0.43,7,0.23,62.5750934448
20,0.76,7,0.56,0.43,7,0.23,65.4275173246
20,0.76,7,0.56,0.43,7,0.23,63.9057093085
20,0.76,7,0.56,0.43,7,0.23,60.8005647199
20,0.76,7,0.56,0.43,7,0.23,64.4451950014
20,0.76,7,0.56,0.43,7,0.43,61.4194596636
20,0.76,7,0.56,0.43,7,0.43,62.7685603774
20,0.76,7,0.56,0.43,7,0.43,69.3244663761
20,0.76,7,0.56,0.43,7,0.43,63.2848144194
20,0.76,7,0.56,0.43,7,0.43,60.5402286169
20,0.76,7,0.76,0.23,7,0.23,65.2422700779
20,0.76,7,0.76,0.23,7,0.23,62.593009459
20,0.76,7,0.76,0.23,7,0.23,64.9429412342
20,0.76,7,0.76,0.23,7,0.23,64.3979682492
20,0.76,7,0.76,0.23,7,0.23,65.4400273752
20,0.76,7,0.76,0.23,7,0.43,63.3606841506
20,0.76,7,0.76,0.23,7,0.43,62.5341691634
20,0.76,7,0.76,0.23,7,0.43,62.6656607151
20,0.76,7,0.76,0.23,7,0.43,65.3863218081
20,0.76,7,0.76,0.23,7,0.43,61.9048361238
20,0.76,7,0.76,0.43,7,0.23,61.6375426053
20,0.76,7,0.76,0.43,7,0.23,66.4043326596
20,0.76,7,0.76,0.43,7,0.23,63.4569609091
20,0.76,7,0.76,0.43,7,0.23,63.2395816627
20,0.76,7,0.76,0.43,7,0.23,63.7617042976
20,0.76,7,0.76,0.43,7,0.43,63.6179142413
20,0.76,7,0.76,0.43,7,0.43,63.4422179453
20,0.76,7,0.76,0.43,7,0.43,62.7441434245
20,0.76,7,0.76,0.43,7,0.43,61.4463093467
20,0.76,7,0.76,0.43,7,0.43,62.3146636993
30,0.56,7,0.56,0.23,7,0.23,59.1224956468
30,0.56,7,0.56,0.23,7,0.23,59.1619011151
30,0.56,7,0.56,0.23,7,0.23,61.1196159954
30,0.56,7,0.56,0.23,7,0.23,55.5844952778
30,0.56,7,0.56,0.23,7,0.23,57.3384235601
30,0.56,7,0.56,0.23,7,0.43,60.9862606939
30,0.56,7,0.56,0.23,7,0.43,55.733126241
30,0.56,7,0.56,0.23,7,0.43,52.269626799
30,0.56,7,0.56,0.23,7,0.43,54.4821851409
30,0.56,7,0.56,0.23,7,0.43,59.2448966581
30,0.56,7,0.56,0.43,7,0.23,59.9226786238
30,0.56,7,0.56,0.43,7,0.23,57.9583627571
30,0.56,7,0.56,0.43,7,0.23,53.273361966
30,0.56,7,0.56,0.43,7,0.23,61.3734277496
30,0.56,7,0.56,0.43,7,0.23,60.1360045768
30,0.56,7,0.56,0.43,7,0.43,57.0702938062
30,0.56,7,0.56,0.43,7,0.43,58.676029197
30,0.56,7,0.56,0.43,7,0.43,53.839792136
30,0.56,7,0.56,0.43,7,0.43,59.7104342892
30,0.56,7,0.56,0.43,7,0.43,57.6555902797
30,0.56,7,0.76,0.23,7,0.23,55.6219864323
30,0.56,7,0.76,0.23,7,0.23,56.1295856883
30,0.56,7,0.76,0.23,7,0.23,60.3800842627
30,0.56,7,0.76,0.23,7,0.23,60.0153521115
30,0.56,7,0.76,0.23,7,0.23,59.3916131203
30,0.56,7,0.76,0.23,7,0.43,54.2580062378
30,0.56,7,0.76,0.23,7,0.43,58.5557601131
30,0.56,7,0.76,0.23,7,0.43,56.4895237833
30,0.56,7,0.76,0.23,7,0.43,57.6252491468
30,0.56,7,0.76,0.23,7,0.43,58.8418174972
30,0.56,7,0.76,0.43,7,0.23,58.4259128067
30,0.56,7,0.76,0.43,7,0.23,54.9594999514
30,0.56,7,0.76,0.43,7,0.23,60.912389111
30,0.56,7,0.76,0.43,7,0.23,59.7573638639
30,0.56,7,0.76,0.43,7,0.23,61.0499765276
30,0.56,7,0.76,0.43,7,0.43,59.250595857
30,0.56,7,0.76,0.43,7,0.43,57.1424931853
30,0.56,7,0.76,0.43,7,0.43,55.4005766228
30,0.56,7,0.76,0.43,7,0.43,62.5597780364
30,0.56,7,0.76,0.43,7,0.43,58.824437533
30,0.76,7,0.56,0.23,7,0.23,55.3216870272
30,0.76,7,0.56,0.23,7,0.23,57.1653488052
30,0.76,7,0.56,0.23,7,0.23,58.8717033374
30,0.76,7,0.56,0.23,7,0.23,56.1776727181
30,0.76,7,0.56,0.23,7,0.23,56.9431046417
30,0.76,7,0.56,0.23,7,0.43,58.4930290455
30,0.76,7,0.56,0.23,7,0.43,53.4012749767
30,0.76,7,0.56,0.23,7,0.43,49.7716297013
30,0.76,7,0.56,0.23,7,0.43,56.8233906312
30,0.76,7,0.56,0.23,7,0.43,57.0162444867
30,0.76,7,0.56,0.43,7,0.23,54.4480232819
30,0.76,7,0.56,0.43,7,0.23,55.5196011174
30,0.76,7,0.56,0.43,7,0.23,60.2638193824
30,0.76,7,0.56,0.43,7,0.23,59.5654866844
30,0.76,7,0.56,0.43,7,0.23,53.6823435201
30,0.76,7,0.56,0.43,7,0.43,52.3627516232
30,0.76,7,0.56,0.43,7,0.43,58.0410695159
30,0.76,7,0.56,0.43,7,0.43,54.8939791573
30,0.76,7,0.56,0.43,7,0.43,55.9130942372
30,0.76,7,0.56,0.43,7,0.43,61.9689093859
30,0.76,7,0.76,0.23,7,0.23,58.8400521274
30,0.76,7,0.76,0.23,7,0.23,56.8290477558
30,0.76,7,0.76,0.23,7,0.23,53.9085287026
30,0.76,7,0.76,0.23,7,0.23,57.9706408783
30,0.76,7,0.76,0.23,7,0.23,56.8515690594
30,0.76,7,0.76,0.23,7,0.43,61.1641137728
30,0.76,7,0.76,0.23,7,0.43,57.5455979038
30,0.76,7,0.76,0.23,7,0.43,54.917873896
30,0.76,7,0.76,0.23,7,0.43,56.5427065946
30,0.76,7,0.76,0.23,7,0.43,56.2635789096
30,0.76,7,0.76,0.43,7,0.23,55.6668052488
30,0.76,7,0.76,0.43,7,0.23,55.8765345527
30,0.76,7,0.76,0.43,7,0.23,60.261767933
30,0.76,7,0.76,0.43,7,0.23,55.8684815083
30,0.76,7,0.76,0.43,7,0.23,58.0010748061
30,0.76,7,0.76,0.43,7,0.43,57.3594114817
30,0.76,7,0.76,0.43,7,0.43,59.0397843792
30,0.76,7,0.76,0.43,7,0.43,57.2025518123
30,0.76,7,0.76,0.43,7,0.43,55.812901522
30,0.76,7,0.76,0.43,7,0.43,58.9610487799
1,0.65,7,0.65,0.32,7,0.32,102.912165275
1,0.65,7,0.65,0.32,7,0.32,103.97810292
1,0.65,7,0.65,0.32,7,0.32,104.682405046
1,0.65,7,0.65,0.32,7,0.32,104.151255592
1,0.65,7,0.65,0.32,7,0.32,103.483164202
1,0.65,7,0.65,0.32,7,0.34,103.247209334
1,0.65,7,0.65,0.32,7,0.34,106.94942661
1,0.65,7,0.65,0.32,7,0.34,104.102595177
1,0.65,7,0.65,0.32,7,0.34,103.495106584
1,0.65,7,0.65,0.32,7,0.34,102.940519084
1,0.65,7,0.65,0.34,7,0.32,105.186104817
1,0.65,7,0.65,0.34,7,0.32,103.095761042
1,0.65,7,0.65,0.34,7,0.32,104.307360353
1,0.65,7,0.65,0.34,7,0.32,105.097002888
1,0.65,7,0.65,0.34,7,0.32,102.834940898
1,0.65,7,0.65,0.34,7,0.34,102.132132128
1,0.65,7,0.65,0.34,7,0.34,104.022237632
1,0.65,7,0.65,0.34,7,0.34,103.26776014
1,0.65,7,0.65,0.34,7,0.34,102.203882675
1,0.65,7,0.65,0.34,7,0.34,101.963115333
1,0.65,7,0.67,0.32,7,0.32,102.979255703
1,0.65,7,0.67,0.32,7,0.32,102.875362061
1,0.65,7,0.67,0.32,7,0.32,102.973822134
1,0.65,7,0.67,0.32,7,0.32,105.274869745
1,0.65,7,0.67,0.32,7,0.32,103.07294392
1,0.65,7,0.67,0.32,7,0.34,103.802393141
1,0.65,7,0.67,0.32,7,0.34,101.950755352
1,0.65,7,0.67,0.32,7,0.34,105.138148813
1,0.65,7,0.67,0.32,7,0.34,102.457763725
1,0.65,7,0.67,0.32,7,0.34,104.082273373
1,0.65,7,0.67,0.34,7,0.32,101.826254236
1,0.65,7,0.67,0.34,7,0.32,102.599645088
1,0.65,7,0.67,0.34,7,0.32,102.061067471
1,0.65,7,0.67,0.34,7,0.32,103.82898478
1,0.65,7,0.67,0.34,7,0.32,102.716354555
1,0.65,7,0.67,0.34,7,0.34,100.714955082
1,0.65,7,0.67,0.34,7,0.34,102.213182891
1,0.65,7,0.67,0.34,7,0.34,104.126403324
1,0.65,7,0.67,0.34,7,0.34,104.708849752
1,0.65,7,0.67,0.34,7,0.34,102.706104309
1,0.67,7,0.65,0.32,7,0.32,102.819221547
1,0.67,7,0.65,0.32,7,0.32,101.713830498
1,0.67,7,0.65,0.32,7,0.32,104.886089677
1,0.67,7,0.65,0.32,7,0.32,103.996878697
1,0.67,7,0.65,0.32,7,0.32,104.340381684
1,0.67,7,0.65,0.32,7,0.34,100.701316221
1,0.67,7,0.65,0.32,7,0.34,102.523370079
1,0.67,7,0.65,0.32,7,0.34,104.350669024
1,0.67,7,0.65,0.32,7,0.34,104.637763985
1,0.67,7,0.65,0.32,7,0.34,104.71559986
1,0.67,7,0.65,0.34,7,0.32,102.941799652
1,0.67,7,0.65,0.34,7,0.32,101.197700356
1,0.67,7,0.65,0.34,7,0.32,102.638842748
1,0.67,7,0.65,0.34,7,0.32,100.529729006
1,0.67,7,0.65,0.34,7,0.32,103.460900435
1,0.67,7,0.65,0.34,7,0.34,103.85669947
1,0.67,7,0.65,0.34,7,0.34,101.835747546
1,0.67,7,0.65,0.34,7,0.34,104.288739447
1,0.67,7,0.65,0.34,7,0.34,102.183075125
1,0.67,7,0.65,0.34,7,0.34,102.313669504
1,0.67,7,0.67,0.32,7,0.32,104.603070544
1,0.67,7,0.67,0.32,7,0.32,103.320646756
1,0.67,7,0.67,0.32,7,0.32,102.560126193
1,0.67,7,0.67,0.32,7,0.32,101.811248128
1,0.67,7,0.67,0.32,7,0.32,100.865212202
1,0.67,7,0.67,0.32,7,0.34,105.631118426
1,0.67,7,0.67,0.32,7,0.34,104.082348201
1,0.67,7,0.67,0.32,7,0.34,104.697599858
1,0.67,7,0.67,0.32,7,0.34,104.277176336
1,0.67,7,0.67,0.32,7,0.34,102.52872295
1,0.67,7,0.67,0.34,7,0.32,104.188240806
1,0.67,7,0.67,0.34,7,0.32,103.673034063
1,0.67,7,0.67,0.34,7,0.32,104.66024156
1,0.67,7,0.67,0.34,7,0.32,101.461529039
1,0.67,7,0.67,0.34,7,0.32,103.211171485
1,0.67,7,0.67,0.34,7,0.34,101.467376
1,0.67,7,0.67,0.34,7,0.34,103.677581618
1,0.67,7,0.67,0.34,7,0.34,103.351044817
1,0.67,7,0.67,0.34,7,0.34,103.086255218
1,0.67,7,0.67,0.34,7,0.34,103.683172774
5,0.65,7,0.65,0.32,7,0.32,86.0564166554
5,0.65,7,0.65,0.32,7,0.32,87.3012377327
5,0.65,7,0.65,0.32,7,0.32,85.2447092347
5,0.65,7,0.65,0.32,7,0.32,88.1810192834
5,0.65,7,0.65,0.32,7,0.32,87.6718140828
5,0.65,7,0.65,0.32,7,0.34,86.4547450303
5,0.65,7,0.65,0.32,7,0.34,84.3788833544
5,0.65,7,0.65,0.32,7,0.34,85.7704469239
5,0.65,7,0.65,0.32,7,0.34,90.8226318281
5,0.65,7,0.65,0.32,7,0.34,88.9797097356
5,0.65,7,0.65,0.34,7,0.32,85.9281935253
5,0.65,7,0.65,0.34,7,0.32,85.3179062241
5,0.65,7,0.65,0.34,7,0.32,83.9562395537
5,0.65,7,0.65,0.34,7,0.32,87.5306127962
5,0.65,7,0.65,0.34,7,0.32,89.1431986561
5,0.65,7,0.65,0.34,7,0.34,89.5411591255
5,0.65,7,0.65,0.34,7,0.34,87.1961469948
5,0.65,7,0.65,0.34,7,0.34,87.6024480978
5,0.65,7,0.65,0.34,7,0.34,85.0687181596
5,0.65,7,0.65,0.34,7,0.34,90.2600584366
5,0.65,7,0.67,0.32,7,0.32,90.0129645159
5,0.65,7,0.67,0.32,7,0.32,86.9518955076
5,0.65,7,0.67,0.32,7,0.32,89.4538409644
5,0.65,7,0.67,0.32,7,0.32,89.1004773518
5,0.65,7,0.67,0.32,7,0.32,85.480063755
5,0.65,7,0.67,0.32,7,0.34,83.4354742012
5,0.65,7,0.67,0.32,7,0.34,88.8262905742
5,0.65,7,0.67,0.32,7,0.34,87.2416040947
5,0.65,7,0.67,0.32,7,0.34,89.9668628705
5,0.65,7,0.67,0.32,7,0.34,83.8338874463
5,0.65,7,0.67,0.34,7,0.32,85.0949919897
5,0.65,7,0.67,0.34,7,0.32,90.9820123984
5,0.65,7,0.67,0.34,7,0.32,88.9692603377
5,0.65,7,0.67,0.34,7,0.32,88.8675011273
5,0.65,7,0.67,0.34,7,0.32,89.4563034473
5,0.65,7,0.67,0.34,7,0.34,83.3088548202
5,0.65,7,0.67,0.34,7,0.34,86.622475411
5,0.65,7,0.67,0.34,7,0.34,86.2631794011
5,0.65,7,0.67,0.34,7,0.34,82.5671015135
5,0.65,7,0.67,0.34,7,0.34,86.2665036362
5,0.67,7,0.65,0.32,7,0.32,89.3907335398
5,0.67,7,0.65,0.32,7,0.32,84.7127696346
5,0.67,7,0.65,0.32,7,0.32,87.2983624614
5,0.67,7,0.65,0.32,7,0.32,82.7594413105
5,0.67,7,0.65,0.32,7,0.32,85.2762050489
5,0.67,7,0.65,0.32,7,0.34,86.5416665907
5,0.67,7,0.65,0.32,7,0.34,84.3396020868
5,0.67,7,0.65,0.32,7,0.34,88.8941574258
5,0.67,7,0.65,0.32,7,0.34,91.1518744286
5,0.67,7,0.65,0.32,7,0.34,90.8206607698
5,0.67,7,0.65,0.34,7,0.32,86.1298831253
5,0.67,7,0.65,0.34,7,0.32,84.5703681882
5,0.67,7,0.65,0.34,7,0.32,87.9779191304
5,0.67,7,0.65,0.34,7,0.32,85.1085265889
5,0.67,7,0.65,0.34,7,0.32,84.6139517092
5,0.67,7,0.65,0.34,7,0.34,87.3525737594
5,0.67,7,0.65,0.34,7,0.34,84.9260316517
5,0.67,7,0.65,0.34,7,0.34,88.8035015892
5,0.67,7,0.65,0.34,7,0.34,88.26619741
5,0.67,7,0.65,0.34,7,0.34,89.0529183524
5,0.67,7,0.67,0.32,7,0.32,90.3044136906
5,0.67,7,0.67,0.32,7,0.32,85.731995242
5,0.67,7,0.67,0.32,7,0.32,86.4551760882
5,0.67,7,0.67,0.32,7,0.32,88.5158329145
5,0.67,7,0.67,0.32,7,0.32,87.4048151932
5,0.67,7,0.67,0.32,7,0.34,86.1195528553
5,0.67,7,0.67,0.32,7,0.34,88.7593234338
5,0.67,7,0.67,0.32,7,0.34,88.601352882
5,0.67,7,0.67,0.32,7,0.34,88.7542488408
5,0.67,7,0.67,0.32,7,0.34,85.2733408986
5,0.67,7,0.67,0.34,7,0.32,84.5577464473
5,0.67,7,0.67,0.34,7,0.32,90.2686645325
5,0.67,7,0.67,0.34,7,0.32,84.2596947136
5,0.67,7,0.67,0.34,7,0.32,87.3465665633
5,0.67,7,0.67,0.34,7,0.32,87.9395085559
5,0.67,7,0.67,0.34,7,0.34,90.7841213048
5,0.67,7,0.67,0.34,7,0.34,84.6798912703
5,0.67,7,0.67,0.34,7,0.34,84.83355081
5,0.67,7,0.67,0.34,7,0.34,85.1701007953
5,0.67,7,0.67,0.34,7,0.34,88.5784427018
10,0.65,7,0.65,0.32,7,0.32,76.9921871406
10,0.65,7,0.65,0.32,7,0.32,75.2920632512
10,0.65,7,0.65,0.32,7,0.32,76.7875834821
10,0.65,7,0.65,0.32,7,0.32,74.8437810773
10,0.65,7,0.65,0.32,7,0.32,74.070194881
10,0.65,7,0.65,0.32,7,0.34,73.3809319509
10,0.65,7,0.65,0.32,7,0.34,72.4221336346
10,0.65,7,0.65,0.32,7,0.34,76.6926421464
10,0.65,7,0.65,0.32,7,0.34,74.6874077459
10,0.65,7,0.65,0.32,7,0.34,74.3922955688
10,0.65,7,0.65,0.34,7,0.32,75.1826203608
10,0.65,7,0.65,0.34,7,0.32,73.2258469886
10,0.65,7,0.65,0.34,7,0.32,74.294255377
10,0.65,7,0.65,0.34,7,0.32,75.4125507861
10,0.65,7,0.65,0.34,7,0.32,79.3488101233
10,0.65,7,0.65,0.34,7,0.34,76.2313245544
10,0.65,7,0.65,0.34,7,0.34,77.9838195398
10,0.65,7,0.65,0.34,7,0.34,74.2899855
10,0.65,7,0.65,0.34,7,0.34,75.3436601774
10,0.65,7,0.65,0.34,7,0.34,78.3176942245
10,0.65,7,0.67,0.32,7,0.32,75.3642517349
10,0.65,7,0.67,0.32,7,0.32,76.7242390413
10,0.65,7,0.67,0.32,7,0.32,74.0146402498
10,0.65,7,0.67,0.32,7,0.32,74.9992381537
10,0.65,7,0.67,0.32,7,0.32,78.419695996
10,0.65,7,0.67,0.32,7,0.34,75.1805118057
10,0.65,7,0.67,0.32,7,0.34,74.1933341853
10,0.65,7,0.67,0.32,7,0.34,75.2002095113
10,0.65,7,0.67,0.32,7,0.34,73.5257323471
10,0.65,7,0.67,0.32,7,0.34,75.6923013636
10,0.65,7,0.67,0.34,7,0.32,77.7228069047
10,0.65,7,0.67,0.34,7,0.32,76.6310907138
10,0.65,7,0.67,0.34,7,0.32,74.0520766679
10,0.65,7,0.67,0.34,7,0.32,72.4053172116
10,0.65,7,0.67,0.34,7,0.32,74.3360155077
10,0.65,7,0.67,0.34,7,0.34,75.5279379069
10,0.65,7,0.67,0.34,7,0.34,80.1831445991
10,0.65,7,0.67,0.34,7,0.34,74.6032983772
10,0.65,7,0.67,0.34,7,0.34,78.8875094202
10,0.65,7,0.67,0.34,7,0.34,73.7818541036
