date	time	wind_gen_forecast	wind_gen_actual
10/15/2010	18:10	136	251
10/15/2010	18:15	136	266
10/15/2010	18:20	136	269
10/15/2010	18:25	136	289
10/15/2010	18:30	136	294
10/15/2010	18:35	136	293
10/15/2010	18:40	136	298
10/15/2010	18:45	136	309
10/15/2010	18:50	136	306
10/15/2010	18:55	144	318
10/15/2010	19:00	157	312
10/15/2010	19:05	167	317
10/15/2010	19:10	184	311
10/15/2010	19:15	184	315
10/15/2010	19:20	184	320
10/15/2010	19:25	184	318
10/15/2010	19:30	184	322
10/15/2010	19:35	184	321
10/15/2010	19:40	184	319
10/15/2010	19:45	184	317
10/15/2010	19:50	184	318
10/15/2010	19:55	187	316
10/15/2010	20:00	198	302
10/15/2010	20:05	206	293
10/15/2010	20:10	225	292
10/15/2010	20:15	225	297
10/15/2010	20:20	225	297
10/15/2010	20:25	225	295
10/15/2010	20:30	225	292
10/15/2010	20:35	225	298
10/15/2010	20:40	225	288
10/15/2010	20:45	225	274
10/15/2010	20:50	225	264
10/15/2010	20:55	232	252
10/15/2010	21:00	249	243
10/15/2010	21:05	266	239
10/15/2010	21:10	289	238
10/15/2010	21:15	289	234
10/15/2010	21:20	289	235
10/15/2010	21:25	289	227
10/15/2010	21:30	289	228
10/15/2010	21:35	289	214
10/15/2010	21:40	289	205
10/15/2010	21:45	289	195
10/15/2010	21:50	289	197
10/15/2010	21:55	278	197
10/15/2010	22:00	275	198
10/15/2010	22:05	271	192
10/15/2010	22:10	275	194
10/15/2010	22:15	275	195
10/15/2010	22:20	275	195
10/15/2010	22:25	275	200
10/15/2010	22:30	275	201
10/15/2010	22:35	275	201
10/15/2010	22:40	275	198
10/15/2010	22:45	275	195
10/15/2010	22:50	275	192
10/15/2010	22:55	258	188
10/15/2010	23:00	251	183
10/15/2010	23:05	241	179
10/15/2010	23:10	239	180
10/15/2010	23:15	239	177
10/15/2010	23:20	239	167
10/15/2010	23:25	239	163
10/15/2010	23:30	239	156
10/15/2010	23:35	239	157
10/15/2010	23:40	239	154
10/15/2010	23:45	239	156
10/15/2010	23:50	239	155
10/15/2010	23:55	221	153
10/16/2010	0:00	207	154
10/16/2010	0:05	193	157
10/16/2010	0:10	190	152
10/16/2010	0:15	190	158
10/16/2010	0:20	190	169
10/16/2010	0:25	190	171
10/16/2010	0:30	190	168
10/16/2010	0:35	190	164
10/16/2010	0:40	190	164
10/16/2010	0:45	190	168
10/16/2010	0:50	190	163
10/16/2010	0:55	186	161
10/16/2010	1:00	184	164
10/16/2010	1:05	183	169
10/16/2010	1:10	185	175
10/16/2010	1:15	185	173
10/16/2010	1:20	185	170
10/16/2010	1:25	185	166
10/16/2010	1:30	185	168
10/16/2010	1:35	185	169
10/16/2010	1:40	185	169
10/16/2010	1:45	185	170
10/16/2010	1:50	185	176
10/16/2010	1:55	174	175
10/16/2010	2:00	168	173
10/16/2010	2:05	161	169
10/16/2010	2:10	158	165
10/16/2010	2:15	158	164
10/16/2010	2:20	158	159
10/16/2010	2:25	158	160
10/16/2010	2:30	158	166
10/16/2010	2:35	158	160
10/16/2010	2:40	158	156
10/16/2010	2:45	158	152
10/16/2010	2:50	158	155
10/16/2010	2:55	158	157
10/16/2010	3:00	161	165
10/16/2010	3:05	165	166
10/16/2010	3:10	174	164
10/16/2010	3:15	174	160
10/16/2010	3:20	174	151
10/16/2010	3:25	174	143
10/16/2010	3:30	174	135
10/16/2010	3:35	174	128
10/16/2010	3:40	174	121
10/16/2010	3:45	174	116
10/16/2010	3:50	174	114
10/16/2010	3:55	160	112
10/16/2010	4:00	149	103
10/16/2010	4:05	139	96
10/16/2010	4:10	133	94
10/16/2010	4:15	133	87
10/16/2010	4:20	133	82
10/16/2010	4:25	133	75
10/16/2010	4:30	133	73
10/16/2010	4:35	133	72
10/16/2010	4:40	133	75
10/16/2010	4:45	133	77
10/16/2010	4:50	133	80
10/16/2010	4:55	123	77
10/16/2010	5:00	117	77
10/16/2010	5:05	112	75
10/16/2010	5:10	112	73
10/16/2010	5:15	112	72
10/16/2010	5:20	112	69
10/16/2010	5:25	112	63
10/16/2010	5:30	112	62
10/16/2010	5:35	112	58
10/16/2010	5:40	112	53
10/16/2010	5:45	112	51
10/16/2010	5:50	112	51
10/16/2010	5:55	103	48
10/16/2010	6:00	101	51
10/16/2010	6:05	100	50
10/16/2010	6:10	103	51
10/16/2010	6:15	103	51
10/16/2010	6:20	103	47
10/16/2010	6:25	103	47
10/16/2010	6:30	103	46
10/16/2010	6:35	103	45
10/16/2010	6:40	103	43
10/16/2010	6:45	103	40
10/16/2010	6:50	103	42
10/16/2010	6:55	91	44
10/16/2010	7:00	81	47
10/16/2010	7:05	72	46
10/16/2010	7:10	66	48
10/16/2010	7:15	66	47
10/16/2010	7:20	66	48
10/16/2010	7:25	66	50
10/16/2010	7:30	66	49
10/16/2010	7:35	66	48
10/16/2010	7:40	66	40
10/16/2010	7:45	66	38
10/16/2010	7:50	66	37
10/16/2010	7:55	65	41
10/16/2010	8:00	67	42
10/16/2010	8:05	69	41
10/16/2010	8:10	71	42
10/16/2010	8:15	71	39
10/16/2010	8:20	71	39
10/16/2010	8:25	71	38
10/16/2010	8:30	71	37
10/16/2010	8:35	71	34
10/16/2010	8:40	71	34
10/16/2010	8:45	71	28
10/16/2010	8:50	71	28
10/16/2010	8:55	69	27
10/16/2010	9:00	68	22
10/16/2010	9:05	68	21
10/16/2010	9:10	68	18
10/16/2010	9:15	68	18
10/16/2010	9:20	68	17
10/16/2010	9:25	68	14
10/16/2010	9:30	68	13
10/16/2010	9:35	68	14
10/16/2010	9:40	68	14
10/16/2010	9:45	68	12
10/16/2010	9:50	68	12
10/16/2010	9:55	64	12
10/16/2010	10:00	62	13
10/16/2010	10:05	60	10
10/16/2010	10:10	60	8
10/16/2010	10:15	60	7
10/16/2010	10:20	60	9
10/16/2010	10:25	60	10
10/16/2010	10:30	60	9
10/16/2010	10:35	60	9
10/16/2010	10:40	60	8
10/16/2010	10:45	60	8
10/16/2010	10:50	60	11
10/16/2010	10:55	58	12
10/16/2010	11:00	57	11
10/16/2010	11:05	55	13
10/16/2010	11:10	56	15
10/16/2010	11:15	56	18
10/16/2010	11:20	56	19
10/16/2010	11:25	56	24
10/16/2010	11:30	56	23
10/16/2010	11:35	56	24
10/16/2010	11:40	56	26
10/16/2010	11:45	56	22
10/16/2010	11:50	56	27
10/16/2010	11:55	54	30
10/16/2010	12:00	55	33
10/16/2010	12:05	57	31
10/16/2010	12:10	59	34
10/16/2010	12:15	59	32
10/16/2010	12:20	59	33
10/16/2010	12:25	59	36
10/16/2010	12:30	59	35
10/16/2010	12:35	59	34
10/16/2010	12:40	59	37
10/16/2010	12:45	59	34
10/16/2010	12:50	59	32
10/16/2010	12:55	60	34
10/16/2010	13:00	64	39
10/16/2010	13:05	68	40
10/16/2010	13:10	72	44
10/16/2010	13:15	72	43
10/16/2010	13:20	72	46
10/16/2010	13:25	72	49
10/16/2010	13:30	72	49
10/16/2010	13:35	72	45
10/16/2010	13:40	72	44
10/16/2010	13:45	72	45
10/16/2010	13:50	72	47
10/16/2010	13:55	72	48
10/16/2010	14:00	72	49
10/16/2010	14:05	72	53
10/16/2010	14:10	73	48
10/16/2010	14:15	73	47
10/16/2010	14:20	73	43
10/16/2010	14:25	73	44
10/16/2010	14:30	73	42
10/16/2010	14:35	73	38
10/16/2010	14:40	73	31
10/16/2010	14:45	73	29
10/16/2010	14:50	73	27
10/16/2010	14:55	72	27
10/16/2010	15:00	74	23
10/16/2010	15:05	76	18
10/16/2010	15:10	80	20
10/16/2010	15:15	80	14
10/16/2010	15:20	80	13
10/16/2010	15:25	80	9
10/16/2010	15:30	80	11
10/16/2010	15:35	80	8
10/16/2010	15:40	80	7
10/16/2010	15:45	80	8
10/16/2010	15:50	80	8
10/16/2010	15:55	72	7
10/16/2010	16:00	66	6
10/16/2010	16:05	61	6
10/16/2010	16:10	60	5
10/16/2010	16:15	60	5
10/16/2010	16:20	60	5
10/16/2010	16:25	60	5
10/16/2010	16:30	60	5
10/16/2010	16:35	60	4
10/16/2010	16:40	60	2
10/16/2010	16:45	60	2
10/16/2010	16:50	60	2
10/16/2010	16:55	52	1
10/16/2010	17:00	46	3
10/16/2010	17:05	42	3
10/16/2010	17:10	39	3
10/16/2010	17:15	39	4
10/16/2010	17:20	39	6
10/16/2010	17:25	39	6
10/16/2010	17:30	39	7
10/16/2010	17:35	39	9
10/16/2010	17:40	39	8
10/16/2010	17:45	39	9
10/16/2010	17:50	39	10
10/16/2010	17:55	38	15
10/16/2010	18:00	39	19
10/16/2010	18:05	40	18
10/16/2010	18:10	42	15
10/16/2010	18:15	42	15
10/16/2010	18:20	42	16
10/16/2010	18:25	42	14
10/16/2010	18:30	42	13
10/16/2010	18:35	42	14
10/16/2010	18:40	42	14
10/16/2010	18:45	42	13
10/16/2010	18:50	42	11
10/16/2010	18:55	33	10
10/16/2010	19:00	25	11
10/16/2010	19:05	18	10
10/16/2010	19:10	11	10
10/16/2010	19:15	11	10
10/16/2010	19:20	11	8
10/16/2010	19:25	11	7
10/16/2010	19:30	11	7
10/16/2010	19:35	11	6
10/16/2010	19:40	11	5
10/16/2010	19:45	11	6
10/16/2010	19:50	11	7
10/16/2010	19:55	12	6
10/16/2010	20:00	15	6
10/16/2010	20:05	17	6
10/16/2010	20:10	21	6
10/16/2010	20:15	21	5
10/16/2010	20:20	21	6
10/16/2010	20:25	21	5
10/16/2010	20:30	21	5
10/16/2010	20:35	21	5
10/16/2010	20:40	21	4
10/16/2010	20:45	21	4
10/16/2010	20:50	21	2
10/16/2010	20:55	20	2
10/16/2010	21:00	19	1
10/16/2010	21:05	19	1
10/16/2010	21:10	19	1
10/16/2010	21:15	19	1
10/16/2010	21:20	19	1
10/16/2010	21:25	19	1
10/16/2010	21:30	19	1
10/16/2010	21:35	19	1
10/16/2010	21:40	19	1
10/16/2010	21:45	19	1
10/16/2010	21:50	19	1
10/16/2010	21:55	16	1
10/16/2010	22:00	15	1
10/16/2010	22:05	14	1
10/16/2010	22:10	14	1
10/16/2010	22:15	14	1
10/16/2010	22:20	14	1
10/16/2010	22:25	14	1
10/16/2010	22:30	14	1
10/16/2010	22:35	14	1
10/16/2010	22:40	14	0
10/16/2010	22:45	14	0
10/16/2010	22:50	14	0
10/16/2010	22:55	12	0
10/16/2010	23:00	11	0
10/16/2010	23:05	10	0
10/16/2010	23:10	10	0
10/16/2010	23:15	10	0
10/16/2010	23:20	10	0
10/16/2010	23:25	10	0
10/16/2010	23:30	10	0
10/16/2010	23:35	10	0
10/16/2010	23:40	10	0
10/16/2010	23:45	10	0
10/16/2010	23:50	10	0
10/16/2010	23:55	9	0
10/17/2010	0:00	9	0
10/17/2010	0:05	9	0
10/17/2010	0:10	10	0
10/17/2010	0:15	10	0
10/17/2010	0:20	10	0
10/17/2010	0:25	10	0
10/17/2010	0:30	10	0
10/17/2010	0:35	10	0
10/17/2010	0:40	10	0
10/17/2010	0:45	10	0
10/17/2010	0:50	10	0
10/17/2010	0:55	9	0
10/17/2010	1:00	9	0
10/17/2010	1:05	9	1
10/17/2010	1:10	9	2
10/17/2010	1:15	9	3
10/17/2010	1:20	9	4
10/17/2010	1:25	9	3
10/17/2010	1:30	9	2
10/17/2010	1:35	9	2
10/17/2010	1:40	9	2
10/17/2010	1:45	9	1
10/17/2010	1:50	9	2
10/17/2010	1:55	9	2
10/17/2010	2:00	9	2
10/17/2010	2:05	9	2
10/17/2010	2:10	9	2
10/17/2010	2:15	9	2
10/17/2010	2:20	9	2
10/17/2010	2:25	9	1
10/17/2010	2:30	9	2
10/17/2010	2:35	9	2
10/17/2010	2:40	9	2
10/17/2010	2:45	9	2
10/17/2010	2:50	9	1
10/17/2010	2:55	9	2
10/17/2010	3:00	9	1
10/17/2010	3:05	9	1
10/17/2010	3:10	9	1
10/17/2010	3:15	9	1
10/17/2010	3:20	9	1
10/17/2010	3:25	9	1
10/17/2010	3:30	9	1
10/17/2010	3:35	9	1
10/17/2010	3:40	9	1
10/17/2010	3:45	9	1
10/17/2010	3:50	9	1
10/17/2010	3:55	9	1
10/17/2010	4:00	9	1
10/17/2010	4:05	9	1
10/17/2010	4:10	9	1
10/17/2010	4:15	9	1
10/17/2010	4:20	9	1
10/17/2010	4:25	9	1
10/17/2010	4:30	9	1
10/17/2010	4:35	9	1
10/17/2010	4:40	9	1
10/17/2010	4:45	9	1
10/17/2010	4:50	9	1
10/17/2010	4:55	8	1
10/17/2010	5:00	8	1
10/17/2010	5:05	8	1
10/17/2010	5:10	8	1
10/17/2010	5:15	8	1
10/17/2010	5:20	8	1
10/17/2010	5:25	8	1
10/17/2010	5:30	8	1
10/17/2010	5:35	8	1
10/17/2010	5:40	8	1
10/17/2010	5:45	8	1
10/17/2010	5:50	8	1
10/17/2010	5:55	8	2
10/17/2010	6:00	8	2
10/17/2010	6:05	8	2
10/17/2010	6:10	9	2
10/17/2010	6:15	9	1
10/17/2010	6:20	9	1
10/17/2010	6:25	9	1
10/17/2010	6:30	9	1
10/17/2010	6:35	9	1
10/17/2010	6:40	9	1
10/17/2010	6:45	9	1
10/17/2010	6:50	9	1
10/17/2010	6:55	9	1
10/17/2010	7:00	9	1
10/17/2010	7:05	9	1
10/17/2010	7:10	12	1
10/17/2010	7:15	12	1
10/17/2010	7:20	12	1
10/17/2010	7:25	12	2
10/17/2010	7:30	12	2
10/17/2010	7:35	12	2
10/17/2010	7:40	12	2
10/17/2010	7:45	12	2
10/17/2010	7:50	12	2
10/17/2010	7:55	11	2
10/17/2010	8:00	12	2
10/17/2010	8:05	13	2
10/17/2010	8:10	14	2
10/17/2010	8:15	14	2
10/17/2010	8:20	14	2
10/17/2010	8:25	14	2
10/17/2010	8:30	14	2
10/17/2010	8:35	14	2
10/17/2010	8:40	14	2
10/17/2010	8:45	14	3
10/17/2010	8:50	14	3
10/17/2010	8:55	12	3
10/17/2010	9:00	11	3
10/17/2010	9:05	10	3
10/17/2010	9:10	13	3
10/17/2010	9:15	13	2
10/17/2010	9:20	13	2
10/17/2010	9:25	13	3
10/17/2010	9:30	13	3
10/17/2010	9:35	13	2
10/17/2010	9:40	13	2
10/17/2010	9:45	13	2
10/17/2010	9:50	13	2
10/17/2010	9:55	12	2
10/17/2010	10:00	12	2
10/17/2010	10:05	12	2
10/17/2010	10:10	13	3
10/17/2010	10:15	13	2
10/17/2010	10:20	13	3
10/17/2010	10:25	13	3
10/17/2010	10:30	13	3
10/17/2010	10:35	13	4
10/17/2010	10:40	13	3
10/17/2010	10:45	13	4
10/17/2010	10:50	13	6
10/17/2010	10:55	13	5
10/17/2010	11:00	14	5
10/17/2010	11:05	14	5
10/17/2010	11:10	17	5
10/17/2010	11:15	17	5
10/17/2010	11:20	17	6
10/17/2010	11:25	17	5
10/17/2010	11:30	17	4
10/17/2010	11:35	17	4
10/17/2010	11:40	17	4
10/17/2010	11:45	17	5
10/17/2010	11:50	17	6
10/17/2010	11:55	17	7
10/17/2010	12:00	17	6
10/17/2010	12:05	17	6
10/17/2010	12:10	20	7
10/17/2010	12:15	20	9
10/17/2010	12:20	20	12
10/17/2010	12:25	20	13
10/17/2010	12:30	20	16
10/17/2010	12:35	20	16
10/17/2010	12:40	20	22
10/17/2010	12:45	20	22
10/17/2010	12:50	20	26
10/17/2010	12:55	21	30
10/17/2010	13:00	23	38
10/17/2010	13:05	25	42
10/17/2010	13:10	27	46
10/17/2010	13:15	27	44
10/17/2010	13:20	27	51
10/17/2010	13:25	27	52
10/17/2010	13:30	27	53
10/17/2010	13:35	27	55
10/17/2010	13:40	27	54
10/17/2010	13:45	27	55
10/17/2010	13:50	27	52
10/17/2010	13:55	30	55
10/17/2010	14:00	37	53
10/17/2010	14:05	42	51
10/17/2010	14:10	54	46
10/17/2010	14:15	54	47
10/17/2010	14:20	54	45
10/17/2010	14:25	54	44
10/17/2010	14:30	54	47
10/17/2010	14:35	54	48
10/17/2010	14:40	54	56
10/17/2010	14:45	54	66
10/17/2010	14:50	54	71
10/17/2010	14:55	58	82
10/17/2010	15:00	66	78
10/17/2010	15:05	70	84
10/17/2010	15:10	82	86
10/17/2010	15:15	82	92
10/17/2010	15:20	82	102
10/17/2010	15:25	82	103
10/17/2010	15:30	82	111
10/17/2010	15:35	82	121
10/17/2010	15:40	82	124
10/17/2010	15:45	82	130
10/17/2010	15:50	82	132
10/17/2010	15:55	80	143
10/17/2010	16:00	84	156
10/17/2010	16:05	86	173
10/17/2010	16:10	93	179
10/17/2010	16:15	93	183
10/17/2010	16:20	93	197
10/17/2010	16:25	93	212
10/17/2010	16:30	93	223
10/17/2010	16:35	93	226
10/17/2010	16:40	93	226
10/17/2010	16:45	93	231
10/17/2010	16:50	93	230
10/17/2010	16:55	97	226
10/17/2010	17:00	106	230
10/17/2010	17:05	115	237
10/17/2010	17:10	128	244
10/17/2010	17:15	128	242
10/17/2010	17:20	128	238
10/17/2010	17:25	128	217
10/17/2010	17:30	128	202
10/17/2010	17:35	128	202
10/17/2010	17:40	128	205
10/17/2010	17:45	128	193
10/17/2010	17:50	128	184
10/17/2010	17:55	138	174
10/17/2010	18:00	152	173
10/17/2010	18:05	166	172
10/17/2010	18:10	189	161
10/17/2010	18:15	189	148
10/17/2010	18:20	189	146
10/17/2010	18:25	189	155
10/17/2010	18:30	189	160
10/17/2010	18:35	189	153
10/17/2010	18:40	189	146
10/17/2010	18:45	189	140
10/17/2010	18:50	189	128
10/17/2010	18:55	177	115
10/17/2010	19:00	171	103
10/17/2010	19:05	169	91
10/17/2010	19:10	172	81
10/17/2010	19:15	172	80
10/17/2010	19:20	172	74
10/17/2010	19:25	172	65
10/17/2010	19:30	172	54
10/17/2010	19:35	172	48
10/17/2010	19:40	172	41
10/17/2010	19:45	172	34
10/17/2010	19:50	172	30
10/17/2010	19:55	162	29
10/17/2010	20:00	159	29
10/17/2010	20:05	156	32
10/17/2010	20:10	164	33
10/17/2010	20:15	164	32
10/17/2010	20:20	164	36
10/17/2010	20:25	164	35
10/17/2010	20:30	164	37
10/17/2010	20:35	164	38
10/17/2010	20:40	164	39
10/17/2010	20:45	164	39
10/17/2010	20:50	164	38
10/17/2010	20:55	124	37
10/17/2010	21:00	93	37
10/17/2010	21:05	67	34
10/17/2010	21:10	46	31
10/17/2010	21:15	46	26
10/17/2010	21:20	46	23
10/17/2010	21:25	46	22
10/17/2010	21:30	46	16
10/17/2010	21:35	46	12
10/17/2010	21:40	46	11
10/17/2010	21:45	46	9
10/17/2010	21:50	46	9
10/17/2010	21:55	39	8
10/17/2010	22:00	36	9
10/17/2010	22:05	35	7
10/17/2010	22:10	34	7
10/17/2010	22:15	34	7
10/17/2010	22:20	34	7
10/17/2010	22:25	34	6
10/17/2010	22:30	34	7
10/17/2010	22:35	34	5
10/17/2010	22:40	34	3
10/17/2010	22:45	34	3
10/17/2010	22:50	34	3
10/17/2010	22:55	30	3
10/17/2010	23:00	28	3
10/17/2010	23:05	26	2
10/17/2010	23:10	28	2
10/17/2010	23:15	28	2
10/17/2010	23:20	28	2
10/17/2010	23:25	28	2
10/17/2010	23:30	28	2
10/17/2010	23:35	28	2
10/17/2010	23:40	28	2
10/17/2010	23:45	28	3
10/17/2010	23:50	28	2
10/17/2010	23:55	21	2
10/18/2010	0:00	17	2
10/18/2010	0:05	13	2
10/18/2010	0:10	11	2
10/18/2010	0:15	11	2
10/18/2010	0:20	11	2
10/18/2010	0:25	11	4
10/18/2010	0:30	11	4
10/18/2010	0:35	11	5
10/18/2010	0:40	11	8
10/18/2010	0:45	11	11
10/18/2010	0:50	11	12
10/18/2010	0:55	11	14
10/18/2010	1:00	12	12
10/18/2010	1:05	12	14
10/18/2010	1:10	14	14
10/18/2010	1:15	14	14
10/18/2010	1:20	14	15
10/18/2010	1:25	14	11
10/18/2010	1:30	14	8
10/18/2010	1:35	14	6
10/18/2010	1:40	14	4
10/18/2010	1:45	14	3
10/18/2010	1:50	14	3
10/18/2010	1:55	11	2
10/18/2010	2:00	11	1
10/18/2010	2:05	11	1
10/18/2010	2:10	11	1
10/18/2010	2:15	11	1
10/18/2010	2:20	11	1
10/18/2010	2:25	11	1
10/18/2010	2:30	11	1
10/18/2010	2:35	11	2
10/18/2010	2:40	11	2
10/18/2010	2:45	11	1
10/18/2010	2:50	11	2
10/18/2010	2:55	8	4
10/18/2010	3:00	8	5
10/18/2010	3:05	8	5
10/18/2010	3:10	8	5
10/18/2010	3:15	8	6
10/18/2010	3:20	8	5
10/18/2010	3:25	8	4
10/18/2010	3:30	8	4
10/18/2010	3:35	8	5
10/18/2010	3:40	8	6
10/18/2010	3:45	8	7
10/18/2010	3:50	8	9
10/18/2010	3:55	8	11
10/18/2010	4:00	8	12
10/18/2010	4:05	8	14
10/18/2010	4:10	9	16
10/18/2010	4:15	9	16
10/18/2010	4:20	9	18
10/18/2010	4:25	9	17
10/18/2010	4:30	9	17
10/18/2010	4:35	9	17
10/18/2010	4:40	9	14
10/18/2010	4:45	9	11
10/18/2010	4:50	9	7
10/18/2010	4:55	8	6
10/18/2010	5:00	8	5
10/18/2010	5:05	8	6
10/18/2010	5:10	9	6
10/18/2010	5:15	9	7
10/18/2010	5:20	9	8
10/18/2010	5:25	9	10
10/18/2010	5:30	9	12
10/18/2010	5:35	9	15
10/18/2010	5:40	9	16
10/18/2010	5:45	9	16
10/18/2010	5:50	9	15
10/18/2010	5:55	7	10
10/18/2010	6:00	8	9
10/18/2010	6:05	8	11
10/18/2010	6:10	12	9
10/18/2010	6:15	12	8
10/18/2010	6:20	12	9
10/18/2010	6:25	12	7
10/18/2010	6:30	12	8
10/18/2010	6:35	12	8
10/18/2010	6:40	12	9
10/18/2010	6:45	12	5
10/18/2010	6:50	12	3
10/18/2010	6:55	7	3
10/18/2010	7:00	6	2
10/18/2010	7:05	5	7
10/18/2010	7:10	5	11
10/18/2010	7:15	5	12
10/18/2010	7:20	5	15
10/18/2010	7:25	5	13
10/18/2010	7:30	5	12
10/18/2010	7:35	5	10
10/18/2010	7:40	5	6
10/18/2010	7:45	5	4
10/18/2010	7:50	5	6
10/18/2010	7:55	9	7
10/18/2010	8:00	14	6
10/18/2010	8:05	19	5
10/18/2010	8:10	25	5
10/18/2010	8:15	25	7
10/18/2010	8:20	25	7
10/18/2010	8:25	25	5
10/18/2010	8:30	25	5
10/18/2010	8:35	25	4
10/18/2010	8:40	25	3
10/18/2010	8:45	25	0
10/18/2010	8:50	25	1
10/18/2010	8:55	20	1
10/18/2010	9:00	16	0
10/18/2010	9:05	11	1
10/18/2010	9:10	9	1
10/18/2010	9:15	9	1
10/18/2010	9:20	9	1
10/18/2010	9:25	9	1
10/18/2010	9:30	9	1
10/18/2010	9:35	9	2
10/18/2010	9:40	9	2
10/18/2010	9:45	9	2
10/18/2010	9:50	9	3
10/18/2010	9:55	8	2
10/18/2010	10:00	7	3
10/18/2010	10:05	7	2
10/18/2010	10:10	8	2
10/18/2010	10:15	8	3
10/18/2010	10:20	8	3
10/18/2010	10:25	8	4
10/18/2010	10:30	8	4
10/18/2010	10:35	8	4
10/18/2010	10:40	8	4
10/18/2010	10:45	8	5
10/18/2010	10:50	8	4
10/18/2010	10:55	7	4
10/18/2010	11:00	7	5
10/18/2010	11:05	7	4
10/18/2010	11:10	7	4
10/18/2010	11:15	7	4
10/18/2010	11:20	7	5
10/18/2010	11:25	7	6
10/18/2010	11:30	7	5
10/18/2010	11:35	7	3
10/18/2010	11:40	7	3
10/18/2010	11:45	7	3
10/18/2010	11:50	7	4
10/18/2010	11:55	7	3
10/18/2010	12:00	7	3
10/18/2010	12:05	7	5
10/18/2010	12:10	7	4
10/18/2010	12:15	7	4
10/18/2010	12:20	7	4
10/18/2010	12:25	7	4
10/18/2010	12:30	7	4
10/18/2010	12:35	7	3
10/18/2010	12:40	7	3
10/18/2010	12:45	7	3
10/18/2010	12:50	7	1
10/18/2010	12:55	7	1
10/18/2010	13:00	7	2
10/18/2010	13:05	7	1
10/18/2010	13:10	7	1
10/18/2010	13:15	7	0
10/18/2010	13:20	7	1
10/18/2010	13:25	7	1
10/18/2010	13:30	7	1
10/18/2010	13:35	7	1
10/18/2010	13:40	7	1
10/18/2010	13:45	7	0
10/18/2010	13:50	7	1
10/18/2010	13:55	7	1
10/18/2010	14:00	7	0
10/18/2010	14:05	7	0
10/18/2010	14:10	8	0
10/18/2010	14:15	8	0
10/18/2010	14:20	8	0
10/18/2010	14:25	8	0
10/18/2010	14:30	8	0
10/18/2010	14:35	8	0
10/18/2010	14:40	8	0
10/18/2010	14:45	8	0
10/18/2010	14:50	8	0
10/18/2010	14:55	7	0
10/18/2010	15:00	7	1
10/18/2010	15:05	7	0
10/18/2010	15:10	7	2
10/18/2010	15:15	7	2
10/18/2010	15:20	7	5
10/18/2010	15:25	7	4
10/18/2010	15:30	7	4
10/18/2010	15:35	7	3
10/18/2010	15:40	7	2
10/18/2010	15:45	7	0
10/18/2010	15:50	7	0
10/18/2010	15:55	7	0
10/18/2010	16:00	7	0
10/18/2010	16:05	7	1
10/18/2010	16:10	7	1
10/18/2010	16:15	7	3
10/18/2010	16:20	7	7
10/18/2010	16:25	7	10
10/18/2010	16:30	7	11
10/18/2010	16:35	7	9
10/18/2010	16:40	7	6
10/18/2010	16:45	7	3
10/18/2010	16:50	7	1
10/18/2010	16:55	6	1
10/18/2010	17:00	6	1
10/18/2010	17:05	7	1
10/18/2010	17:10	8	2
10/18/2010	17:15	8	3
10/18/2010	17:20	8	3
10/18/2010	17:25	8	2
10/18/2010	17:30	8	1
10/18/2010	17:35	8	1
10/18/2010	17:40	8	1
10/18/2010	17:45	8	0
10/18/2010	17:50	8	0
10/18/2010	17:55	7	0
10/18/2010	18:00	6	0
10/18/2010	18:05	5	0
10/18/2010	18:10	6	0
10/18/2010	18:15	6	0
10/18/2010	18:20	6	0
10/18/2010	18:25	6	0
10/18/2010	18:30	6	0
10/18/2010	18:35	6	0
10/18/2010	18:40	6	0
10/18/2010	18:45	6	0
10/18/2010	18:50	6	0
10/18/2010	18:55	6	0
10/18/2010	19:00	6	0
10/18/2010	19:05	6	0
10/18/2010	19:10	6	0
10/18/2010	19:15	6	0
10/18/2010	19:20	6	0
10/18/2010	19:25	6	0
10/18/2010	19:30	6	0
10/18/2010	19:35	6	0
10/18/2010	19:40	6	0
10/18/2010	19:45	6	0
10/18/2010	19:50	6	0
10/18/2010	19:55	10	2
10/18/2010	20:00	15	3
10/18/2010	20:05	20	5
10/18/2010	20:10	25	5
10/18/2010	20:15	25	6
10/18/2010	20:20	25	6
10/18/2010	20:25	25	8
10/18/2010	20:30	25	6
10/18/2010	20:35	25	4
10/18/2010	20:40	25	3
10/18/2010	20:45	25	4
10/18/2010	20:50	25	4
10/18/2010	20:55	19	4
10/18/2010	21:00	14	3
10/18/2010	21:05	9	2
10/18/2010	21:10	5	1
10/18/2010	21:15	5	1
10/18/2010	21:20	5	2
10/18/2010	21:25	5	2
10/18/2010	21:30	5	2
10/18/2010	21:35	5	3
10/18/2010	21:40	5	2
10/18/2010	21:45	5	1
10/18/2010	21:50	5	0
10/18/2010	21:55	5	0
10/18/2010	22:00	5	0
10/18/2010	22:05	5	0
10/18/2010	22:10	5	0
10/18/2010	22:15	5	0
10/18/2010	22:20	5	0
10/18/2010	22:25	5	1
10/18/2010	22:30	5	1
10/18/2010	22:35	5	1
10/18/2010	22:40	5	1
10/18/2010	22:45	5	1
10/18/2010	22:50	5	1
10/18/2010	22:55	5	0
10/18/2010	23:00	5	0
10/18/2010	23:05	5	0
10/18/2010	23:10	5	0
10/18/2010	23:15	5	0
10/18/2010	23:20	5	0
10/18/2010	23:25	5	0
10/18/2010	23:30	5	0
10/18/2010	23:35	5	0
10/18/2010	23:40	5	0
