Noise,SigD1,SigI1,SigD2,SigI2,PSNR
10,1.8,2.8,2.7,2.3,88.0526567392
10,1.8,2.8,2.7,2.3,87.5115861483
10,1.8,2.8,2.7,2.3,85.8002182212
10,1.8,2.8,2.7,2.7,86.7194666641
10,1.8,2.8,2.7,2.7,86.1220539991
10,1.8,2.8,2.7,2.7,86.7207870884
10,1.8,2.8,2.7,2.7,84.4813364136
10,1.8,2.8,2.7,2.7,86.6925062448
10,1.8,3.2,2.3,2.3,87.3717576857
10,1.8,3.2,2.3,2.3,82.8490003092
10,1.8,3.2,2.3,2.3,85.59179557
10,1.8,3.2,2.3,2.3,88.664257496
10,1.8,3.2,2.3,2.3,85.282675114
10,1.8,3.2,2.3,2.7,85.9299645569
10,1.8,3.2,2.3,2.7,82.6905686304
10,1.8,3.2,2.3,2.7,85.4137504438
10,1.8,3.2,2.3,2.7,84.4680214795
10,1.8,3.2,2.3,2.7,84.204772899
10,1.8,3.2,2.7,2.3,85.4929907819
10,1.8,3.2,2.7,2.3,83.3216568229
10,1.8,3.2,2.7,2.3,88.3984776272
10,1.8,3.2,2.7,2.3,87.9307402297
10,1.8,3.2,2.7,2.3,82.0194458554
10,1.8,3.2,2.7,2.7,90.8112057109
10,1.8,3.2,2.7,2.7,82.5985261707
10,1.8,3.2,2.7,2.7,86.0300383755
10,1.8,3.2,2.7,2.7,84.9624417806
10,1.8,3.2,2.7,2.7,85.5451436414
10,2.2,2.8,2.3,2.3,84.9580388299
10,2.2,2.8,2.3,2.3,83.70726979
10,2.2,2.8,2.3,2.3,85.4927770744
10,2.2,2.8,2.3,2.3,82.7221200116
10,2.2,2.8,2.3,2.3,85.0954356675
10,2.2,2.8,2.3,2.7,84.4613976621
10,2.2,2.8,2.3,2.7,83.5476821879
10,2.2,2.8,2.3,2.7,86.849758437
10,2.2,2.8,2.3,2.7,83.9727953432
10,2.2,2.8,2.3,2.7,87.1959074032
10,2.2,2.8,2.7,2.3,83.1195766128
10,2.2,2.8,2.7,2.3,85.4397591607
10,2.2,2.8,2.7,2.3,86.384372631
10,2.2,2.8,2.7,2.3,79.4258903042
10,2.2,2.8,2.7,2.3,86.8858122158
10,2.2,2.8,2.7,2.7,85.1368319781
10,2.2,2.8,2.7,2.7,85.0915337021
10,2.2,2.8,2.7,2.7,84.7399975558
10,2.2,2.8,2.7,2.7,82.6191345479
10,2.2,2.8,2.7,2.7,86.293548297
10,2.2,3.2,2.3,2.3,86.5305851998
10,2.2,3.2,2.3,2.3,88.6566261218
10,2.2,3.2,2.3,2.3,86.4635952031
10,2.2,3.2,2.3,2.3,90.9426641309
10,2.2,3.2,2.3,2.3,83.9209314889
10,2.2,3.2,2.3,2.7,83.5601640755
10,2.2,3.2,2.3,2.7,86.7630668698
10,2.2,3.2,2.3,2.7,87.4143958225
10,2.2,3.2,2.3,2.7,86.9456164794
10,2.2,3.2,2.3,2.7,85.4148462549
10,2.2,3.2,2.7,2.3,85.8234883168
10,2.2,3.2,2.7,2.3,90.415413539
10,2.2,3.2,2.7,2.3,86.0876345884
10,2.2,3.2,2.7,2.3,85.3475275254
10,2.2,3.2,2.7,2.3,87.8598444404
10,2.2,3.2,2.7,2.7,82.6852191609
10,2.2,3.2,2.7,2.7,85.4640473023
10,2.2,3.2,2.7,2.7,81.8276717482
10,2.2,3.2,2.7,2.7,85.3186712589
10,2.2,3.2,2.7,2.7,86.0359968858
20,1.8,2.8,2.3,2.3,71.9064408968
20,1.8,2.8,2.3,2.3,70.9058506495
20,1.8,2.8,2.3,2.3,66.7139784153
20,1.8,2.8,2.3,2.3,69.4501040157
20,1.8,2.8,2.3,2.3,68.0386331079
20,1.8,2.8,2.3,2.7,69.5430558205
20,1.8,2.8,2.3,2.7,67.6407462488
20,1.8,2.8,2.3,2.7,72.3100377937
20,1.8,2.8,2.3,2.7,70.6456697027
20,1.8,2.8,2.3,2.7,72.6700364216
20,1.8,2.8,2.7,2.3,74.6087722681
20,1.8,2.8,2.7,2.3,74.401319714
20,1.8,2.8,2.7,2.3,71.6675954052
20,1.8,2.8,2.7,2.3,70.1737423539
20,1.8,2.8,2.7,2.3,69.4198767599
20,1.8,2.8,2.7,2.7,72.1949595211
20,1.8,2.8,2.7,2.7,72.8722940371
20,1.8,2.8,2.7,2.7,73.218000897
20,1.8,2.8,2.7,2.7,70.307057075
20,1.8,2.8,2.7,2.7,73.3331440685
20,1.8,3.2,2.3,2.3,76.2393952227
20,1.8,3.2,2.3,2.3,69.9127709511
20,1.8,3.2,2.3,2.3,72.6576903832
20,1.8,3.2,2.3,2.3,69.0480863011
20,1.8,3.2,2.3,2.3,69.0363125842
20,1.8,3.2,2.3,2.7,75.0105888031
20,1.8,3.2,2.3,2.7,67.1953298227
20,1.8,3.2,2.3,2.7,69.5683675825
20,1.8,3.2,2.3,2.7,70.9711891635
20,1.8,3.2,2.3,2.7,71.1787493782
20,1.8,3.2,2.7,2.3,72.2071717288
20,1.8,3.2,2.7,2.3,70.9851804683
20,1.8,3.2,2.7,2.3,70.8158690985
20,1.8,3.2,2.7,2.3,66.5173047098
20,1.8,3.2,2.7,2.3,71.0175656759
20,1.8,3.2,2.7,2.7,70.3774675201
20,1.8,3.2,2.7,2.7,69.844273093
20,1.8,3.2,2.7,2.7,74.2860932191
20,1.8,3.2,2.7,2.7,75.8858088535
20,1.8,3.2,2.7,2.7,72.25450125
20,2.2,2.8,2.3,2.3,72.5131245852
20,2.2,2.8,2.3,2.3,71.481257573
20,2.2,2.8,2.3,2.3,72.4007858333
20,2.2,2.8,2.3,2.3,72.1329446004
20,2.2,2.8,2.3,2.3,70.0316638446
20,2.2,2.8,2.3,2.7,70.1450634368
20,2.2,2.8,2.3,2.7,72.2151995987
20,2.2,2.8,2.3,2.7,66.7579448566
20,2.2,2.8,2.3,2.7,70.117005421
20,2.2,2.8,2.3,2.7,72.8277609561
20,2.2,2.8,2.7,2.3,68.5517855311
20,2.2,2.8,2.7,2.3,69.5559357161
20,2.2,2.8,2.7,2.3,70.1479369227
20,2.2,2.8,2.7,2.3,71.834632728
20,2.2,2.8,2.7,2.3,70.8958388082
20,2.2,2.8,2.7,2.7,71.9751257319
20,2.2,2.8,2.7,2.7,70.3934357554
20,2.2,2.8,2.7,2.7,70.9454698327
20,2.2,2.8,2.7,2.7,74.8571119517
20,2.2,2.8,2.7,2.7,70.970208401
20,2.2,3.2,2.3,2.3,68.7125592295
20,2.2,3.2,2.3,2.3,68.2309206036
20,2.2,3.2,2.3,2.3,69.7053233194
20,2.2,3.2,2.3,2.3,73.6367580494
20,2.2,3.2,2.3,2.3,71.4640146823
20,2.2,3.2,2.3,2.7,68.5492063774
20,2.2,3.2,2.3,2.7,73.7534255852
20,2.2,3.2,2.3,2.7,72.1049633864
20,2.2,3.2,2.3,2.7,68.2065627807
20,2.2,3.2,2.3,2.7,72.557782627
20,2.2,3.2,2.7,2.3,70.4075647997
20,2.2,3.2,2.7,2.3,74.3055101033
20,2.2,3.2,2.7,2.3,68.424243558
20,2.2,3.2,2.7,2.3,71.8426054735
20,2.2,3.2,2.7,2.3,73.6965449918
20,2.2,3.2,2.7,2.7,66.5062217818
20,2.2,3.2,2.7,2.7,68.5039163335
20,2.2,3.2,2.7,2.7,70.8128699209
20,2.2,3.2,2.7,2.7,71.9967107576
20,2.2,3.2,2.7,2.7,74.2875537552
30,1.8,2.8,2.3,2.3,63.4078893953
30,1.8,2.8,2.3,2.3,61.9146332173
30,1.8,2.8,2.3,2.3,60.8120173321
30,1.8,2.8,2.3,2.3,60.0732095788
30,1.8,2.8,2.3,2.3,59.5240939223
30,1.8,2.8,2.3,2.7,59.6623542709
30,1.8,2.8,2.3,2.7,59.5777639617
30,1.8,2.8,2.3,2.7,64.4865975639
30,1.8,2.8,2.3,2.7,64.373370345
30,1.8,2.8,2.3,2.7,62.6333338061
30,1.8,2.8,2.7,2.3,61.0090865933
30,1.8,2.8,2.7,2.3,62.2977970631
30,1.8,2.8,2.7,2.3,59.822669435
30,1.8,2.8,2.7,2.3,58.3833337458
30,1.8,2.8,2.7,2.3,59.8879140436
30,1.8,2.8,2.7,2.7,61.1240753761
30,1.8,2.8,2.7,2.7,63.2223404212
30,1.8,2.8,2.7,2.7,63.3081193326
30,1.8,2.8,2.7,2.7,67.2259306878
30,1.8,2.8,2.7,2.7,59.7792297574
30,1.8,3.2,2.3,2.3,59.2725114748
30,1.8,3.2,2.3,2.3,62.4888430598
30,1.8,3.2,2.3,2.3,62.1204015816
30,1.8,3.2,2.3,2.3,60.0322142379
30,1.8,3.2,2.3,2.3,60.5131259197
30,1.8,3.2,2.3,2.7,65.6897740629
30,1.8,3.2,2.3,2.7,61.2475709772
30,1.8,3.2,2.3,2.7,61.2044864655
30,1.8,3.2,2.3,2.7,59.6996489033
30,1.8,3.2,2.3,2.7,62.6845858352
30,1.8,3.2,2.7,2.3,63.914387727
30,1.8,3.2,2.7,2.3,60.9219398344
30,1.8,3.2,2.7,2.3,61.2980914399
30,1.8,3.2,2.7,2.3,63.4601608386
30,1.8,3.2,2.7,2.3,65.2928783692
30,1.8,3.2,2.7,2.7,64.3802924067
30,1.8,3.2,2.7,2.7,61.2403522562
30,1.8,3.2,2.7,2.7,61.206239037
30,1.8,3.2,2.7,2.7,62.5874384231
30,1.8,3.2,2.7,2.7,61.1375185257
30,2.2,2.8,2.3,2.3,62.431744271
30,2.2,2.8,2.3,2.3,60.0290060368
30,2.2,2.8,2.3,2.3,62.6310456549
30,2.2,2.8,2.3,2.3,61.5403397945
30,2.2,2.8,2.3,2.3,62.2598422763
30,2.2,2.8,2.3,2.7,60.9741028176
30,2.2,2.8,2.3,2.7,63.5199947518
30,2.2,2.8,2.3,2.7,58.1477578295
30,2.2,2.8,2.3,2.7,63.2869446336
30,2.2,2.8,2.3,2.7,60.7355516219
30,2.2,2.8,2.7,2.3,63.6164380977
30,2.2,2.8,2.7,2.3,62.5379138134
30,2.2,2.8,2.7,2.3,63.7083129382
30,2.2,2.8,2.7,2.3,56.7528644892
30,2.2,2.8,2.7,2.3,64.0067183397
30,2.2,2.8,2.7,2.7,64.2205725217
30,2.2,2.8,2.7,2.7,63.4479139404
30,2.2,2.8,2.7,2.7,62.3685450861
30,2.2,2.8,2.7,2.7,65.5902993871
30,2.2,2.8,2.7,2.7,63.6307984383
30,2.2,3.2,2.3,2.3,63.570077831
30,2.2,3.2,2.3,2.3,63.0955139647
30,2.2,3.2,2.3,2.3,56.6732793106
30,2.2,3.2,2.3,2.3,59.8394900581
30,2.2,3.2,2.3,2.3,61.3048330794
30,2.2,3.2,2.3,2.7,58.1557318268
30,2.2,3.2,2.3,2.7,61.6571156596
30,2.2,3.2,2.3,2.7,62.5887232285
30,2.2,3.2,2.3,2.7,62.1222964493
30,2.2,3.2,2.3,2.7,62.7080729041
30,2.2,3.2,2.7,2.3,57.7844801537
30,2.2,3.2,2.7,2.3,66.8477104456
30,2.2,3.2,2.7,2.3,60.0652164332
30,2.2,3.2,2.7,2.3,65.9971960212
30,2.2,3.2,2.7,2.3,62.255406337
30,2.2,3.2,2.7,2.7,67.7676155337
30,2.2,3.2,2.7,2.7,61.5705344294
30,2.2,3.2,2.7,2.7,59.5538850062
30,2.2,3.2,2.7,2.7,61.2293777082
30,2.2,3.2,2.7,2.7,60.971679329
1,1.9,2.9,2.4,2.4,103.837496773
1,1.9,2.9,2.4,2.4,103.494684408
1,1.9,2.9,2.4,2.4,103.677478286
1,1.9,2.9,2.4,2.4,104.381198819
1,1.9,2.9,2.4,2.4,104.698166811
1,1.9,2.9,2.4,2.5,103.580765822
1,1.9,2.9,2.4,2.5,102.925892761
1,1.9,2.9,2.4,2.5,103.034967116
1,1.9,2.9,2.4,2.5,103.82342737
1,1.9,2.9,2.4,2.5,104.156646888
1,1.9,2.9,2.4,2.6,103.744999834
1,1.9,2.9,2.4,2.6,103.448495059
1,1.9,2.9,2.4,2.6,103.511817358
1,1.9,2.9,2.4,2.6,103.788160892
1,1.9,2.9,2.4,2.6,103.764370557
1,1.9,2.9,2.5,2.4,102.046034684
1,1.9,2.9,2.5,2.4,103.621520892
1,1.9,2.9,2.5,2.4,103.057245103
1,1.9,2.9,2.5,2.4,103.92234112
1,1.9,2.9,2.5,2.4,103.19744547
1,1.9,2.9,2.5,2.5,102.92672714
1,1.9,2.9,2.5,2.5,102.461991182
1,1.9,2.9,2.5,2.5,102.728409036
1,1.9,2.9,2.5,2.5,102.994138201
1,1.9,2.9,2.5,2.5,102.757326386
1,1.9,2.9,2.5,2.6,102.21148623
1,1.9,2.9,2.5,2.6,103.279625335
1,1.9,2.9,2.5,2.6,101.942573818
1,1.9,2.9,2.5,2.6,101.919366462
1,1.9,2.9,2.5,2.6,102.131291356
1,1.9,2.9,2.6,2.4,101.655089647
1,1.9,2.9,2.6,2.4,102.741945902
1,1.9,2.9,2.6,2.4,102.022660893
1,1.9,2.9,2.6,2.4,102.999574304
1,1.9,2.9,2.6,2.4,102.606452866
1,1.9,2.9,2.6,2.5,101.688067851
1,1.9,2.9,2.6,2.5,101.821666342
1,1.9,2.9,2.6,2.5,102.585357203
1,1.9,2.9,2.6,2.5,101.832009518
1,1.9,2.9,2.6,2.5,102.715225234
1,1.9,2.9,2.6,2.6,102.850440651
1,1.9,2.9,2.6,2.6,102.53803142
1,1.9,2.9,2.6,2.6,102.218750106
1,1.9,2.9,2.6,2.6,101.574501413
1,1.9,2.9,2.6,2.6,102.827820902
1,1.9,3.0,2.4,2.4,103.273756411
1,1.9,3.0,2.4,2.4,103.38661332
1,1.9,3.0,2.4,2.4,103.278367573
1,1.9,3.0,2.4,2.4,102.332824691
1,1.9,3.0,2.4,2.4,103.74476456
1,1.9,3.0,2.4,2.5,102.80409954
1,1.9,3.0,2.4,2.5,103.099085133
1,1.9,3.0,2.4,2.5,104.379876152
1,1.9,3.0,2.4,2.5,101.854762611
1,1.9,3.0,2.4,2.5,104.217458298
1,1.9,3.0,2.4,2.6,103.825122029
1,1.9,3.0,2.4,2.6,102.875518927
1,1.9,3.0,2.4,2.6,103.282255766
1,1.9,3.0,2.4,2.6,104.863400759
1,1.9,3.0,2.4,2.6,103.450891845
1,1.9,3.0,2.5,2.4,103.286622893
1,1.9,3.0,2.5,2.4,103.756799866
1,1.9,3.0,2.5,2.4,102.763328319
1,1.9,3.0,2.5,2.4,102.73925954
1,1.9,3.0,2.5,2.4,103.528841056
1,1.9,3.0,2.5,2.5,102.863667898
1,1.9,3.0,2.5,2.5,103.311924411
1,1.9,3.0,2.5,2.5,102.435500726
1,1.9,3.0,2.5,2.5,103.143615596
1,1.9,3.0,2.5,2.5,103.22229398
1,1.9,3.0,2.5,2.6,103.127589551
1,1.9,3.0,2.5,2.6,102.663729105
1,1.9,3.0,2.5,2.6,102.750509415
1,1.9,3.0,2.5,2.6,103.8392118
1,1.9,3.0,2.5,2.6,103.318982602
1,1.9,3.0,2.6,2.4,102.437078881
1,1.9,3.0,2.6,2.4,103.333196679
1,1.9,3.0,2.6,2.4,103.156083687
1,1.9,3.0,2.6,2.4,102.986225018
1,1.9,3.0,2.6,2.4,103.436795507
1,1.9,3.0,2.6,2.5,102.717382206
1,1.9,3.0,2.6,2.5,103.302544299
1,1.9,3.0,2.6,2.5,103.374357119
1,1.9,3.0,2.6,2.5,102.085961155
1,1.9,3.0,2.6,2.5,101.699101766
1,1.9,3.0,2.6,2.6,102.247043325
1,1.9,3.0,2.6,2.6,101.692242877
1,1.9,3.0,2.6,2.6,103.022705495
1,1.9,3.0,2.6,2.6,102.246426483
1,1.9,3.0,2.6,2.6,102.154630527
1,1.9,3.1,2.4,2.4,102.971898118
1,1.9,3.1,2.4,2.4,104.588020712
1,1.9,3.1,2.4,2.4,103.209804779
1,1.9,3.1,2.4,2.4,104.27088468
1,1.9,3.1,2.4,2.4,103.487833252
1,1.9,3.1,2.4,2.5,102.688074323
1,1.9,3.1,2.4,2.5,102.299960686
1,1.9,3.1,2.4,2.5,104.037589765
1,1.9,3.1,2.4,2.5,103.239919316
1,1.9,3.1,2.4,2.5,103.382989262
1,1.9,3.1,2.4,2.6,101.904789795
1,1.9,3.1,2.4,2.6,103.098147828
1,1.9,3.1,2.4,2.6,103.379125559
1,1.9,3.1,2.4,2.6,103.542120972
1,1.9,3.1,2.4,2.6,103.784052291
1,1.9,3.1,2.5,2.4,102.790776961
1,1.9,3.1,2.5,2.4,103.311696271
1,1.9,3.1,2.5,2.4,102.935034366
1,1.9,3.1,2.5,2.4,103.01265447
1,1.9,3.1,2.5,2.4,103.067017337
1,1.9,3.1,2.5,2.5,103.956784641
1,1.9,3.1,2.5,2.5,102.778738097
1,1.9,3.1,2.5,2.5,102.879119669
1,1.9,3.1,2.5,2.5,102.594205553
1,1.9,3.1,2.5,2.5,102.234914487
1,1.9,3.1,2.5,2.6,100.853085075
1,1.9,3.1,2.5,2.6,103.355144164
1,1.9,3.1,2.5,2.6,102.279862371
1,1.9,3.1,2.5,2.6,102.421118401
1,1.9,3.1,2.5,2.6,101.848961817
1,1.9,3.1,2.6,2.4,102.43292977
1,1.9,3.1,2.6,2.4,102.873764731
1,1.9,3.1,2.6,2.4,103.177178035
1,1.9,3.1,2.6,2.4,102.788194199
1,1.9,3.1,2.6,2.4,101.402960328
1,1.9,3.1,2.6,2.5,101.700845218
1,1.9,3.1,2.6,2.5,101.773706515
1,1.9,3.1,2.6,2.5,102.525725945
1,1.9,3.1,2.6,2.5,102.230225445
1,1.9,3.1,2.6,2.5,102.887862694
1,1.9,3.1,2.6,2.6,101.629262808
1,1.9,3.1,2.6,2.6,102.384345705
1,1.9,3.1,2.6,2.6,102.719237903
1,1.9,3.1,2.6,2.6,102.902988095
1,1.9,3.1,2.6,2.6,101.627372904
1,2.0,2.9,2.4,2.4,104.408490075
1,2.0,2.9,2.4,2.4,103.267291453
1,2.0,2.9,2.4,2.4,102.674258996
1,2.0,2.9,2.4,2.4,103.006695106
1,2.0,2.9,2.4,2.4,103.058750149
1,2.0,2.9,2.4,2.5,103.317747326
1,2.0,2.9,2.4,2.5,104.133199376
1,2.0,2.9,2.4,2.5,102.558288342
1,2.0,2.9,2.4,2.5,102.529354681
1,2.0,2.9,2.4,2.5,102.958968882
1,2.0,2.9,2.4,2.6,102.486008915
1,2.0,2.9,2.4,2.6,102.864753852
1,2.0,2.9,2.4,2.6,102.848345028
1,2.0,2.9,2.4,2.6,103.142587294
1,2.0,2.9,2.4,2.6,102.598787498
1,2.0,2.9,2.5,2.4,101.989239564
1,2.0,2.9,2.5,2.4,101.597873334
1,2.0,2.9,2.5,2.4,101.485029203
1,2.0,2.9,2.5,2.4,102.980736746
1,2.0,2.9,2.5,2.4,101.729635134
1,2.0,2.9,2.5,2.5,102.485068467
1,2.0,2.9,2.5,2.5,102.586314351
1,2.0,2.9,2.5,2.5,102.178832795
1,2.0,2.9,2.5,2.5,102.910111991
1,2.0,2.9,2.5,2.5,101.668872071
1,2.0,2.9,2.5,2.6,102.043596401
1,2.0,2.9,2.5,2.6,102.663584498
1,2.0,2.9,2.5,2.6,100.850636188
1,2.0,2.9,2.5,2.6,101.729153675
1,2.0,2.9,2.5,2.6,102.730915121
1,2.0,2.9,2.6,2.4,101.861432935
1,2.0,2.9,2.6,2.4,102.50272095
1,2.0,2.9,2.6,2.4,102.170222353
1,2.0,2.9,2.6,2.4,101.217007059
1,2.0,2.9,2.6,2.4,102.150439634
1,2.0,2.9,2.6,2.5,102.309543732
1,2.0,2.9,2.6,2.5,101.637727729
1,2.0,2.9,2.6,2.5,102.235719372
1,2.0,2.9,2.6,2.5,101.036525074
1,2.0,2.9,2.6,2.5,101.708209987
1,2.0,2.9,2.6,2.6,102.740183451
1,2.0,2.9,2.6,2.6,102.344692654
1,2.0,2.9,2.6,2.6,101.481144325
1,2.0,2.9,2.6,2.6,102.178155008
1,2.0,2.9,2.6,2.6,101.054607107
1,2.0,3.0,2.4,2.4,102.496473272
1,2.0,3.0,2.4,2.4,101.716348438
1,2.0,3.0,2.4,2.4,102.632080898
1,2.0,3.0,2.4,2.4,102.819981043
1,2.0,3.0,2.4,2.4,102.385871266
1,2.0,3.0,2.4,2.5,102.253648928
1,2.0,3.0,2.4,2.5,102.600642792
1,2.0,3.0,2.4,2.5,103.885750332
1,2.0,3.0,2.4,2.5,102.288731653
1,2.0,3.0,2.4,2.5,103.054128584
1,2.0,3.0,2.4,2.6,103.92000944
1,2.0,3.0,2.4,2.6,102.990013887
1,2.0,3.0,2.4,2.6,103.904513595
1,2.0,3.0,2.4,2.6,101.715150141
1,2.0,3.0,2.4,2.6,103.046135845
1,2.0,3.0,2.5,2.4,102.293571061
1,2.0,3.0,2.5,2.4,102.314224261
1,2.0,3.0,2.5,2.4,102.920884483
1,2.0,3.0,2.5,2.4,102.681887668
1,2.0,3.0,2.5,2.4,104.096015845
1,2.0,3.0,2.5,2.5,102.477600324
1,2.0,3.0,2.5,2.5,102.307981885
1,2.0,3.0,2.5,2.5,102.957728216
1,2.0,3.0,2.5,2.5,103.254167587
1,2.0,3.0,2.5,2.5,102.373555136
1,2.0,3.0,2.5,2.6,101.863492768
1,2.0,3.0,2.5,2.6,102.068772086
1,2.0,3.0,2.5,2.6,103.273996416
1,2.0,3.0,2.5,2.6,101.660383953
1,2.0,3.0,2.5,2.6,102.646929094
1,2.0,3.0,2.6,2.4,102.497410771
1,2.0,3.0,2.6,2.4,100.401837351
1,2.0,3.0,2.6,2.4,102.534251056
1,2.0,3.0,2.6,2.4,101.411930186
1,2.0,3.0,2.6,2.4,101.79781906
1,2.0,3.0,2.6,2.5,102.336187727
1,2.0,3.0,2.6,2.5,101.80457687
1,2.0,3.0,2.6,2.5,101.629371675
1,2.0,3.0,2.6,2.5,101.818899078
1,2.0,3.0,2.6,2.5,101.480049547
1,2.0,3.0,2.6,2.6,101.420219142
1,2.0,3.0,2.6,2.6,101.834730621
1,2.0,3.0,2.6,2.6,102.498834935
1,2.0,3.0,2.6,2.6,101.477668556
1,2.0,3.0,2.6,2.6,101.493523881
1,2.0,3.1,2.4,2.4,104.819971891
1,2.0,3.1,2.4,2.4,101.782934084
1,2.0,3.1,2.4,2.4,101.890371093
1,2.0,3.1,2.4,2.4,103.039827001
1,2.0,3.1,2.4,2.4,103.24369777
1,2.0,3.1,2.4,2.5,103.739242792
1,2.0,3.1,2.4,2.5,103.222314016
1,2.0,3.1,2.4,2.5,103.024784683
1,2.0,3.1,2.4,2.5,103.581467082
1,2.0,3.1,2.4,2.5,102.628040708
1,2.0,3.1,2.4,2.6,102.688588089
1,2.0,3.1,2.4,2.6,103.101960743
1,2.0,3.1,2.4,2.6,102.275263624
1,2.0,3.1,2.4,2.6,102.036058975
1,2.0,3.1,2.4,2.6,102.574494032
1,2.0,3.1,2.5,2.4,103.37252829
1,2.0,3.1,2.5,2.4,103.171563226
1,2.0,3.1,2.5,2.4,101.976531275
1,2.0,3.1,2.5,2.4,103.688664135
1,2.0,3.1,2.5,2.4,101.199420348
1,2.0,3.1,2.5,2.5,102.404054998
1,2.0,3.1,2.5,2.5,101.998823263
1,2.0,3.1,2.5,2.5,102.859247103
1,2.0,3.1,2.5,2.5,102.839632223
1,2.0,3.1,2.5,2.5,101.776402967
1,2.0,3.1,2.5,2.6,103.463822726
1,2.0,3.1,2.5,2.6,101.585413818
1,2.0,3.1,2.5,2.6,102.703236726
1,2.0,3.1,2.5,2.6,102.103275984
1,2.0,3.1,2.5,2.6,101.8522301
1,2.0,3.1,2.6,2.4,100.848632032
1,2.0,3.1,2.6,2.4,101.569564412
1,2.0,3.1,2.6,2.4,102.132188176
1,2.0,3.1,2.6,2.4,102.054666859
1,2.0,3.1,2.6,2.4,101.645566906
1,2.0,3.1,2.6,2.5,102.645023901
1,2.0,3.1,2.6,2.5,101.101821863
1,2.0,3.1,2.6,2.5,102.328252316
1,2.0,3.1,2.6,2.5,100.980745439
1,2.0,3.1,2.6,2.5,102.206373427
1,2.0,3.1,2.6,2.6,102.731809039
1,2.0,3.1,2.6,2.6,100.38386228
1,2.0,3.1,2.6,2.6,100.8752644
1,2.0,3.1,2.6,2.6,102.275469082
1,2.0,3.1,2.6,2.6,100.47994893
1,2.1,2.9,2.4,2.4,102.18768206
1,2.1,2.9,2.4,2.4,102.955949545
1,2.1,2.9,2.4,2.4,102.84598693
1,2.1,2.9,2.4,2.4,102.280686209
1,2.1,2.9,2.4,2.4,102.288742005
1,2.1,2.9,2.4,2.5,103.383567321
1,2.1,2.9,2.4,2.5,102.699857522
1,2.1,2.9,2.4,2.5,101.98768948
1,2.1,2.9,2.4,2.5,103.254508842
1,2.1,2.9,2.4,2.5,102.350437505
1,2.1,2.9,2.4,2.6,102.428923092
1,2.1,2.9,2.4,2.6,101.900420869
1,2.1,2.9,2.4,2.6,102.588157074
1,2.1,2.9,2.4,2.6,102.022123392
1,2.1,2.9,2.4,2.6,102.947210516
1,2.1,2.9,2.5,2.4,100.919936834
1,2.1,2.9,2.5,2.4,102.260052157
1,2.1,2.9,2.5,2.4,101.895247612
1,2.1,2.9,2.5,2.4,102.170791472
1,2.1,2.9,2.5,2.4,103.790271429
1,2.1,2.9,2.5,2.5,100.840599674
1,2.1,2.9,2.5,2.5,102.522429403
1,2.1,2.9,2.5,2.5,101.982333586
1,2.1,2.9,2.5,2.5,102.009519413
1,2.1,2.9,2.5,2.5,101.403916988
1,2.1,2.9,2.5,2.6,102.014749373
1,2.1,2.9,2.5,2.6,100.835784448
1,2.1,2.9,2.5,2.6,101.934078347
1,2.1,2.9,2.5,2.6,101.814291089
1,2.1,2.9,2.5,2.6,101.047440865
1,2.1,2.9,2.6,2.4,101.684996426
1,2.1,2.9,2.6,2.4,101.305854926
1,2.1,2.9,2.6,2.4,100.951641588
1,2.1,2.9,2.6,2.4,101.117998503
1,2.1,2.9,2.6,2.4,101.876969916
1,2.1,2.9,2.6,2.5,101.800637875
1,2.1,2.9,2.6,2.5,101.853708556
1,2.1,2.9,2.6,2.5,101.317812604
1,2.1,2.9,2.6,2.5,101.434013218
1,2.1,2.9,2.6,2.5,101.088311207
1,2.1,2.9,2.6,2.6,100.868295543
1,2.1,2.9,2.6,2.6,100.137630036
1,2.1,2.9,2.6,2.6,100.589606709
1,2.1,2.9,2.6,2.6,101.645128831
1,2.1,2.9,2.6,2.6,101.821110992
1,2.1,3.0,2.4,2.4,103.787189045
1,2.1,3.0,2.4,2.4,102.584573096
1,2.1,3.0,2.4,2.4,102.88604176
1,2.1,3.0,2.4,2.4,103.150308409
1,2.1,3.0,2.4,2.4,102.633832059
1,2.1,3.0,2.4,2.5,102.627015816
1,2.1,3.0,2.4,2.5,103.116794111
1,2.1,3.0,2.4,2.5,102.968947837
1,2.1,3.0,2.4,2.5,102.829956573
1,2.1,3.0,2.4,2.5,101.353635774
1,2.1,3.0,2.4,2.6,102.229928427
1,2.1,3.0,2.4,2.6,102.715157868
1,2.1,3.0,2.4,2.6,101.910062174
1,2.1,3.0,2.4,2.6,102.616502297
1,2.1,3.0,2.4,2.6,103.298585751
1,2.1,3.0,2.5,2.4,101.731124198
1,2.1,3.0,2.5,2.4,102.411039578
1,2.1,3.0,2.5,2.4,103.155747474
1,2.1,3.0,2.5,2.4,101.69385536
1,2.1,3.0,2.5,2.4,102.153372397
1,2.1,3.0,2.5,2.5,101.691068032
1,2.1,3.0,2.5,2.5,102.054841791
1,2.1,3.0,2.5,2.5,101.746045035
1,2.1,3.0,2.5,2.5,103.063221518
1,2.1,3.0,2.5,2.5,102.562240281
1,2.1,3.0,2.5,2.6,102.1746362
1,2.1,3.0,2.5,2.6,102.142667323
1,2.1,3.0,2.5,2.6,101.470171623
1,2.1,3.0,2.5,2.6,101.594935292
1,2.1,3.0,2.5,2.6,101.436305844
