Noise,SigD1,SigI1,SigD2,SigI2,PSNR
1,3.5,2.1,2.8,2.0,127.207596875
1,3.5,2.1,3.0,1.6,125.835464669
1,3.5,2.1,3.0,1.6,120.626158683
1,3.5,2.1,3.0,1.6,121.615315449
1,3.5,2.1,3.0,1.6,122.124932844
1,3.5,2.1,3.0,1.6,118.162147746
1,3.5,2.1,3.0,1.8,124.818041216
1,3.5,2.1,3.0,1.8,120.119794772
1,3.5,2.1,3.0,1.8,124.819097401
1,3.5,2.1,3.0,1.8,123.129552712
1,3.5,2.1,3.0,1.8,120.77140424
1,3.5,2.1,3.0,2.0,121.800634925
1,3.5,2.1,3.0,2.0,120.497350507
1,3.5,2.1,3.0,2.0,128.527698264
1,3.5,2.1,3.0,2.0,126.149411898
1,3.5,2.1,3.0,2.0,126.937225539
1,3.5,2.1,3.2,1.6,123.649624194
1,3.5,2.1,3.2,1.6,123.446516198
1,3.5,2.1,3.2,1.6,119.598375155
1,3.5,2.1,3.2,1.6,123.032754876
1,3.5,2.1,3.2,1.6,124.854863662
1,3.5,2.1,3.2,1.8,122.912643271
1,3.5,2.1,3.2,1.8,124.697627647
1,3.5,2.1,3.2,1.8,124.241229218
1,3.5,2.1,3.2,1.8,121.51446186
1,3.5,2.1,3.2,1.8,121.277706079
1,3.5,2.1,3.2,2.0,124.276959637
1,3.5,2.1,3.2,2.0,125.694168336
1,3.5,2.1,3.2,2.0,121.405695339
1,3.5,2.1,3.2,2.0,122.151861946
1,3.5,2.1,3.2,2.0,121.616234783
1,3.5,2.3,2.8,1.6,123.837697654
1,3.5,2.3,2.8,1.6,121.419417702
1,3.5,2.3,2.8,1.6,123.695874089
1,3.5,2.3,2.8,1.6,122.570239549
1,3.5,2.3,2.8,1.6,127.462575981
1,3.5,2.3,2.8,1.8,123.550572346
1,3.5,2.3,2.8,1.8,123.29681697
1,3.5,2.3,2.8,1.8,123.147449593
1,3.5,2.3,2.8,1.8,121.789533886
1,3.5,2.3,2.8,1.8,123.416812214
1,3.5,2.3,2.8,2.0,123.850591953
1,3.5,2.3,2.8,2.0,119.438317695
1,3.5,2.3,2.8,2.0,122.888862406
1,3.5,2.3,2.8,2.0,122.157287264
1,3.5,2.3,2.8,2.0,125.094847456
1,3.5,2.3,3.0,1.6,121.456355954
1,3.5,2.3,3.0,1.6,123.072704854
1,3.5,2.3,3.0,1.6,123.496630381
1,3.5,2.3,3.0,1.6,120.297349508
1,3.5,2.3,3.0,1.6,124.386824504
1,3.5,2.3,3.0,1.8,122.612670835
1,3.5,2.3,3.0,1.8,122.939532465
1,3.5,2.3,3.0,1.8,125.667520792
1,3.5,2.3,3.0,1.8,120.690143193
1,3.5,2.3,3.0,1.8,120.894790374
1,3.5,2.3,3.0,2.0,124.513222716
1,3.5,2.3,3.0,2.0,122.052571055
1,3.5,2.3,3.0,2.0,122.467743912
1,3.5,2.3,3.0,2.0,121.706460463
1,3.5,2.3,3.0,2.0,125.949679258
1,3.5,2.3,3.2,1.6,119.491198609
1,3.5,2.3,3.2,1.6,118.708423538
1,3.5,2.3,3.2,1.6,122.318951554
1,3.5,2.3,3.2,1.6,123.553093748
1,3.5,2.3,3.2,1.6,121.204700974
1,3.5,2.3,3.2,1.8,121.995677954
1,3.5,2.3,3.2,1.8,122.42488982
1,3.5,2.3,3.2,1.8,122.776940491
1,3.5,2.3,3.2,1.8,121.683772061
1,3.5,2.3,3.2,1.8,121.622999649
1,3.5,2.3,3.2,2.0,126.060682847
1,3.5,2.3,3.2,2.0,123.732705523
1,3.5,2.3,3.2,2.0,122.387467079
1,3.5,2.3,3.2,2.0,124.694451031
1,3.5,2.3,3.2,2.0,123.159878094
5,3.1,1.9,2.8,1.6,102.221464422
5,3.1,1.9,2.8,1.6,96.1197852925
5,3.1,1.9,2.8,1.6,100.626848282
5,3.1,1.9,2.8,1.6,102.292088324
5,3.1,1.9,2.8,1.6,99.6842829437
5,3.1,1.9,2.8,1.8,104.248933394
5,3.1,1.9,2.8,1.8,95.1762783041
5,3.1,1.9,2.8,1.8,96.616843945
5,3.1,1.9,2.8,1.8,97.0053358657
5,3.1,1.9,2.8,1.8,97.5156178216
5,3.1,1.9,2.8,2.0,98.6826752846
5,3.1,1.9,2.8,2.0,97.5813101991
5,3.1,1.9,2.8,2.0,98.769297526
5,3.1,1.9,2.8,2.0,97.0133489478
5,3.1,1.9,2.8,2.0,103.877525045
5,3.1,1.9,3.0,1.6,96.1429594893
5,3.1,1.9,3.0,1.6,99.1178331349
5,3.1,1.9,3.0,1.6,99.2748975533
5,3.1,1.9,3.0,1.6,96.746406835
5,3.1,1.9,3.0,1.6,103.516825553
5,3.1,1.9,3.0,1.8,96.1623958985
5,3.1,1.9,3.0,1.8,99.5743260758
5,3.1,1.9,3.0,1.8,99.1897148075
5,3.1,1.9,3.0,1.8,93.660399561
5,3.1,1.9,3.0,1.8,97.2070270455
5,3.1,1.9,3.0,2.0,98.7141559259
5,3.1,1.9,3.0,2.0,99.4321284165
5,3.1,1.9,3.0,2.0,96.0365687954
5,3.1,1.9,3.0,2.0,96.7984644555
5,3.1,1.9,3.0,2.0,103.053943012
5,3.1,1.9,3.2,1.6,97.0692970494
5,3.1,1.9,3.2,1.6,99.0549317729
5,3.1,1.9,3.2,1.6,98.6466168784
5,3.1,1.9,3.2,1.6,96.0798855554
5,3.1,1.9,3.2,1.6,95.1014111873
5,3.1,1.9,3.2,1.8,101.043324787
5,3.1,1.9,3.2,1.8,94.4933252004
5,3.1,1.9,3.2,1.8,94.7112918892
5,3.1,1.9,3.2,1.8,102.474761883
5,3.1,1.9,3.2,1.8,95.9666044087
5,3.1,1.9,3.2,2.0,96.2852021863
5,3.1,1.9,3.2,2.0,101.192003545
5,3.1,1.9,3.2,2.0,99.1825589756
5,3.1,1.9,3.2,2.0,98.3950128238
5,3.1,1.9,3.2,2.0,94.600224665
5,3.1,2.1,2.8,1.6,96.3490148135
5,3.1,2.1,2.8,1.6,103.199327363
5,3.1,2.1,2.8,1.6,96.0966561556
5,3.1,2.1,2.8,1.6,97.5442331997
5,3.1,2.1,2.8,1.6,98.2505469082
5,3.1,2.1,2.8,1.8,99.0323959054
5,3.1,2.1,2.8,1.8,96.5604446405
5,3.1,2.1,2.8,1.8,98.4877380127
5,3.1,2.1,2.8,1.8,103.530546237
5,3.1,2.1,2.8,1.8,101.983623358
5,3.1,2.1,2.8,2.0,98.3896958557
5,3.1,2.1,2.8,2.0,100.446954165
5,3.1,2.1,2.8,2.0,97.1343756183
5,3.1,2.1,2.8,2.0,103.752714999
5,3.1,2.1,2.8,2.0,91.4636685285
5,3.1,2.1,3.0,1.6,94.4368861314
5,3.1,2.1,3.0,1.6,92.6943164194
5,3.1,2.1,3.0,1.6,98.5896236125
5,3.1,2.1,3.0,1.6,95.8937164686
5,3.1,2.1,3.0,1.6,97.5121206942
5,3.1,2.1,3.0,1.8,102.181301303
5,3.1,2.1,3.0,1.8,97.58122386
5,3.1,2.1,3.0,1.8,98.6846381242
5,3.1,2.1,3.0,1.8,98.7179860095
5,3.1,2.1,3.0,1.8,94.9668678506
5,3.1,2.1,3.0,2.0,102.517029573
5,3.1,2.1,3.0,2.0,102.961434268
5,3.1,2.1,3.0,2.0,99.7125886621
5,3.1,2.1,3.0,2.0,105.295354134
5,3.1,2.1,3.0,2.0,99.5780071296
5,3.1,2.1,3.2,1.6,95.2008862203
5,3.1,2.1,3.2,1.6,99.2863099282
5,3.1,2.1,3.2,1.6,100.528123124
5,3.1,2.1,3.2,1.6,96.6969969513
5,3.1,2.1,3.2,1.6,96.9044398577
5,3.1,2.1,3.2,1.8,99.2330215986
5,3.1,2.1,3.2,1.8,98.9357834897
5,3.1,2.1,3.2,1.8,100.473779086
5,3.1,2.1,3.2,1.8,94.9729742877
5,3.1,2.1,3.2,1.8,109.422021285
5,3.1,2.1,3.2,2.0,100.746133476
5,3.1,2.1,3.2,2.0,98.9329385137
5,3.1,2.1,3.2,2.0,103.634151654
5,3.1,2.1,3.2,2.0,98.7731294122
5,3.1,2.1,3.2,2.0,100.44116301
5,3.1,2.3,2.8,1.6,98.455480157
5,3.1,2.3,2.8,1.6,104.299535042
5,3.1,2.3,2.8,1.6,94.6030294014
5,3.1,2.3,2.8,1.6,96.6834477117
5,3.1,2.3,2.8,1.6,99.441094647
5,3.1,2.3,2.8,1.8,98.4744257869
5,3.1,2.3,2.8,1.8,96.7714641479
5,3.1,2.3,2.8,1.8,96.7269686592
5,3.1,2.3,2.8,1.8,95.1199858358
5,3.1,2.3,2.8,1.8,95.9296841021
5,3.1,2.3,2.8,2.0,98.4849283628
5,3.1,2.3,2.8,2.0,100.4535238
5,3.1,2.3,2.8,2.0,98.8316339713
5,3.1,2.3,2.8,2.0,99.2288959169
5,3.1,2.3,2.8,2.0,96.1299713236
5,3.1,2.3,3.0,1.6,100.261977668
5,3.1,2.3,3.0,1.6,99.9734497015
5,3.1,2.3,3.0,1.6,96.934339683
5,3.1,2.3,3.0,1.6,97.9794337243
5,3.1,2.3,3.0,1.6,97.4480946753
5,3.1,2.3,3.0,1.8,100.875189077
5,3.1,2.3,3.0,1.8,97.062761145
5,3.1,2.3,3.0,1.8,99.375517835
5,3.1,2.3,3.0,1.8,98.6853360492
5,3.1,2.3,3.0,1.8,103.148839813
5,3.1,2.3,3.0,2.0,100.659563242
5,3.1,2.3,3.0,2.0,95.4203499231
5,3.1,2.3,3.0,2.0,100.547380836
5,3.1,2.3,3.0,2.0,103.069485857
5,3.1,2.3,3.0,2.0,100.721059765
5,3.1,2.3,3.2,1.6,97.8323421757
5,3.1,2.3,3.2,1.6,101.874143492
5,3.1,2.3,3.2,1.6,96.3793135968
5,3.1,2.3,3.2,1.6,100.172892938
5,3.1,2.3,3.2,1.6,100.051913902
5,3.1,2.3,3.2,1.8,98.4662128661
5,3.1,2.3,3.2,1.8,94.8430194602
5,3.1,2.3,3.2,1.8,95.4978920887
5,3.1,2.3,3.2,1.8,99.8100235279
5,3.1,2.3,3.2,1.8,99.1659063238
5,3.1,2.3,3.2,2.0,103.148928263
5,3.1,2.3,3.2,2.0,95.3591865827
5,3.1,2.3,3.2,2.0,97.817069272
5,3.1,2.3,3.2,2.0,97.2799619277
5,3.1,2.3,3.2,2.0,98.9244666768
5,3.3,1.9,2.8,1.6,98.3862530859
5,3.3,1.9,2.8,1.6,100.041210255
5,3.3,1.9,2.8,1.6,95.0324548199
5,3.3,1.9,2.8,1.6,95.2966607192
5,3.3,1.9,2.8,1.6,95.7463312396
5,3.3,1.9,2.8,1.8,100.503066807
5,3.3,1.9,2.8,1.8,94.977392019
5,3.3,1.9,2.8,1.8,100.66265464
5,3.3,1.9,2.8,1.8,104.460192594
5,3.3,1.9,2.8,1.8,96.4430565741
5,3.3,1.9,2.8,2.0,101.214507411
5,3.3,1.9,2.8,2.0,102.161366426
5,3.3,1.9,2.8,2.0,101.446661326
5,3.3,1.9,2.8,2.0,99.4393523515
5,3.3,1.9,2.8,2.0,96.0252864371
5,3.3,1.9,3.0,1.6,95.594573663
5,3.3,1.9,3.0,1.6,97.6180936233
5,3.3,1.9,3.0,1.6,99.5263466047
5,3.3,1.9,3.0,1.6,99.5370598665
5,3.3,1.9,3.0,1.6,101.111399976
5,3.3,1.9,3.0,1.8,98.3664464988
5,3.3,1.9,3.0,1.8,96.2098823537
5,3.3,1.9,3.0,1.8,96.4000275792
5,3.3,1.9,3.0,1.8,98.278451348
5,3.3,1.9,3.0,1.8,102.325939051
5,3.3,1.9,3.0,2.0,99.2774820959
5,3.3,1.9,3.0,2.0,95.5986006492
5,3.3,1.9,3.0,2.0,92.2983644392
5,3.3,1.9,3.0,2.0,99.1099621751
5,3.3,1.9,3.0,2.0,97.3183825383
5,3.3,1.9,3.2,1.6,102.402629057
5,3.3,1.9,3.2,1.6,100.451268899
5,3.3,1.9,3.2,1.6,101.358512866
5,3.3,1.9,3.2,1.6,94.3352716518
5,3.3,1.9,3.2,1.6,100.021299867
5,3.3,1.9,3.2,1.8,97.4878053941
5,3.3,1.9,3.2,1.8,96.2027770551
5,3.3,1.9,3.2,1.8,98.1520732334
5,3.3,1.9,3.2,1.8,103.574350331
5,3.3,1.9,3.2,1.8,99.2330970256
5,3.3,1.9,3.2,2.0,99.6306282286
5,3.3,1.9,3.2,2.0,98.7807082674
5,3.3,1.9,3.2,2.0,102.932589138
5,3.3,1.9,3.2,2.0,99.0920154539
5,3.3,1.9,3.2,2.0,101.03381659
5,3.3,2.1,2.8,1.6,102.212670532
5,3.3,2.1,2.8,1.6,95.6269149326
5,3.3,2.1,2.8,1.6,100.767409562
5,3.3,2.1,2.8,1.6,100.139762674
5,3.3,2.1,2.8,1.6,99.9485986175
5,3.3,2.1,2.8,1.8,103.305895312
5,3.3,2.1,2.8,1.8,100.747615287
5,3.3,2.1,2.8,1.8,96.6319942835
5,3.3,2.1,2.8,1.8,98.8998075986
5,3.3,2.1,2.8,1.8,100.670295242
5,3.3,2.1,2.8,2.0,100.559949122
5,3.3,2.1,2.8,2.0,96.7370572954
5,3.3,2.1,2.8,2.0,98.9479512317
5,3.3,2.1,2.8,2.0,100.65469682
5,3.3,2.1,2.8,2.0,97.7036944471
5,3.3,2.1,3.0,1.6,98.958606469
5,3.3,2.1,3.0,1.6,97.7441156146
5,3.3,2.1,3.0,1.6,98.4053180087
5,3.3,2.1,3.0,1.6,105.220118582
5,3.3,2.1,3.0,1.6,99.6048409169
5,3.3,2.1,3.0,1.8,97.9197817155
5,3.3,2.1,3.0,1.8,94.1982711243
5,3.3,2.1,3.0,1.8,99.2943331081
5,3.3,2.1,3.0,1.8,98.0774869523
5,3.3,2.1,3.0,1.8,96.0648265436
5,3.3,2.1,3.0,2.0,96.6683405516
5,3.3,2.1,3.0,2.0,100.100772281
5,3.3,2.1,3.0,2.0,102.851130365
5,3.3,2.1,3.0,2.0,98.0041843709
5,3.3,2.1,3.0,2.0,98.2956635631
5,3.3,2.1,3.2,1.6,99.4396022473
5,3.3,2.1,3.2,1.6,102.858354376
5,3.3,2.1,3.2,1.6,98.2825774905
5,3.3,2.1,3.2,1.6,99.4684431231
5,3.3,2.1,3.2,1.6,102.018821135
5,3.3,2.1,3.2,1.8,96.9964882688
5,3.3,2.1,3.2,1.8,103.854746006
5,3.3,2.1,3.2,1.8,98.9997319328
5,3.3,2.1,3.2,1.8,97.6984285458
5,3.3,2.1,3.2,1.8,101.371161696
5,3.3,2.1,3.2,2.0,99.6850426684
5,3.3,2.1,3.2,2.0,97.6554544688
5,3.3,2.1,3.2,2.0,101.417345311
5,3.3,2.1,3.2,2.0,92.6091927905
5,3.3,2.1,3.2,2.0,101.793106516
5,3.3,2.3,2.8,1.6,99.7826804203
5,3.3,2.3,2.8,1.6,99.8373235868
5,3.3,2.3,2.8,1.6,101.568309289
5,3.3,2.3,2.8,1.6,101.597755291
5,3.3,2.3,2.8,1.6,100.209286829
5,3.3,2.3,2.8,1.8,98.9671330378
5,3.3,2.3,2.8,1.8,97.2545484034
5,3.3,2.3,2.8,1.8,97.7008728809
5,3.3,2.3,2.8,1.8,103.109232794
5,3.3,2.3,2.8,1.8,100.1248972
5,3.3,2.3,2.8,2.0,98.0295160752
5,3.3,2.3,2.8,2.0,95.8216667563
5,3.3,2.3,2.8,2.0,101.920427846
5,3.3,2.3,2.8,2.0,98.5408910248
5,3.3,2.3,2.8,2.0,97.575060904
5,3.3,2.3,3.0,1.6,98.4131797598
5,3.3,2.3,3.0,1.6,99.3300804684
5,3.3,2.3,3.0,1.6,100.743262025
5,3.3,2.3,3.0,1.6,103.452958713
5,3.3,2.3,3.0,1.6,98.910022582
5,3.3,2.3,3.0,1.8,99.255150474
5,3.3,2.3,3.0,1.8,98.4378129086
5,3.3,2.3,3.0,1.8,101.291149787
5,3.3,2.3,3.0,1.8,97.6485852082
5,3.3,2.3,3.0,1.8,97.483576798
5,3.3,2.3,3.0,2.0,101.741253164
5,3.3,2.3,3.0,2.0,107.278466884
5,3.3,2.3,3.0,2.0,103.364520407
5,3.3,2.3,3.0,2.0,96.3151876645
5,3.3,2.3,3.0,2.0,99.810570745
5,3.3,2.3,3.2,1.6,100.259856176
5,3.3,2.3,3.2,1.6,95.7366876031
5,3.3,2.3,3.2,1.6,99.6198561347
5,3.3,2.3,3.2,1.6,99.322795329
5,3.3,2.3,3.2,1.6,95.2209217685
5,3.3,2.3,3.2,1.8,103.943295721
5,3.3,2.3,3.2,1.8,98.4118051601
5,3.3,2.3,3.2,1.8,98.6497733301
5,3.3,2.3,3.2,1.8,98.6419112285
5,3.3,2.3,3.2,1.8,97.5767474246
5,3.3,2.3,3.2,2.0,97.9600919267
5,3.3,2.3,3.2,2.0,96.6997503443
5,3.3,2.3,3.2,2.0,98.7194385283
5,3.3,2.3,3.2,2.0,96.6978562231
5,3.3,2.3,3.2,2.0,101.792140026
5,3.5,1.9,2.8,1.6,98.0788935051
5,3.5,1.9,2.8,1.6,96.5748348838
5,3.5,1.9,2.8,1.6,101.946337571
5,3.5,1.9,2.8,1.6,98.6725327574
5,3.5,1.9,2.8,1.6,95.9245519502
5,3.5,1.9,2.8,1.8,95.4515940839
5,3.5,1.9,2.8,1.8,100.953572638
5,3.5,1.9,2.8,1.8,95.9346287219
5,3.5,1.9,2.8,1.8,99.2156647433
5,3.5,1.9,2.8,1.8,101.641323656
5,3.5,1.9,2.8,2.0,94.7538239806
5,3.5,1.9,2.8,2.0,98.9157768047
5,3.5,1.9,2.8,2.0,94.3167377766
5,3.5,1.9,2.8,2.0,99.7528666768
5,3.5,1.9,2.8,2.0,100.576144677
5,3.5,1.9,3.0,1.6,96.834380636
5,3.5,1.9,3.0,1.6,103.59347664
5,3.5,1.9,3.0,1.6,101.454178122
5,3.5,1.9,3.0,1.6,98.8337545796
5,3.5,1.9,3.0,1.6,95.5675680165
5,3.5,1.9,3.0,1.8,99.4172460443
5,3.5,1.9,3.0,1.8,98.367221328
5,3.5,1.9,3.0,1.8,103.201778674
5,3.5,1.9,3.0,1.8,103.283558114
5,3.5,1.9,3.0,1.8,95.8337654979
5,3.5,1.9,3.0,2.0,102.343910272
5,3.5,1.9,3.0,2.0,98.9819552582
5,3.5,1.9,3.0,2.0,98.7457930273
5,3.5,1.9,3.0,2.0,100.785887711
5,3.5,1.9,3.0,2.0,97.635881428
5,3.5,1.9,3.2,1.6,100.199178945
5,3.5,1.9,3.2,1.6,101.135345301
5,3.5,1.9,3.2,1.6,95.1374826374
5,3.5,1.9,3.2,1.6,100.060983539
5,3.5,1.9,3.2,1.6,99.8670475758
5,3.5,1.9,3.2,1.8,94.992552757
5,3.5,1.9,3.2,1.8,97.0748080482
5,3.5,1.9,3.2,1.8,97.1524858792
5,3.5,1.9,3.2,1.8,101.008108647
5,3.5,1.9,3.2,1.8,101.786155302
5,3.5,1.9,3.2,2.0,102.890486406
5,3.5,1.9,3.2,2.0,97.6934713478
5,3.5,1.9,3.2,2.0,100.357499199
5,3.5,1.9,3.2,2.0,96.8504305816
5,3.5,1.9,3.2,2.0,96.9896038877
5,3.5,2.1,2.8,1.6,95.9221572214
5,3.5,2.1,2.8,1.6,102.964632972
5,3.5,2.1,2.8,1.6,94.8291727844
5,3.5,2.1,2.8,1.6,101.496437096
5,3.5,2.1,2.8,1.6,100.766813167
5,3.5,2.1,2.8,1.8,97.5225381384
5,3.5,2.1,2.8,1.8,99.5344767158
5,3.5,2.1,2.8,1.8,97.7232056523
5,3.5,2.1,2.8,1.8,100.860277989
5,3.5,2.1,2.8,1.8,101.963643631
5,3.5,2.1,2.8,2.0,99.2374240763
5,3.5,2.1,2.8,2.0,103.806434843
5,3.5,2.1,2.8,2.0,98.6574603803
5,3.5,2.1,2.8,2.0,96.142668922
5,3.5,2.1,2.8,2.0,96.6360222287
5,3.5,2.1,3.0,1.6,98.7877656859
5,3.5,2.1,3.0,1.6,92.5830171676
5,3.5,2.1,3.0,1.6,101.405976392
5,3.5,2.1,3.0,1.6,100.630666448
5,3.5,2.1,3.0,1.6,100.173155968
5,3.5,2.1,3.0,1.8,94.0555064125
5,3.5,2.1,3.0,1.8,98.3944810276
5,3.5,2.1,3.0,1.8,97.4700560627
5,3.5,2.1,3.0,1.8,107.597273887
5,3.5,2.1,3.0,1.8,97.6872948591
5,3.5,2.1,3.0,2.0,97.282741369
5,3.5,2.1,3.0,2.0,100.537580772
5,3.5,2.1,3.0,2.0,105.674199397
5,3.5,2.1,3.0,2.0,100.826828119
5,3.5,2.1,3.0,2.0,100.609307467
5,3.5,2.1,3.2,1.6,103.264881205
5,3.5,2.1,3.2,1.6,101.025849193
5,3.5,2.1,3.2,1.6,102.510582563
5,3.5,2.1,3.2,1.6,99.6296094372
5,3.5,2.1,3.2,1.6,99.445416115
5,3.5,2.1,3.2,1.8,94.9922322167
5,3.5,2.1,3.2,1.8,99.3296931488
5,3.5,2.1,3.2,1.8,100.477616635
5,3.5,2.1,3.2,1.8,99.7190019149
5,3.5,2.1,3.2,1.8,100.186254661
5,3.5,2.1,3.2,2.0,97.5840530381
5,3.5,2.1,3.2,2.0,100.158333809
5,3.5,2.1,3.2,2.0,104.54642868
5,3.5,2.1,3.2,2.0,97.6280116059
5,3.5,2.1,3.2,2.0,100.702135039
5,3.5,2.3,2.8,1.6,98.3611832315
5,3.5,2.3,2.8,1.6,96.0358197153
5,3.5,2.3,2.8,1.6,102.52151805
5,3.5,2.3,2.8,1.6,103.599000548
5,3.5,2.3,2.8,1.6,101.210093171
5,3.5,2.3,2.8,1.8,98.7525002385
5,3.5,2.3,2.8,1.8,97.1172186129
5,3.5,2.3,2.8,1.8,97.1381636279
5,3.5,2.3,2.8,1.8,100.843628057
5,3.5,2.3,2.8,1.8,99.3740924863
5,3.5,2.3,2.8,2.0,96.8952310941
5,3.5,2.3,2.8,2.0,103.492211022
5,3.5,2.3,2.8,2.0,98.9830280694
5,3.5,2.3,2.8,2.0,100.205029895
5,3.5,2.3,2.8,2.0,95.0133389364
5,3.5,2.3,3.0,1.6,97.0492898057
5,3.5,2.3,3.0,1.6,95.1471545815
5,3.5,2.3,3.0,1.6,98.8566151333
5,3.5,2.3,3.0,1.6,94.996641582
5,3.5,2.3,3.0,1.6,103.106877665
5,3.5,2.3,3.0,1.8,100.839081426
5,3.5,2.3,3.0,1.8,100.337169977
5,3.5,2.3,3.0,1.8,99.2837348665
5,3.5,2.3,3.0,1.8,99.433754063
5,3.5,2.3,3.0,1.8,100.405003086
5,3.5,2.3,3.0,2.0,103.089408129
5,3.5,2.3,3.0,2.0,104.266730308
5,3.5,2.3,3.0,2.0,96.5367229913
5,3.5,2.3,3.0,2.0,100.740044517
5,3.5,2.3,3.0,2.0,99.7289619412
5,3.5,2.3,3.2,1.6,96.0336592365
5,3.5,2.3,3.2,1.6,93.2953552743
5,3.5,2.3,3.2,1.6,101.347600552
5,3.5,2.3,3.2,1.6,101.363911901
5,3.5,2.3,3.2,1.6,99.5220027312
5,3.5,2.3,3.2,1.8,102.497815087
5,3.5,2.3,3.2,1.8,101.317662367
5,3.5,2.3,3.2,1.8,99.7574729869
5,3.5,2.3,3.2,1.8,99.9895684383
5,3.5,2.3,3.2,1.8,97.0329856557
5,3.5,2.3,3.2,2.0,107.805433674
5,3.5,2.3,3.2,2.0,99.6796091471
5,3.5,2.3,3.2,2.0,97.618910161
5,3.5,2.3,3.2,2.0,101.460720897
5,3.5,2.3,3.2,2.0,99.3435129132
10,3.1,1.9,2.8,1.6,83.5497466239
10,3.1,1.9,2.8,1.6,83.2814037856
10,3.1,1.9,2.8,1.6,78.7080203633
10,3.1,1.9,2.8,1.6,84.1383393832
10,3.1,1.9,2.8,1.6,79.7709457887
10,3.1,1.9,2.8,1.8,83.6995267398
10,3.1,1.9,2.8,1.8,82.8450856304
10,3.1,1.9,2.8,1.8,83.0447955204
10,3.1,1.9,2.8,1.8,84.4985609252
10,3.1,1.9,2.8,1.8,79.9154414777
10,3.1,1.9,2.8,2.0,83.6880633123
10,3.1,1.9,2.8,2.0,82.3045554439
10,3.1,1.9,2.8,2.0,83.4042399575
10,3.1,1.9,2.8,2.0,78.525858873
10,3.1,1.9,2.8,2.0,82.1927302519
10,3.1,1.9,3.0,1.6,80.24191521
10,3.1,1.9,3.0,1.6,84.8007613358
10,3.1,1.9,3.0,1.6,80.4159764732
10,3.1,1.9,3.0,1.6,84.4111683555
10,3.1,1.9,3.0,1.6,84.8808130375
10,3.1,1.9,3.0,1.8,83.4789668844
10,3.1,1.9,3.0,1.8,87.880290723
10,3.1,1.9,3.0,1.8,83.4500774022
10,3.1,1.9,3.0,1.8,84.178025925
10,3.1,1.9,3.0,1.8,80.1213253882
10,3.1,1.9,3.0,2.0,81.7385359501
10,3.1,1.9,3.0,2.0,84.2943333134
10,3.1,1.9,3.0,2.0,85.4939927657
10,3.1,1.9,3.0,2.0,78.7483736541
10,3.1,1.9,3.0,2.0,82.1604449186
10,3.1,1.9,3.2,1.6,86.3004029021
10,3.1,1.9,3.2,1.6,84.9874526682
10,3.1,1.9,3.2,1.6,81.0948189643
10,3.1,1.9,3.2,1.6,83.1906555373
10,3.1,1.9,3.2,1.6,83.2181503384
10,3.1,1.9,3.2,1.8,82.7098850012
10,3.1,1.9,3.2,1.8,79.9066279787
10,3.1,1.9,3.2,1.8,80.201277835
10,3.1,1.9,3.2,1.8,80.4201201937
10,3.1,1.9,3.2,1.8,83.9745207468
10,3.1,1.9,3.2,2.0,81.6871271814
10,3.1,1.9,3.2,2.0,83.6107499173
10,3.1,1.9,3.2,2.0,81.2317975405
10,3.1,1.9,3.2,2.0,80.5541083415
10,3.1,1.9,3.2,2.0,83.3888867349
10,3.1,2.1,2.8,1.6,82.4176375312
10,3.1,2.1,2.8,1.6,83.2330476024
10,3.1,2.1,2.8,1.6,84.5881756327
10,3.1,2.1,2.8,1.6,82.0538253989
10,3.1,2.1,2.8,1.6,82.4086702676
10,3.1,2.1,2.8,1.8,84.5680131202
10,3.1,2.1,2.8,1.8,80.6214609034
10,3.1,2.1,2.8,1.8,85.3229290188
10,3.1,2.1,2.8,1.8,83.0087115955
10,3.1,2.1,2.8,1.8,77.8094578338
10,3.1,2.1,2.8,2.0,85.216037338
10,3.1,2.1,2.8,2.0,83.9101701098
10,3.1,2.1,2.8,2.0,90.0024963159
10,3.1,2.1,2.8,2.0,84.4601652195
10,3.1,2.1,2.8,2.0,82.4797446221
10,3.1,2.1,3.0,1.6,84.4211960367
10,3.1,2.1,3.0,1.6,82.6901149054
10,3.1,2.1,3.0,1.6,81.8471880091
10,3.1,2.1,3.0,1.6,79.1332871673
10,3.1,2.1,3.0,1.6,85.380418099
10,3.1,2.1,3.0,1.8,88.3214565852
10,3.1,2.1,3.0,1.8,83.2220017714
10,3.1,2.1,3.0,1.8,86.1519093124
10,3.1,2.1,3.0,1.8,80.2582245163
10,3.1,2.1,3.0,1.8,85.5055263792
10,3.1,2.1,3.0,2.0,80.5978733168
10,3.1,2.1,3.0,2.0,88.700810152
10,3.1,2.1,3.0,2.0,83.984092448
10,3.1,2.1,3.0,2.0,78.0237261192
10,3.1,2.1,3.0,2.0,82.1822579441
10,3.1,2.1,3.2,1.6,82.276172671
10,3.1,2.1,3.2,1.6,82.6112174577
10,3.1,2.1,3.2,1.6,80.8632322575
10,3.1,2.1,3.2,1.6,82.5542261326
10,3.1,2.1,3.2,1.6,79.9769158382
10,3.1,2.1,3.2,1.8,83.1537671965
10,3.1,2.1,3.2,1.8,82.3624223952
10,3.1,2.1,3.2,1.8,82.3243112797
10,3.1,2.1,3.2,1.8,87.0772272606
10,3.1,2.1,3.2,1.8,84.7460707172
10,3.1,2.1,3.2,2.0,85.984108679
10,3.1,2.1,3.2,2.0,84.8554797859
10,3.1,2.1,3.2,2.0,90.0736994043
