Noise,SigD,SigI,Beta,Window,T,PSNR
10,2.6,3.7,0.5,7,0.65,86.7400094522
10,2.6,3.7,0.5,7,0.65,85.082265225
10,2.6,3.7,0.5,7,0.85,81.8648484446
10,2.6,3.7,0.5,7,0.85,82.5052526399
10,2.6,3.7,0.5,7,0.85,88.7624099919
10,2.6,3.7,0.5,7,0.85,84.340561755
10,2.6,3.7,0.5,7,0.85,85.7370751437
10,2.6,3.7,0.7,7,0.65,85.3158561967
10,2.6,3.7,0.7,7,0.65,82.9440270598
10,2.6,3.7,0.7,7,0.65,85.8571815506
10,2.6,3.7,0.7,7,0.65,86.6563200216
10,2.6,3.7,0.7,7,0.65,83.0929233005
10,2.6,3.7,0.7,7,0.85,84.8834840297
10,2.6,3.7,0.7,7,0.85,87.1329036023
10,2.6,3.7,0.7,7,0.85,86.3780066782
10,2.6,3.7,0.7,7,0.85,82.4290878902
10,2.6,3.7,0.7,7,0.85,84.2431492013
20,2.4,3.5,0.5,7,0.65,72.7710239169
20,2.4,3.5,0.5,7,0.65,70.0104533092
20,2.4,3.5,0.5,7,0.65,68.3301542037
20,2.4,3.5,0.5,7,0.65,68.0102152755
20,2.4,3.5,0.5,7,0.65,71.623753908
20,2.4,3.5,0.5,7,0.85,71.5638671626
20,2.4,3.5,0.5,7,0.85,71.2457088867
20,2.4,3.5,0.5,7,0.85,69.2386501002
20,2.4,3.5,0.5,7,0.85,68.5263133475
20,2.4,3.5,0.5,7,0.85,74.8298314716
20,2.4,3.5,0.7,7,0.65,67.8605360278
20,2.4,3.5,0.7,7,0.65,72.2696700606
20,2.4,3.5,0.7,7,0.65,68.1366951454
20,2.4,3.5,0.7,7,0.65,71.4236811672
20,2.4,3.5,0.7,7,0.65,70.8684945044
20,2.4,3.5,0.7,7,0.85,66.3893487701
20,2.4,3.5,0.7,7,0.85,67.7913045488
20,2.4,3.5,0.7,7,0.85,68.8829598067
20,2.4,3.5,0.7,7,0.85,68.2087849945
20,2.4,3.5,0.7,7,0.85,70.4598221977
20,2.4,3.7,0.5,7,0.65,71.6500465325
20,2.4,3.7,0.5,7,0.65,66.4909920556
20,2.4,3.7,0.5,7,0.65,68.0214949666
20,2.4,3.7,0.5,7,0.65,65.9297002243
20,2.4,3.7,0.5,7,0.65,67.0992663779
20,2.4,3.7,0.5,7,0.85,66.1912225743
20,2.4,3.7,0.5,7,0.85,71.8114701805
20,2.4,3.7,0.5,7,0.85,63.1768071605
20,2.4,3.7,0.5,7,0.85,66.9087393274
20,2.4,3.7,0.5,7,0.85,72.2832127521
20,2.4,3.7,0.7,7,0.65,67.1597182169
20,2.4,3.7,0.7,7,0.65,71.9433612368
20,2.4,3.7,0.7,7,0.65,74.0394246138
20,2.4,3.7,0.7,7,0.65,69.0740998884
20,2.4,3.7,0.7,7,0.65,68.0097964152
20,2.4,3.7,0.7,7,0.85,66.1149378748
20,2.4,3.7,0.7,7,0.85,72.3724186449
20,2.4,3.7,0.7,7,0.85,71.2495333883
20,2.4,3.7,0.7,7,0.85,68.3965234831
20,2.4,3.7,0.7,7,0.85,67.3734613394
20,2.6,3.5,0.5,7,0.65,75.0455501809
20,2.6,3.5,0.5,7,0.65,72.3603713918
20,2.6,3.5,0.5,7,0.65,68.2234013635
20,2.6,3.5,0.5,7,0.65,72.849992513
20,2.6,3.5,0.5,7,0.65,70.9827835897
20,2.6,3.5,0.5,7,0.85,68.1377138425
20,2.6,3.5,0.5,7,0.85,68.1051117771
20,2.6,3.5,0.5,7,0.85,72.2920595035
20,2.6,3.5,0.5,7,0.85,71.5342801417
20,2.6,3.5,0.5,7,0.85,69.2388691461
20,2.6,3.5,0.7,7,0.65,71.6705133397
20,2.6,3.5,0.7,7,0.65,71.2255620492
20,2.6,3.5,0.7,7,0.65,70.6356331574
20,2.6,3.5,0.7,7,0.65,73.303834309
20,2.6,3.5,0.7,7,0.65,69.018686782
20,2.6,3.5,0.7,7,0.85,69.0350097518
20,2.6,3.5,0.7,7,0.85,74.2247181901
20,2.6,3.5,0.7,7,0.85,75.8659874774
20,2.6,3.5,0.7,7,0.85,70.7370737596
20,2.6,3.5,0.7,7,0.85,68.4787903368
20,2.6,3.7,0.5,7,0.65,65.366097133
20,2.6,3.7,0.5,7,0.65,69.4938040759
20,2.6,3.7,0.5,7,0.65,68.4951924494
20,2.6,3.7,0.5,7,0.65,72.9979336176
20,2.6,3.7,0.5,7,0.65,70.5094472007
20,2.6,3.7,0.5,7,0.85,68.9642563606
20,2.6,3.7,0.5,7,0.85,67.1158453301
20,2.6,3.7,0.5,7,0.85,66.2162774599
20,2.6,3.7,0.5,7,0.85,71.8801649393
20,2.6,3.7,0.5,7,0.85,69.6758639028
20,2.6,3.7,0.7,7,0.65,68.6998557458
20,2.6,3.7,0.7,7,0.65,63.2498761515
20,2.6,3.7,0.7,7,0.65,72.6801347585
20,2.6,3.7,0.7,7,0.65,70.9263803715
20,2.6,3.7,0.7,7,0.65,64.6546176761
20,2.6,3.7,0.7,7,0.85,68.6385489099
20,2.6,3.7,0.7,7,0.85,66.6695407356
20,2.6,3.7,0.7,7,0.85,67.1402177289
20,2.6,3.7,0.7,7,0.85,65.5514416445
20,2.6,3.7,0.7,7,0.85,68.4204072367
30,2.4,3.5,0.5,7,0.65,59.2486684397
30,2.4,3.5,0.5,7,0.65,63.3852994334
30,2.4,3.5,0.5,7,0.65,62.4017072855
30,2.4,3.5,0.5,7,0.65,61.7161593432
30,2.4,3.5,0.5,7,0.65,57.3979357749
30,2.4,3.5,0.5,7,0.85,58.7368500322
30,2.4,3.5,0.5,7,0.85,60.7275852614
30,2.4,3.5,0.5,7,0.85,57.3909618856
30,2.4,3.5,0.5,7,0.85,64.1336884648
30,2.4,3.5,0.5,7,0.85,62.3559905041
30,2.4,3.5,0.7,7,0.65,61.8663252202
30,2.4,3.5,0.7,7,0.65,59.2163720092
30,2.4,3.5,0.7,7,0.65,63.8661870236
30,2.4,3.5,0.7,7,0.65,57.9220707147
30,2.4,3.5,0.7,7,0.65,61.9494864122
30,2.4,3.5,0.7,7,0.85,59.1001643101
30,2.4,3.5,0.7,7,0.85,58.7957005186
30,2.4,3.5,0.7,7,0.85,58.8150618688
30,2.4,3.5,0.7,7,0.85,62.1537909908
30,2.4,3.5,0.7,7,0.85,61.7347958284
30,2.4,3.7,0.5,7,0.65,62.7101891233
30,2.4,3.7,0.5,7,0.65,62.8799167358
30,2.4,3.7,0.5,7,0.65,59.3347033743
30,2.4,3.7,0.5,7,0.65,59.5191650581
30,2.4,3.7,0.5,7,0.65,58.1324315375
30,2.4,3.7,0.5,7,0.85,57.3047074091
30,2.4,3.7,0.5,7,0.85,60.7217213993
30,2.4,3.7,0.5,7,0.85,64.5034021168
30,2.4,3.7,0.5,7,0.85,59.5961211949
30,2.4,3.7,0.5,7,0.85,60.2937125165
30,2.4,3.7,0.7,7,0.65,61.2203098609
30,2.4,3.7,0.7,7,0.65,59.3537241544
30,2.4,3.7,0.7,7,0.65,61.8496577735
30,2.4,3.7,0.7,7,0.65,56.7527981005
30,2.4,3.7,0.7,7,0.65,60.2486575329
30,2.4,3.7,0.7,7,0.85,62.7240038695
30,2.4,3.7,0.7,7,0.85,58.812428968
30,2.4,3.7,0.7,7,0.85,63.1348801343
30,2.4,3.7,0.7,7,0.85,61.9317659259
30,2.4,3.7,0.7,7,0.85,59.4201975621
30,2.6,3.5,0.5,7,0.65,64.3654224117
30,2.6,3.5,0.5,7,0.65,62.1419047197
30,2.6,3.5,0.5,7,0.65,59.3658644484
30,2.6,3.5,0.5,7,0.65,62.554487152
30,2.6,3.5,0.5,7,0.65,64.9414436046
30,2.6,3.5,0.5,7,0.85,60.5993455483
30,2.6,3.5,0.5,7,0.85,63.5182575002
30,2.6,3.5,0.5,7,0.85,59.805436493
30,2.6,3.5,0.5,7,0.85,60.7618982446
30,2.6,3.5,0.5,7,0.85,62.8076059445
30,2.6,3.5,0.7,7,0.65,59.0762079274
30,2.6,3.5,0.7,7,0.65,61.4492194943
30,2.6,3.5,0.7,7,0.65,57.6387728612
30,2.6,3.5,0.7,7,0.65,59.4190773045
30,2.6,3.5,0.7,7,0.65,68.5375266009
30,2.6,3.5,0.7,7,0.85,58.4282215444
30,2.6,3.5,0.7,7,0.85,58.0678516869
30,2.6,3.5,0.7,7,0.85,64.1219778819
30,2.6,3.5,0.7,7,0.85,62.9102935267
30,2.6,3.5,0.7,7,0.85,58.2476376667
30,2.6,3.7,0.5,7,0.65,59.5929168945
30,2.6,3.7,0.5,7,0.65,61.8662490358
30,2.6,3.7,0.5,7,0.65,62.8033597931
30,2.6,3.7,0.5,7,0.65,58.7603557617
30,2.6,3.7,0.5,7,0.65,65.7010145268
30,2.6,3.7,0.5,7,0.85,61.9420795198
30,2.6,3.7,0.5,7,0.85,59.6846089856
30,2.6,3.7,0.5,7,0.85,60.1737542054
30,2.6,3.7,0.5,7,0.85,61.0059415349
30,2.6,3.7,0.5,7,0.85,57.3536356527
30,2.6,3.7,0.7,7,0.65,61.0170878984
30,2.6,3.7,0.7,7,0.65,60.1051741801
30,2.6,3.7,0.7,7,0.65,58.426683657
30,2.6,3.7,0.7,7,0.65,59.1870224945
30,2.6,3.7,0.7,7,0.65,59.4285788684
30,2.6,3.7,0.7,7,0.85,61.5048898476
30,2.6,3.7,0.7,7,0.85,57.6379732703
30,2.6,3.7,0.7,7,0.85,62.9179900113
30,2.6,3.7,0.7,7,0.85,63.0848011259
30,2.6,3.7,0.7,7,0.85,60.2939548597
1,2.3,3.3,0.9,7,0.9,91.6587667794
1,2.3,3.3,0.9,7,0.9,91.6225691971
1,2.3,3.3,0.9,7,0.9,91.4899032805
1,2.3,3.3,0.9,7,0.9,91.9714835985
1,2.3,3.3,0.9,7,0.9,92.1276339989
1,2.3,3.3,0.9,7,1.0,92.0515623351
1,2.3,3.3,0.9,7,1.0,92.2247823702
1,2.3,3.3,0.9,7,1.0,92.0645484497
1,2.3,3.3,0.9,7,1.0,91.3081281893
1,2.3,3.3,0.9,7,1.0,92.0255671163
1,2.3,3.3,1.0,7,0.9,91.0751776916
1,2.3,3.3,1.0,7,0.9,90.7050592365
1,2.3,3.3,1.0,7,0.9,91.0269477545
1,2.3,3.3,1.0,7,0.9,90.6811218147
1,2.3,3.3,1.0,7,0.9,90.8965327079
1,2.3,3.3,1.0,7,1.0,90.133316039
1,2.3,3.3,1.0,7,1.0,89.6361778482
1,2.3,3.3,1.0,7,1.0,90.8473255386
1,2.3,3.3,1.0,7,1.0,90.6966205795
1,2.3,3.3,1.0,7,1.0,91.0511680507
1,2.3,3.5,0.9,7,0.9,92.2716609495
1,2.3,3.5,0.9,7,0.9,92.4645564152
1,2.3,3.5,0.9,7,0.9,91.856169123
1,2.3,3.5,0.9,7,0.9,91.4605535717
1,2.3,3.5,0.9,7,0.9,92.2677657865
1,2.3,3.5,0.9,7,1.0,92.1848131018
1,2.3,3.5,0.9,7,1.0,91.7633234694
1,2.3,3.5,0.9,7,1.0,91.754160494
1,2.3,3.5,0.9,7,1.0,91.4964770946
1,2.3,3.5,0.9,7,1.0,93.233648366
1,2.3,3.5,1.0,7,0.9,90.7461203614
1,2.3,3.5,1.0,7,0.9,90.6231760967
1,2.3,3.5,1.0,7,0.9,90.4666198344
1,2.3,3.5,1.0,7,0.9,89.7170852627
1,2.3,3.5,1.0,7,0.9,91.0731360617
1,2.3,3.5,1.0,7,1.0,90.8237905787
1,2.3,3.5,1.0,7,1.0,90.6468932888
1,2.3,3.5,1.0,7,1.0,90.8340127437
1,2.3,3.5,1.0,7,1.0,90.7589695443
1,2.3,3.5,1.0,7,1.0,90.9553766615
1,2.5,3.3,0.9,7,0.9,90.4499799649
1,2.5,3.3,0.9,7,0.9,91.5739819101
1,2.5,3.3,0.9,7,0.9,92.1421334603
1,2.5,3.3,0.9,7,0.9,91.550834663
1,2.5,3.3,0.9,7,0.9,91.556105557
1,2.5,3.3,0.9,7,1.0,90.4336916082
1,2.5,3.3,0.9,7,1.0,92.265049929
1,2.5,3.3,0.9,7,1.0,91.292905784
1,2.5,3.3,0.9,7,1.0,91.6211989795
1,2.5,3.3,0.9,7,1.0,90.9440668556
1,2.5,3.3,1.0,7,0.9,90.6769204501
1,2.5,3.3,1.0,7,0.9,89.8624550382
1,2.5,3.3,1.0,7,0.9,90.2131170763
1,2.5,3.3,1.0,7,0.9,90.6066849626
1,2.5,3.3,1.0,7,0.9,90.282551151
1,2.5,3.3,1.0,7,1.0,91.0285425018
1,2.5,3.3,1.0,7,1.0,91.7564064419
1,2.5,3.3,1.0,7,1.0,90.3901228042
1,2.5,3.3,1.0,7,1.0,90.4740482097
1,2.5,3.3,1.0,7,1.0,90.8486883967
1,2.5,3.5,0.9,7,0.9,91.0407340727
1,2.5,3.5,0.9,7,0.9,91.2900540786
1,2.5,3.5,0.9,7,0.9,91.2756226791
1,2.5,3.5,0.9,7,0.9,90.5235814137
1,2.5,3.5,0.9,7,0.9,91.5151852175
1,2.5,3.5,0.9,7,1.0,92.5560150734
1,2.5,3.5,0.9,7,1.0,91.3547423852
1,2.5,3.5,0.9,7,1.0,91.9732172394
1,2.5,3.5,0.9,7,1.0,90.4906604957
1,2.5,3.5,0.9,7,1.0,91.4324258669
1,2.5,3.5,1.0,7,0.9,89.8537295305
1,2.5,3.5,1.0,7,0.9,90.6196112776
1,2.5,3.5,1.0,7,0.9,89.6545034443
1,2.5,3.5,1.0,7,0.9,89.8269262277
1,2.5,3.5,1.0,7,0.9,89.9153968197
1,2.5,3.5,1.0,7,1.0,90.24155799
1,2.5,3.5,1.0,7,1.0,91.305166124
1,2.5,3.5,1.0,7,1.0,90.2925705256
1,2.5,3.5,1.0,7,1.0,90.3277334857
1,2.5,3.5,1.0,7,1.0,90.6466911749
5,2.3,3.3,0.9,7,0.9,89.352788478
5,2.3,3.3,0.9,7,0.9,89.5151716014
5,2.3,3.3,0.9,7,0.9,88.5295032801
5,2.3,3.3,0.9,7,0.9,89.0002353547
5,2.3,3.3,0.9,7,0.9,91.0775809721
5,2.3,3.3,0.9,7,1.0,88.0881563216
5,2.3,3.3,0.9,7,1.0,87.2895293926
5,2.3,3.3,0.9,7,1.0,88.1153170706
5,2.3,3.3,0.9,7,1.0,91.1091057907
5,2.3,3.3,0.9,7,1.0,89.6596091931
5,2.3,3.3,1.0,7,0.9,86.1244699415
5,2.3,3.3,1.0,7,0.9,90.4894121024
5,2.3,3.3,1.0,7,0.9,90.7961162635
5,2.3,3.3,1.0,7,0.9,87.2236009649
5,2.3,3.3,1.0,7,0.9,87.4210981893
5,2.3,3.3,1.0,7,1.0,86.556880353
5,2.3,3.3,1.0,7,1.0,88.1376096191
5,2.3,3.3,1.0,7,1.0,89.113129687
5,2.3,3.3,1.0,7,1.0,86.0150518799
5,2.3,3.3,1.0,7,1.0,88.4030603156
5,2.3,3.5,0.9,7,0.9,90.6577578597
5,2.3,3.5,0.9,7,0.9,87.8408282276
5,2.3,3.5,0.9,7,0.9,90.9921190776
5,2.3,3.5,0.9,7,0.9,90.4723968431
5,2.3,3.5,0.9,7,0.9,91.4382480113
5,2.3,3.5,0.9,7,1.0,85.3426051745
5,2.3,3.5,0.9,7,1.0,90.7954036007
5,2.3,3.5,0.9,7,1.0,89.1526748272
5,2.3,3.5,0.9,7,1.0,90.1904214727
5,2.3,3.5,0.9,7,1.0,87.6243615714
5,2.3,3.5,1.0,7,0.9,86.75818609
5,2.3,3.5,1.0,7,0.9,89.681269208
5,2.3,3.5,1.0,7,0.9,89.9801948478
5,2.3,3.5,1.0,7,0.9,87.6934762261
5,2.3,3.5,1.0,7,0.9,87.5410803054
5,2.3,3.5,1.0,7,1.0,89.6023361376
5,2.3,3.5,1.0,7,1.0,88.1059862045
5,2.3,3.5,1.0,7,1.0,89.4301532784
5,2.3,3.5,1.0,7,1.0,83.1561356482
5,2.3,3.5,1.0,7,1.0,86.8198785354
5,2.5,3.3,0.9,7,0.9,90.2575534744
5,2.5,3.3,0.9,7,0.9,90.1670078679
5,2.5,3.3,0.9,7,0.9,89.1810296772
5,2.5,3.3,0.9,7,0.9,89.2812390552
5,2.5,3.3,0.9,7,0.9,88.5291081271
5,2.5,3.3,0.9,7,1.0,90.0242441099
5,2.5,3.3,0.9,7,1.0,90.0425499943
5,2.5,3.3,0.9,7,1.0,89.3650560468
5,2.5,3.3,0.9,7,1.0,91.1950136716
5,2.5,3.3,0.9,7,1.0,88.0724458239
5,2.5,3.3,1.0,7,0.9,87.4457888959
5,2.5,3.3,1.0,7,0.9,89.7523707548
5,2.5,3.3,1.0,7,0.9,87.6476759418
5,2.5,3.3,1.0,7,0.9,88.1729798857
5,2.5,3.3,1.0,7,0.9,85.1078753981
5,2.5,3.3,1.0,7,1.0,89.0799771385
5,2.5,3.3,1.0,7,1.0,87.2006561528
5,2.5,3.3,1.0,7,1.0,88.2805164984
5,2.5,3.3,1.0,7,1.0,87.5393317529
5,2.5,3.3,1.0,7,1.0,85.2636839475
5,2.5,3.5,0.9,7,0.9,90.1146411425
5,2.5,3.5,0.9,7,0.9,91.2635131806
5,2.5,3.5,0.9,7,0.9,87.9205258679
5,2.5,3.5,0.9,7,0.9,88.6844443748
5,2.5,3.5,0.9,7,0.9,91.3682149976
5,2.5,3.5,0.9,7,1.0,88.342440557
5,2.5,3.5,0.9,7,1.0,87.1284576577
5,2.5,3.5,0.9,7,1.0,91.9088179116
5,2.5,3.5,0.9,7,1.0,89.8571879852
5,2.5,3.5,0.9,7,1.0,87.9832797081
5,2.5,3.5,1.0,7,0.9,88.2168402795
5,2.5,3.5,1.0,7,0.9,89.251787613
5,2.5,3.5,1.0,7,0.9,90.4671821408
5,2.5,3.5,1.0,7,0.9,88.8551374493
5,2.5,3.5,1.0,7,0.9,87.8355330298
5,2.5,3.5,1.0,7,1.0,87.0671907403
5,2.5,3.5,1.0,7,1.0,87.5166865822
5,2.5,3.5,1.0,7,1.0,84.8836253517
5,2.5,3.5,1.0,7,1.0,87.4464810875
5,2.5,3.5,1.0,7,1.0,87.6131552001
10,2.3,3.3,0.9,7,0.9,86.4422260864
10,2.3,3.3,0.9,7,0.9,87.1831631336
10,2.3,3.3,0.9,7,0.9,83.1808909133
10,2.3,3.3,0.9,7,0.9,86.0937493076
10,2.3,3.3,0.9,7,0.9,85.2097284503
10,2.3,3.3,0.9,7,1.0,78.815290951
10,2.3,3.3,0.9,7,1.0,80.9050563207
10,2.3,3.3,0.9,7,1.0,80.6639512298
10,2.3,3.3,0.9,7,1.0,84.6734336275
10,2.3,3.3,0.9,7,1.0,84.8549570925
10,2.3,3.3,1.0,7,0.9,85.6158941077
10,2.3,3.3,1.0,7,0.9,86.0335381323
10,2.3,3.3,1.0,7,0.9,84.9247737355
10,2.3,3.3,1.0,7,0.9,86.6980163537
10,2.3,3.3,1.0,7,0.9,80.8925467443
10,2.3,3.3,1.0,7,1.0,81.3639254983
10,2.3,3.3,1.0,7,1.0,82.1256129508
10,2.3,3.3,1.0,7,1.0,80.1493133248
10,2.3,3.3,1.0,7,1.0,82.3199740571
10,2.3,3.3,1.0,7,1.0,84.492604623
10,2.3,3.5,0.9,7,0.9,81.3025592614
10,2.3,3.5,0.9,7,0.9,84.2356389294
10,2.3,3.5,0.9,7,0.9,84.9407492995
10,2.3,3.5,0.9,7,0.9,79.9454809194
10,2.3,3.5,0.9,7,0.9,83.6727227039
10,2.3,3.5,0.9,7,1.0,85.2539517817
10,2.3,3.5,0.9,7,1.0,83.1322564028
10,2.3,3.5,0.9,7,1.0,82.0826214023
10,2.3,3.5,0.9,7,1.0,82.5632536137
10,2.3,3.5,0.9,7,1.0,81.7129619345
10,2.3,3.5,1.0,7,0.9,81.6936182054
10,2.3,3.5,1.0,7,0.9,85.2187205768
10,2.3,3.5,1.0,7,0.9,83.8227873562
10,2.3,3.5,1.0,7,0.9,87.5434800271
10,2.3,3.5,1.0,7,0.9,78.3201444085
10,2.3,3.5,1.0,7,1.0,82.7198797765
10,2.3,3.5,1.0,7,1.0,82.8865508594
10,2.3,3.5,1.0,7,1.0,85.8937679942
10,2.3,3.5,1.0,7,1.0,78.7012864823
10,2.3,3.5,1.0,7,1.0,86.255087192
10,2.5,3.3,0.9,7,0.9,82.8213350315
10,2.5,3.3,0.9,7,0.9,84.620554518
10,2.5,3.3,0.9,7,0.9,83.7461755257
10,2.5,3.3,0.9,7,0.9,86.3739112035
10,2.5,3.3,0.9,7,0.9,81.3996806028
10,2.5,3.3,0.9,7,1.0,88.0704071008
10,2.5,3.3,0.9,7,1.0,83.5544718893
10,2.5,3.3,0.9,7,1.0,80.4120899052
10,2.5,3.3,0.9,7,1.0,84.0246969883
10,2.5,3.3,0.9,7,1.0,83.3985890659
10,2.5,3.3,1.0,7,0.9,87.0917929382
10,2.5,3.3,1.0,7,0.9,79.8800795599
10,2.5,3.3,1.0,7,0.9,87.83386205
10,2.5,3.3,1.0,7,0.9,82.4011446251
10,2.5,3.3,1.0,7,0.9,81.3298153805
10,2.5,3.3,1.0,7,1.0,85.6518288429
10,2.5,3.3,1.0,7,1.0,83.4440157193
10,2.5,3.3,1.0,7,1.0,80.4344926179
10,2.5,3.3,1.0,7,1.0,82.9333716247
10,2.5,3.3,1.0,7,1.0,81.749155104
10,2.5,3.5,0.9,7,0.9,81.7420926259
10,2.5,3.5,0.9,7,0.9,79.7935957992
10,2.5,3.5,0.9,7,0.9,84.9263056154
10,2.5,3.5,0.9,7,0.9,84.5100611767
10,2.5,3.5,0.9,7,0.9,83.6615494328
10,2.5,3.5,0.9,7,1.0,84.0042630205
10,2.5,3.5,0.9,7,1.0,82.0573282924
10,2.5,3.5,0.9,7,1.0,79.3955918569
10,2.5,3.5,0.9,7,1.0,82.4691650119
10,2.5,3.5,0.9,7,1.0,86.2113862398
10,2.5,3.5,1.0,7,0.9,85.0342424991
10,2.5,3.5,1.0,7,0.9,82.6671724062
10,2.5,3.5,1.0,7,0.9,83.3319492441
10,2.5,3.5,1.0,7,0.9,84.0657805103
10,2.5,3.5,1.0,7,0.9,85.0871111589
10,2.5,3.5,1.0,7,1.0,84.348042343
10,2.5,3.5,1.0,7,1.0,79.4932637337
10,2.5,3.5,1.0,7,1.0,81.9838080101
10,2.5,3.5,1.0,7,1.0,82.6659637986
10,2.5,3.5,1.0,7,1.0,85.9925712394
20,2.3,3.3,0.9,7,0.9,69.0202660449
20,2.3,3.3,0.9,7,0.9,67.3345740501
20,2.3,3.3,0.9,7,0.9,70.2738202322
20,2.3,3.3,0.9,7,0.9,69.1347229679
20,2.3,3.3,0.9,7,0.9,73.1713517935
20,2.3,3.3,0.9,7,1.0,66.3760335507
20,2.3,3.3,0.9,7,1.0,71.2325479308
20,2.3,3.3,0.9,7,1.0,70.3056319596
20,2.3,3.3,0.9,7,1.0,72.2146786895
20,2.3,3.3,0.9,7,1.0,72.6670202855
20,2.3,3.3,1.0,7,0.9,68.2362020733
20,2.3,3.3,1.0,7,0.9,69.7200234195
20,2.3,3.3,1.0,7,0.9,68.39374214
20,2.3,3.3,1.0,7,0.9,73.2890316946
20,2.3,3.3,1.0,7,0.9,73.7304930235
20,2.3,3.3,1.0,7,1.0,66.4359415357
20,2.3,3.3,1.0,7,1.0,66.104173249
20,2.3,3.3,1.0,7,1.0,72.6824597764
20,2.3,3.3,1.0,7,1.0,68.6531001511
20,2.3,3.3,1.0,7,1.0,77.1294563187
20,2.3,3.5,0.9,7,0.9,75.514896589
20,2.3,3.5,0.9,7,0.9,64.9860078939
20,2.3,3.5,0.9,7,0.9,68.9702623522
20,2.3,3.5,0.9,7,0.9,72.7784571295
20,2.3,3.5,0.9,7,0.9,67.8492164928
20,2.3,3.5,0.9,7,1.0,69.2545878169
20,2.3,3.5,0.9,7,1.0,68.3791397891
20,2.3,3.5,0.9,7,1.0,70.9627625588
20,2.3,3.5,0.9,7,1.0,70.6587435766
20,2.3,3.5,0.9,7,1.0,73.4314424284
20,2.3,3.5,1.0,7,0.9,67.2127057324
20,2.3,3.5,1.0,7,0.9,69.3424338058
20,2.3,3.5,1.0,7,0.9,70.6055602933
20,2.3,3.5,1.0,7,0.9,71.7149380855
20,2.3,3.5,1.0,7,0.9,69.3122863349
20,2.3,3.5,1.0,7,1.0,64.0278323473
20,2.3,3.5,1.0,7,1.0,67.2123496131
20,2.3,3.5,1.0,7,1.0,68.2767711023
20,2.3,3.5,1.0,7,1.0,69.5784023819
20,2.3,3.5,1.0,7,1.0,71.9482223941
20,2.5,3.3,0.9,7,0.9,71.5489054741
20,2.5,3.3,0.9,7,0.9,71.2084299525
20,2.5,3.3,0.9,7,0.9,71.1461095114
20,2.5,3.3,0.9,7,0.9,68.3122146443
20,2.5,3.3,0.9,7,0.9,66.7338769285
20,2.5,3.3,0.9,7,1.0,65.5006280908
20,2.5,3.3,0.9,7,1.0,69.5337251357
20,2.5,3.3,0.9,7,1.0,76.3768473523
20,2.5,3.3,0.9,7,1.0,75.9900010151
20,2.5,3.3,0.9,7,1.0,68.8019201843
20,2.5,3.3,1.0,7,0.9,70.2600598949
20,2.5,3.3,1.0,7,0.9,70.4770851822
20,2.5,3.3,1.0,7,0.9,71.1482956649
20,2.5,3.3,1.0,7,0.9,68.2700674059
20,2.5,3.3,1.0,7,0.9,70.6170978967
20,2.5,3.3,1.0,7,1.0,70.7292411206
20,2.5,3.3,1.0,7,1.0,69.3086857988
20,2.5,3.3,1.0,7,1.0,73.4017325106
20,2.5,3.3,1.0,7,1.0,70.6098579903
20,2.5,3.3,1.0,7,1.0,69.1490389874
20,2.5,3.5,0.9,7,0.9,74.4234180845
20,2.5,3.5,0.9,7,0.9,68.0327709499
20,2.5,3.5,0.9,7,0.9,67.2798716665
20,2.5,3.5,0.9,7,0.9,69.6063843369
20,2.5,3.5,0.9,7,0.9,72.9668365705
20,2.5,3.5,0.9,7,1.0,67.1264564683
20,2.5,3.5,0.9,7,1.0,68.3637580602
20,2.5,3.5,0.9,7,1.0,68.5847294931
20,2.5,3.5,0.9,7,1.0,70.8535512579
20,2.5,3.5,0.9,7,1.0,76.1304322327
20,2.5,3.5,1.0,7,0.9,69.634371878
20,2.5,3.5,1.0,7,0.9,67.3487825379
20,2.5,3.5,1.0,7,0.9,73.7978358345
20,2.5,3.5,1.0,7,0.9,72.5029681448
20,2.5,3.5,1.0,7,0.9,65.3773743158
20,2.5,3.5,1.0,7,1.0,68.9415790351
20,2.5,3.5,1.0,7,1.0,66.7712530444
20,2.5,3.5,1.0,7,1.0,70.0224503802
20,2.5,3.5,1.0,7,1.0,67.5208850682
20,2.5,3.5,1.0,7,1.0,69.3813108833
30,2.3,3.3,0.9,7,0.9,63.0013762823
30,2.3,3.3,0.9,7,0.9,62.3316653767
30,2.3,3.3,0.9,7,0.9,64.675698122
30,2.3,3.3,0.9,7,0.9,62.5455130633
30,2.3,3.3,0.9,7,0.9,58.4725008432
30,2.3,3.3,0.9,7,1.0,63.6634279476
30,2.3,3.3,0.9,7,1.0,62.5422422395
30,2.3,3.3,0.9,7,1.0,58.9668661712
30,2.3,3.3,0.9,7,1.0,62.5859617585
30,2.3,3.3,0.9,7,1.0,61.0026223566
30,2.3,3.3,1.0,7,0.9,61.0457640487
30,2.3,3.3,1.0,7,0.9,67.7218851642
30,2.3,3.3,1.0,7,0.9,63.120371841
30,2.3,3.3,1.0,7,0.9,64.5683999222
30,2.3,3.3,1.0,7,0.9,61.3165085303
30,2.3,3.3,1.0,7,1.0,62.2991991363
30,2.3,3.3,1.0,7,1.0,58.197725716
30,2.3,3.3,1.0,7,1.0,61.2622066907
30,2.3,3.3,1.0,7,1.0,59.0990552982
30,2.3,3.3,1.0,7,1.0,61.9459410473
30,2.3,3.5,0.9,7,0.9,65.5850054644
30,2.3,3.5,0.9,7,0.9,59.7061268116
