Noise,SigD,SigI,Beta,Window,T,PSNR
10,2.7,2.4,0.85,7,1.0,80.0453750554
10,2.7,2.4,0.85,7,1.0,81.3619352703
10,2.7,2.4,0.85,7,1.0,81.4651725534
10,2.7,2.6,0.65,7,1.0,80.1981408824
10,2.7,2.6,0.65,7,1.0,82.3689645656
10,2.7,2.6,0.65,7,1.0,79.9856808357
10,2.7,2.6,0.65,7,1.0,78.5525587001
10,2.7,2.6,0.65,7,1.0,80.2376317778
10,2.7,2.6,0.85,7,1.0,82.9847806643
10,2.7,2.6,0.85,7,1.0,80.8743561351
10,2.7,2.6,0.85,7,1.0,82.1022144122
10,2.7,2.6,0.85,7,1.0,80.0023403316
10,2.7,2.6,0.85,7,1.0,80.4451459013
20,2.5,2.4,0.65,7,1.0,67.0875353235
20,2.5,2.4,0.65,7,1.0,68.0940758675
20,2.5,2.4,0.65,7,1.0,65.0592134559
20,2.5,2.4,0.65,7,1.0,68.7940966339
20,2.5,2.4,0.65,7,1.0,70.4437707277
20,2.5,2.4,0.85,7,1.0,68.6806262487
20,2.5,2.4,0.85,7,1.0,67.1480746683
20,2.5,2.4,0.85,7,1.0,72.2388553624
20,2.5,2.4,0.85,7,1.0,68.2532455294
20,2.5,2.4,0.85,7,1.0,69.0290070011
20,2.5,2.6,0.65,7,1.0,68.3222231602
20,2.5,2.6,0.65,7,1.0,68.4538350446
20,2.5,2.6,0.65,7,1.0,64.4959740725
20,2.5,2.6,0.65,7,1.0,64.5900726364
20,2.5,2.6,0.65,7,1.0,69.8171957721
20,2.5,2.6,0.85,7,1.0,69.7007873423
20,2.5,2.6,0.85,7,1.0,67.6338245881
20,2.5,2.6,0.85,7,1.0,66.5951477929
20,2.5,2.6,0.85,7,1.0,70.4337878681
20,2.5,2.6,0.85,7,1.0,67.8617297903
20,2.7,2.4,0.65,7,1.0,70.2960299105
20,2.7,2.4,0.65,7,1.0,65.4752934045
20,2.7,2.4,0.65,7,1.0,63.7055572335
20,2.7,2.4,0.65,7,1.0,69.5886377543
20,2.7,2.4,0.65,7,1.0,68.3655498129
20,2.7,2.4,0.85,7,1.0,67.8664281337
20,2.7,2.4,0.85,7,1.0,66.6015099311
20,2.7,2.4,0.85,7,1.0,73.7772507642
20,2.7,2.4,0.85,7,1.0,66.0291077647
20,2.7,2.4,0.85,7,1.0,65.7614021125
20,2.7,2.6,0.65,7,1.0,67.093786842
20,2.7,2.6,0.65,7,1.0,70.5596364936
20,2.7,2.6,0.65,7,1.0,70.3592150636
20,2.7,2.6,0.65,7,1.0,71.3492680346
20,2.7,2.6,0.65,7,1.0,68.0005325938
20,2.7,2.6,0.85,7,1.0,74.0909606427
20,2.7,2.6,0.85,7,1.0,66.0418105965
20,2.7,2.6,0.85,7,1.0,70.2436798229
20,2.7,2.6,0.85,7,1.0,68.7650686247
20,2.7,2.6,0.85,7,1.0,69.1956020127
30,2.5,2.4,0.65,7,1.0,63.1612858088
30,2.5,2.4,0.65,7,1.0,60.9448565207
30,2.5,2.4,0.65,7,1.0,62.444908442
30,2.5,2.4,0.65,7,1.0,61.234313837
30,2.5,2.4,0.65,7,1.0,62.3347344072
30,2.5,2.4,0.85,7,1.0,60.9672700171
30,2.5,2.4,0.85,7,1.0,63.154921913
30,2.5,2.4,0.85,7,1.0,57.4616725779
30,2.5,2.4,0.85,7,1.0,57.9467542834
30,2.5,2.4,0.85,7,1.0,59.5918936872
30,2.5,2.6,0.65,7,1.0,62.1114467075
30,2.5,2.6,0.65,7,1.0,63.403807087
30,2.5,2.6,0.65,7,1.0,61.1153291698
30,2.5,2.6,0.65,7,1.0,57.8894899398
30,2.5,2.6,0.65,7,1.0,57.6254736407
30,2.5,2.6,0.85,7,1.0,59.6429571245
30,2.5,2.6,0.85,7,1.0,64.5682636551
30,2.5,2.6,0.85,7,1.0,65.9210183755
30,2.5,2.6,0.85,7,1.0,59.5846667266
30,2.5,2.6,0.85,7,1.0,59.7383417453
30,2.7,2.4,0.65,7,1.0,58.8901742189
30,2.7,2.4,0.65,7,1.0,59.2724339922
30,2.7,2.4,0.65,7,1.0,59.9477898584
30,2.7,2.4,0.65,7,1.0,61.4915835635
30,2.7,2.4,0.65,7,1.0,61.2155156598
30,2.7,2.4,0.85,7,1.0,63.014137936
30,2.7,2.4,0.85,7,1.0,63.2702169696
30,2.7,2.4,0.85,7,1.0,63.7021168009
30,2.7,2.4,0.85,7,1.0,60.4074124571
30,2.7,2.4,0.85,7,1.0,63.0462140601
30,2.7,2.6,0.65,7,1.0,61.1330913227
30,2.7,2.6,0.65,7,1.0,58.3309324877
30,2.7,2.6,0.65,7,1.0,62.1679633919
30,2.7,2.6,0.65,7,1.0,62.1570527935
30,2.7,2.6,0.65,7,1.0,63.2119336814
30,2.7,2.6,0.85,7,1.0,63.6936008087
30,2.7,2.6,0.85,7,1.0,58.0274331644
30,2.7,2.6,0.85,7,1.0,61.0229345758
30,2.7,2.6,0.85,7,1.0,60.7159532726
30,2.7,2.6,0.85,7,1.0,63.6029731423
1,3.0,2.4,0.6,7,0.6,113.309440302
1,3.0,2.4,0.6,7,0.6,112.539699382
1,3.0,2.4,0.6,7,0.6,114.021192302
1,3.0,2.4,0.6,7,0.6,113.009392553
1,3.0,2.4,0.6,7,0.6,111.390517873
1,3.0,2.4,0.8,7,0.6,110.326765587
1,3.0,2.4,0.8,7,0.6,109.742251342
1,3.0,2.4,0.8,7,0.6,111.069242938
1,3.0,2.4,0.8,7,0.6,109.743920119
1,3.0,2.4,0.8,7,0.6,107.819761012
1,3.0,2.6,0.6,7,0.6,113.572789288
1,3.0,2.6,0.6,7,0.6,113.006807461
1,3.0,2.6,0.6,7,0.6,113.363153773
1,3.0,2.6,0.6,7,0.6,114.240187432
1,3.0,2.6,0.6,7,0.6,110.803838056
1,3.0,2.6,0.8,7,0.6,108.435088345
1,3.0,2.6,0.8,7,0.6,110.93521547
1,3.0,2.6,0.8,7,0.6,111.046812463
1,3.0,2.6,0.8,7,0.6,110.00832045
1,3.0,2.6,0.8,7,0.6,109.729068545
1,3.2,2.4,0.6,7,0.6,112.70122483
1,3.2,2.4,0.6,7,0.6,110.462688719
1,3.2,2.4,0.6,7,0.6,112.284818251
1,3.2,2.4,0.6,7,0.6,113.416561607
1,3.2,2.4,0.6,7,0.6,112.58294895
1,3.2,2.4,0.8,7,0.6,110.014177187
1,3.2,2.4,0.8,7,0.6,109.066593357
1,3.2,2.4,0.8,7,0.6,112.306034085
1,3.2,2.4,0.8,7,0.6,108.310413931
1,3.2,2.4,0.8,7,0.6,111.225738447
1,3.2,2.6,0.6,7,0.6,109.796792504
1,3.2,2.6,0.6,7,0.6,116.590022972
1,3.2,2.6,0.6,7,0.6,111.981684331
1,3.2,2.6,0.6,7,0.6,113.55749407
1,3.2,2.6,0.6,7,0.6,110.510611368
1,3.2,2.6,0.8,7,0.6,112.35195746
1,3.2,2.6,0.8,7,0.6,109.341018687
1,3.2,2.6,0.8,7,0.6,108.464985676
1,3.2,2.6,0.8,7,0.6,109.143107177
1,3.2,2.6,0.8,7,0.6,109.820995638
5,3.0,2.4,0.6,7,0.6,95.4948132729
5,3.0,2.4,0.6,7,0.6,89.7739954761
5,3.0,2.4,0.6,7,0.6,94.9010013319
5,3.0,2.4,0.6,7,0.6,97.6465239866
5,3.0,2.4,0.6,7,0.6,97.7238804703
5,3.0,2.4,0.8,7,0.6,96.1298927831
5,3.0,2.4,0.8,7,0.6,98.6349444953
5,3.0,2.4,0.8,7,0.6,97.8507606783
5,3.0,2.4,0.8,7,0.6,94.9265515338
5,3.0,2.4,0.8,7,0.6,96.4239253544
5,3.0,2.6,0.6,7,0.6,93.8483679727
5,3.0,2.6,0.6,7,0.6,98.5063246249
5,3.0,2.6,0.6,7,0.6,94.8191932251
5,3.0,2.6,0.6,7,0.6,97.6164424211
5,3.0,2.6,0.6,7,0.6,94.303582944
5,3.0,2.6,0.8,7,0.6,99.9369103532
5,3.0,2.6,0.8,7,0.6,100.185179679
5,3.0,2.6,0.8,7,0.6,93.0466961661
5,3.0,2.6,0.8,7,0.6,99.9221338085
5,3.0,2.6,0.8,7,0.6,97.0427362672
5,3.2,2.4,0.6,7,0.6,95.7382275186
5,3.2,2.4,0.6,7,0.6,94.505232898
5,3.2,2.4,0.6,7,0.6,95.5825133208
5,3.2,2.4,0.6,7,0.6,95.3658391938
5,3.2,2.4,0.6,7,0.6,98.1902066878
5,3.2,2.4,0.8,7,0.6,96.6667662217
5,3.2,2.4,0.8,7,0.6,96.8579749842
5,3.2,2.4,0.8,7,0.6,99.3279110978
5,3.2,2.4,0.8,7,0.6,98.9345802843
5,3.2,2.4,0.8,7,0.6,92.2790207403
5,3.2,2.6,0.6,7,0.6,100.971782136
5,3.2,2.6,0.6,7,0.6,99.8664531274
5,3.2,2.6,0.6,7,0.6,98.8218084027
5,3.2,2.6,0.6,7,0.6,93.8697425249
5,3.2,2.6,0.6,7,0.6,98.3217156934
5,3.2,2.6,0.8,7,0.6,101.124062134
5,3.2,2.6,0.8,7,0.6,96.4507835301
5,3.2,2.6,0.8,7,0.6,101.147349526
5,3.2,2.6,0.8,7,0.6,93.8200027456
5,3.2,2.6,0.8,7,0.6,94.260295386
10,3.0,2.4,0.6,7,0.6,86.063069751
10,3.0,2.4,0.6,7,0.6,84.0625689839
10,3.0,2.4,0.6,7,0.6,84.7258647501
10,3.0,2.4,0.6,7,0.6,80.4063475676
10,3.0,2.4,0.6,7,0.6,84.9188419156
10,3.0,2.4,0.8,7,0.6,83.4220523448
10,3.0,2.4,0.8,7,0.6,80.202222079
10,3.0,2.4,0.8,7,0.6,84.9632125077
10,3.0,2.4,0.8,7,0.6,80.4984804277
10,3.0,2.4,0.8,7,0.6,85.0551756262
10,3.0,2.6,0.6,7,0.6,82.0554931793
10,3.0,2.6,0.6,7,0.6,81.9623369161
10,3.0,2.6,0.6,7,0.6,80.8328315791
10,3.0,2.6,0.6,7,0.6,83.525175406
10,3.0,2.6,0.6,7,0.6,80.3594960011
10,3.0,2.6,0.8,7,0.6,81.7436017263
10,3.0,2.6,0.8,7,0.6,80.1410028354
10,3.0,2.6,0.8,7,0.6,79.9329708582
10,3.0,2.6,0.8,7,0.6,84.0009221673
10,3.0,2.6,0.8,7,0.6,87.6679753842
10,3.2,2.4,0.6,7,0.6,85.366427122
10,3.2,2.4,0.6,7,0.6,84.3810048076
10,3.2,2.4,0.6,7,0.6,80.3531016209
10,3.2,2.4,0.6,7,0.6,84.0888313894
10,3.2,2.4,0.6,7,0.6,83.2717521247
10,3.2,2.4,0.8,7,0.6,80.382812379
10,3.2,2.4,0.8,7,0.6,83.4788063015
10,3.2,2.4,0.8,7,0.6,81.0712540516
10,3.2,2.4,0.8,7,0.6,81.8585897761
10,3.2,2.4,0.8,7,0.6,82.4023725153
10,3.2,2.6,0.6,7,0.6,80.9501273421
10,3.2,2.6,0.6,7,0.6,81.4494819458
10,3.2,2.6,0.6,7,0.6,83.3430493885
10,3.2,2.6,0.6,7,0.6,86.7667034915
10,3.2,2.6,0.6,7,0.6,81.1256998415
10,3.2,2.6,0.8,7,0.6,86.4857749753
10,3.2,2.6,0.8,7,0.6,82.6013495634
10,3.2,2.6,0.8,7,0.6,80.1353024608
10,3.2,2.6,0.8,7,0.6,84.5751971552
10,3.2,2.6,0.8,7,0.6,80.5809575791
20,3.0,2.4,0.6,7,0.6,64.5147870488
20,3.0,2.4,0.6,7,0.6,68.7529847226
20,3.0,2.4,0.6,7,0.6,71.9321779129
20,3.0,2.4,0.6,7,0.6,70.6990934014
20,3.0,2.4,0.6,7,0.6,68.7325973975
20,3.0,2.4,0.8,7,0.6,68.2454879753
20,3.0,2.4,0.8,7,0.6,68.5601762652
20,3.0,2.4,0.8,7,0.6,64.5164206882
20,3.0,2.4,0.8,7,0.6,72.458376613
20,3.0,2.4,0.8,7,0.6,70.9351701084
20,3.0,2.6,0.6,7,0.6,69.7491664739
20,3.0,2.6,0.6,7,0.6,68.9050208525
20,3.0,2.6,0.6,7,0.6,66.6761265095
20,3.0,2.6,0.6,7,0.6,68.0879063168
20,3.0,2.6,0.6,7,0.6,68.6958175648
20,3.0,2.6,0.8,7,0.6,69.0513545583
20,3.0,2.6,0.8,7,0.6,69.0031770587
20,3.0,2.6,0.8,7,0.6,68.5002694068
20,3.0,2.6,0.8,7,0.6,70.4372800439
20,3.0,2.6,0.8,7,0.6,70.3963380034
20,3.2,2.4,0.6,7,0.6,70.3197709191
20,3.2,2.4,0.6,7,0.6,68.4523035928
20,3.2,2.4,0.6,7,0.6,68.0532949802
20,3.2,2.4,0.6,7,0.6,70.7263724885
20,3.2,2.4,0.6,7,0.6,69.3983528883
20,3.2,2.4,0.8,7,0.6,71.8858315266
20,3.2,2.4,0.8,7,0.6,70.6006193473
20,3.2,2.4,0.8,7,0.6,70.6821666168
20,3.2,2.4,0.8,7,0.6,66.1706005385
20,3.2,2.4,0.8,7,0.6,64.76746469
20,3.2,2.6,0.6,7,0.6,69.1130811598
20,3.2,2.6,0.6,7,0.6,69.5276794738
20,3.2,2.6,0.6,7,0.6,71.6240979294
20,3.2,2.6,0.6,7,0.6,69.9797382563
20,3.2,2.6,0.6,7,0.6,70.6325553238
20,3.2,2.6,0.8,7,0.6,72.0032060125
20,3.2,2.6,0.8,7,0.6,68.6050753045
20,3.2,2.6,0.8,7,0.6,70.2171329885
20,3.2,2.6,0.8,7,0.6,68.8951900131
20,3.2,2.6,0.8,7,0.6,63.348766609
30,3.0,2.4,0.6,7,0.6,66.4647502344
30,3.0,2.4,0.6,7,0.6,68.167529539
30,3.0,2.4,0.6,7,0.6,58.5684591571
30,3.0,2.4,0.6,7,0.6,62.1208025543
30,3.0,2.4,0.6,7,0.6,65.8348136015
30,3.0,2.4,0.8,7,0.6,59.0337746779
30,3.0,2.4,0.8,7,0.6,63.6064104833
30,3.0,2.4,0.8,7,0.6,64.8251952237
30,3.0,2.4,0.8,7,0.6,63.1016500595
30,3.0,2.4,0.8,7,0.6,60.1728500527
30,3.0,2.6,0.6,7,0.6,61.6340653256
30,3.0,2.6,0.6,7,0.6,60.2549485935
30,3.0,2.6,0.6,7,0.6,63.6155243418
30,3.0,2.6,0.6,7,0.6,59.8007723321
30,3.0,2.6,0.6,7,0.6,60.0957496323
30,3.0,2.6,0.8,7,0.6,63.0334311418
30,3.0,2.6,0.8,7,0.6,56.8540918403
30,3.0,2.6,0.8,7,0.6,56.3951754209
30,3.0,2.6,0.8,7,0.6,58.4698646136
30,3.0,2.6,0.8,7,0.6,61.5735687218
30,3.2,2.4,0.6,7,0.6,60.0728808955
30,3.2,2.4,0.6,7,0.6,62.8223011226
30,3.2,2.4,0.6,7,0.6,63.4518637055
30,3.2,2.4,0.6,7,0.6,65.3437135337
30,3.2,2.4,0.6,7,0.6,66.3129490678
30,3.2,2.4,0.8,7,0.6,60.1284825014
30,3.2,2.4,0.8,7,0.6,65.9426602761
30,3.2,2.4,0.8,7,0.6,64.0642103663
30,3.2,2.4,0.8,7,0.6,59.6667552633
30,3.2,2.4,0.8,7,0.6,63.045047136
30,3.2,2.6,0.6,7,0.6,61.7380121702
30,3.2,2.6,0.6,7,0.6,64.1060425278
30,3.2,2.6,0.6,7,0.6,64.084306293
30,3.2,2.6,0.6,7,0.6,63.6864253043
30,3.2,2.6,0.6,7,0.6,63.6141350169
30,3.2,2.6,0.8,7,0.6,62.3083715752
30,3.2,2.6,0.8,7,0.6,63.5524990749
30,3.2,2.6,0.8,7,0.6,63.0195770244
30,3.2,2.6,0.8,7,0.6,63.7824087671
30,3.2,2.6,0.8,7,0.6,62.9612014895
1,6.3,2.4,0.6,7,0.6,107.657490036
1,6.3,2.4,0.6,7,0.6,105.852316775
1,6.3,2.4,0.6,7,0.6,108.737136427
1,6.3,2.4,0.6,7,0.6,107.263281078
1,6.3,2.4,0.6,7,0.6,106.012224495
1,6.3,2.4,0.6,7,0.8,107.337547372
1,6.3,2.4,0.6,7,0.8,109.039572049
1,6.3,2.4,0.6,7,0.8,107.709102683
1,6.3,2.4,0.6,7,0.8,108.560151075
1,6.3,2.4,0.6,7,0.8,109.570594841
1,6.3,2.4,0.8,7,0.6,104.913481401
1,6.3,2.4,0.8,7,0.6,106.693916933
1,6.3,2.4,0.8,7,0.6,105.576442227
1,6.3,2.4,0.8,7,0.6,104.230667867
1,6.3,2.4,0.8,7,0.6,106.463409435
1,6.3,2.4,0.8,7,0.8,104.80919757
1,6.3,2.4,0.8,7,0.8,106.320658843
1,6.3,2.4,0.8,7,0.8,103.520965085
1,6.3,2.4,0.8,7,0.8,105.74423402
1,6.3,2.4,0.8,7,0.8,105.855278234
1,6.3,2.6,0.6,7,0.6,109.04864474
1,6.3,2.6,0.6,7,0.6,106.858465687
1,6.3,2.6,0.6,7,0.6,109.161559843
1,6.3,2.6,0.6,7,0.6,106.615943254
1,6.3,2.6,0.6,7,0.6,109.001544662
1,6.3,2.6,0.6,7,0.8,109.568820426
1,6.3,2.6,0.6,7,0.8,109.284958011
1,6.3,2.6,0.6,7,0.8,106.202067008
1,6.3,2.6,0.6,7,0.8,109.038005849
1,6.3,2.6,0.6,7,0.8,107.8101603
1,6.3,2.6,0.8,7,0.6,104.612533206
1,6.3,2.6,0.8,7,0.6,105.707857772
1,6.3,2.6,0.8,7,0.6,105.554038031
1,6.3,2.6,0.8,7,0.6,104.79000908
1,6.3,2.6,0.8,7,0.6,104.454771265
1,6.3,2.6,0.8,7,0.8,102.804984601
1,6.3,2.6,0.8,7,0.8,103.46995437
1,6.3,2.6,0.8,7,0.8,105.006596805
1,6.3,2.6,0.8,7,0.8,104.217601541
1,6.3,2.6,0.8,7,0.8,103.94711374
1,6.5,2.4,0.6,7,0.6,106.778463294
1,6.5,2.4,0.6,7,0.6,104.780991311
1,6.5,2.4,0.6,7,0.6,107.097703741
1,6.5,2.4,0.6,7,0.6,106.478734385
1,6.5,2.4,0.6,7,0.6,108.603405675
1,6.5,2.4,0.6,7,0.8,108.237855737
1,6.5,2.4,0.6,7,0.8,107.370540588
1,6.5,2.4,0.6,7,0.8,106.620682769
1,6.5,2.4,0.6,7,0.8,107.373443727
1,6.5,2.4,0.6,7,0.8,107.939684146
1,6.5,2.4,0.8,7,0.6,105.122509897
1,6.5,2.4,0.8,7,0.6,104.740007967
1,6.5,2.4,0.8,7,0.6,105.498535655
1,6.5,2.4,0.8,7,0.6,104.087918262
1,6.5,2.4,0.8,7,0.6,103.544084947
1,6.5,2.4,0.8,7,0.8,103.288183646
1,6.5,2.4,0.8,7,0.8,103.698683273
1,6.5,2.4,0.8,7,0.8,107.140349934
1,6.5,2.4,0.8,7,0.8,105.006304316
1,6.5,2.4,0.8,7,0.8,105.277898893
1,6.5,2.6,0.6,7,0.6,105.220378833
1,6.5,2.6,0.6,7,0.6,105.133090728
1,6.5,2.6,0.6,7,0.6,106.660905286
1,6.5,2.6,0.6,7,0.6,109.236406284
1,6.5,2.6,0.6,7,0.6,105.724531293
1,6.5,2.6,0.6,7,0.8,106.918675326
1,6.5,2.6,0.6,7,0.8,106.616852462
1,6.5,2.6,0.6,7,0.8,107.203619772
1,6.5,2.6,0.6,7,0.8,107.835784234
1,6.5,2.6,0.6,7,0.8,105.128068562
1,6.5,2.6,0.8,7,0.6,103.877390932
1,6.5,2.6,0.8,7,0.6,106.692937513
1,6.5,2.6,0.8,7,0.6,105.04759829
1,6.5,2.6,0.8,7,0.6,104.212479781
1,6.5,2.6,0.8,7,0.6,104.896221242
1,6.5,2.6,0.8,7,0.8,105.55674252
1,6.5,2.6,0.8,7,0.8,103.318388253
1,6.5,2.6,0.8,7,0.8,105.72367031
1,6.5,2.6,0.8,7,0.8,104.5004969
1,6.5,2.6,0.8,7,0.8,104.417993532
5,6.3,2.4,0.6,7,0.6,95.3301238665
5,6.3,2.4,0.6,7,0.6,100.055511252
5,6.3,2.4,0.6,7,0.6,99.6901279173
5,6.3,2.4,0.6,7,0.6,100.001109758
5,6.3,2.4,0.6,7,0.6,99.082623425
5,6.3,2.4,0.6,7,0.8,102.112025218
5,6.3,2.4,0.6,7,0.8,105.840097481
5,6.3,2.4,0.6,7,0.8,100.931424263
5,6.3,2.4,0.6,7,0.8,96.3006392706
5,6.3,2.4,0.6,7,0.8,97.0322791975
5,6.3,2.4,0.8,7,0.6,99.6277847342
5,6.3,2.4,0.8,7,0.6,99.7166911388
5,6.3,2.4,0.8,7,0.6,98.366595421
5,6.3,2.4,0.8,7,0.6,95.4877795205
5,6.3,2.4,0.8,7,0.6,98.194318062
5,6.3,2.4,0.8,7,0.8,98.148903628
5,6.3,2.4,0.8,7,0.8,94.8636260915
5,6.3,2.4,0.8,7,0.8,95.0591114535
5,6.3,2.4,0.8,7,0.8,96.4175772851
5,6.3,2.4,0.8,7,0.8,100.047584527
5,6.3,2.6,0.6,7,0.6,97.5304442655
5,6.3,2.6,0.6,7,0.6,97.8127040406
5,6.3,2.6,0.6,7,0.6,97.9325799537
5,6.3,2.6,0.6,7,0.6,95.0729122251
5,6.3,2.6,0.6,7,0.6,94.9464684702
5,6.3,2.6,0.6,7,0.8,103.043701602
5,6.3,2.6,0.6,7,0.8,96.2734940246
5,6.3,2.6,0.6,7,0.8,97.5602366188
5,6.3,2.6,0.6,7,0.8,99.8036774023
5,6.3,2.6,0.6,7,0.8,93.2836596487
5,6.3,2.6,0.8,7,0.6,93.5361494475
5,6.3,2.6,0.8,7,0.6,91.933879982
5,6.3,2.6,0.8,7,0.6,94.021590171
5,6.3,2.6,0.8,7,0.6,93.0255142512
5,6.3,2.6,0.8,7,0.6,96.7811829258
5,6.3,2.6,0.8,7,0.8,98.2933780801
5,6.3,2.6,0.8,7,0.8,99.9261272578
5,6.3,2.6,0.8,7,0.8,99.0780418674
5,6.3,2.6,0.8,7,0.8,97.8129842268
5,6.3,2.6,0.8,7,0.8,98.3729161016
5,6.5,2.4,0.6,7,0.6,95.7022826451
5,6.5,2.4,0.6,7,0.6,97.8949287709
5,6.5,2.4,0.6,7,0.6,95.259614357
5,6.5,2.4,0.6,7,0.6,99.5378288311
5,6.5,2.4,0.6,7,0.6,99.4161558158
5,6.5,2.4,0.6,7,0.8,97.5777743463
5,6.5,2.4,0.6,7,0.8,100.919485873
5,6.5,2.4,0.6,7,0.8,100.86561096
5,6.5,2.4,0.6,7,0.8,98.4539111206
5,6.5,2.4,0.6,7,0.8,100.171654589
5,6.5,2.4,0.8,7,0.6,101.650747192
5,6.5,2.4,0.8,7,0.6,95.225786608
5,6.5,2.4,0.8,7,0.6,93.8526373863
5,6.5,2.4,0.8,7,0.6,98.508275539
5,6.5,2.4,0.8,7,0.6,95.4306579624
5,6.5,2.4,0.8,7,0.8,99.0007135402
5,6.5,2.4,0.8,7,0.8,95.9465387699
5,6.5,2.4,0.8,7,0.8,93.3482241465
5,6.5,2.4,0.8,7,0.8,96.0419428744
5,6.5,2.4,0.8,7,0.8,101.58301777
5,6.5,2.6,0.6,7,0.6,95.3470174211
5,6.5,2.6,0.6,7,0.6,99.5000818585
5,6.5,2.6,0.6,7,0.6,97.836196379
5,6.5,2.6,0.6,7,0.6,94.6629783926
5,6.5,2.6,0.6,7,0.6,96.1858446356
5,6.5,2.6,0.6,7,0.8,101.348507814
5,6.5,2.6,0.6,7,0.8,103.583792404
5,6.5,2.6,0.6,7,0.8,102.818239092
5,6.5,2.6,0.6,7,0.8,96.0241123232
5,6.5,2.6,0.6,7,0.8,98.7151491902
5,6.5,2.6,0.8,7,0.6,95.5949838635
5,6.5,2.6,0.8,7,0.6,98.1685255007
5,6.5,2.6,0.8,7,0.6,94.6094834253
5,6.5,2.6,0.8,7,0.6,94.7784505764
5,6.5,2.6,0.8,7,0.6,99.8992880037
5,6.5,2.6,0.8,7,0.8,94.7872354457
5,6.5,2.6,0.8,7,0.8,93.192285026
5,6.5,2.6,0.8,7,0.8,94.162312921
5,6.5,2.6,0.8,7,0.8,96.8973501458
5,6.5,2.6,0.8,7,0.8,99.5962536925
10,6.3,2.4,0.6,7,0.6,84.3052133923
10,6.3,2.4,0.6,7,0.6,80.5193591179
10,6.3,2.4,0.6,7,0.6,92.4031867709
10,6.3,2.4,0.6,7,0.6,78.9850699902
10,6.3,2.4,0.6,7,0.6,87.0506603624
10,6.3,2.4,0.6,7,0.8,84.1399417967
10,6.3,2.4,0.6,7,0.8,87.3554917796
10,6.3,2.4,0.6,7,0.8,87.8141127456
10,6.3,2.4,0.6,7,0.8,81.1429999879
10,6.3,2.4,0.6,7,0.8,87.0253191781
10,6.3,2.4,0.8,7,0.6,82.9090939969
10,6.3,2.4,0.8,7,0.6,81.6899755759
10,6.3,2.4,0.8,7,0.6,87.4165453709
10,6.3,2.4,0.8,7,0.6,87.5571828072
10,6.3,2.4,0.8,7,0.6,83.0758500325
10,6.3,2.4,0.8,7,0.8,80.6499766483
10,6.3,2.4,0.8,7,0.8,87.0689213435
10,6.3,2.4,0.8,7,0.8,79.41260692
10,6.3,2.4,0.8,7,0.8,87.9340176232
10,6.3,2.4,0.8,7,0.8,85.9514041633
10,6.3,2.6,0.6,7,0.6,84.3875259063
10,6.3,2.6,0.6,7,0.6,80.7459641962
10,6.3,2.6,0.6,7,0.6,85.9135600203
10,6.3,2.6,0.6,7,0.6,85.0503761259
10,6.3,2.6,0.6,7,0.6,84.2376942484
10,6.3,2.6,0.6,7,0.8,81.7709707909
10,6.3,2.6,0.6,7,0.8,81.5250286708
10,6.3,2.6,0.6,7,0.8,84.8310964738
10,6.3,2.6,0.6,7,0.8,89.7924355286
10,6.3,2.6,0.6,7,0.8,84.6696066841
10,6.3,2.6,0.8,7,0.6,87.072734229
10,6.3,2.6,0.8,7,0.6,80.9120953734
10,6.3,2.6,0.8,7,0.6,83.8346164323
10,6.3,2.6,0.8,7,0.6,89.7382120479
10,6.3,2.6,0.8,7,0.6,79.1915203291
10,6.3,2.6,0.8,7,0.8,87.0913673165
10,6.3,2.6,0.8,7,0.8,80.3939648585
10,6.3,2.6,0.8,7,0.8,85.12513859
10,6.3,2.6,0.8,7,0.8,87.6928023154
10,6.3,2.6,0.8,7,0.8,80.9040702872
10,6.5,2.4,0.6,7,0.6,84.7358956689
10,6.5,2.4,0.6,7,0.6,84.7823823381
10,6.5,2.4,0.6,7,0.6,83.3739593669
10,6.5,2.4,0.6,7,0.6,94.2679598403
10,6.5,2.4,0.6,7,0.6,81.4364683239
10,6.5,2.4,0.6,7,0.8,83.2992178004
10,6.5,2.4,0.6,7,0.8,85.0336841201
10,6.5,2.4,0.6,7,0.8,86.9411084117
10,6.5,2.4,0.6,7,0.8,88.0772636712
10,6.5,2.4,0.6,7,0.8,84.0278855058
10,6.5,2.4,0.8,7,0.6,83.9784981293
10,6.5,2.4,0.8,7,0.6,81.4246116875
10,6.5,2.4,0.8,7,0.6,83.7243279098
10,6.5,2.4,0.8,7,0.6,87.4395986373
10,6.5,2.4,0.8,7,0.6,81.6922784
10,6.5,2.4,0.8,7,0.8,84.6727178781
10,6.5,2.4,0.8,7,0.8,85.1987091624
10,6.5,2.4,0.8,7,0.8,82.6752668687
10,6.5,2.4,0.8,7,0.8,86.4174164962
10,6.5,2.4,0.8,7,0.8,78.5431909675
10,6.5,2.6,0.6,7,0.6,80.6841647923
10,6.5,2.6,0.6,7,0.6,84.1095910957
10,6.5,2.6,0.6,7,0.6,83.0579205622
10,6.5,2.6,0.6,7,0.6,84.8223555589
10,6.5,2.6,0.6,7,0.6,82.6712410954
10,6.5,2.6,0.6,7,0.8,85.2159589268
10,6.5,2.6,0.6,7,0.8,87.0594457527
10,6.5,2.6,0.6,7,0.8,84.5980336396
10,6.5,2.6,0.6,7,0.8,84.1004711396
10,6.5,2.6,0.6,7,0.8,85.1038367882
10,6.5,2.6,0.8,7,0.6,80.9721010485
