Noise,SigD,SigI,Beta,Window,T,PSNR
10,2.9,2.4,0.5,7,0.4,76.3023444282
10,2.9,2.4,0.5,7,0.4,79.0952887007
10,2.9,2.4,0.7,7,0.2,77.284131778
10,2.9,2.4,0.7,7,0.2,78.8237059271
10,2.9,2.4,0.7,7,0.2,81.2136205011
10,2.9,2.4,0.7,7,0.2,72.4778273873
10,2.9,2.4,0.7,7,0.2,81.9660993503
10,2.9,2.4,0.7,7,0.4,76.2023562603
10,2.9,2.4,0.7,7,0.4,73.731756734
10,2.9,2.4,0.7,7,0.4,78.9869537753
10,2.9,2.4,0.7,7,0.4,79.0369420626
10,2.9,2.4,0.7,7,0.4,79.7617238987
20,2.7,2.2,0.5,7,0.2,61.1045307699
20,2.7,2.2,0.5,7,0.2,62.7954265733
20,2.7,2.2,0.5,7,0.2,60.195604554
20,2.7,2.2,0.5,7,0.2,62.0068541484
20,2.7,2.2,0.5,7,0.2,63.9832700893
20,2.7,2.2,0.5,7,0.4,64.1839278366
20,2.7,2.2,0.5,7,0.4,60.719177342
20,2.7,2.2,0.5,7,0.4,66.0862603913
20,2.7,2.2,0.5,7,0.4,62.532904989
20,2.7,2.2,0.5,7,0.4,63.17092152
20,2.7,2.2,0.7,7,0.2,66.5398414416
20,2.7,2.2,0.7,7,0.2,60.3889483965
20,2.7,2.2,0.7,7,0.2,66.1383050289
20,2.7,2.2,0.7,7,0.2,61.3101543956
20,2.7,2.2,0.7,7,0.2,60.8792272326
20,2.7,2.2,0.7,7,0.4,65.9585022143
20,2.7,2.2,0.7,7,0.4,61.9363518962
20,2.7,2.2,0.7,7,0.4,64.3464396416
20,2.7,2.2,0.7,7,0.4,59.9485394482
20,2.7,2.2,0.7,7,0.4,64.1989770957
20,2.7,2.4,0.5,7,0.2,59.3049262341
20,2.7,2.4,0.5,7,0.2,64.8352982805
20,2.7,2.4,0.5,7,0.2,65.885733822
20,2.7,2.4,0.5,7,0.2,60.3946932571
20,2.7,2.4,0.5,7,0.2,61.6389151874
20,2.7,2.4,0.5,7,0.4,60.6640512106
20,2.7,2.4,0.5,7,0.4,64.5757657318
20,2.7,2.4,0.5,7,0.4,63.8152689162
20,2.7,2.4,0.5,7,0.4,65.6957831823
20,2.7,2.4,0.5,7,0.4,60.9087688188
20,2.7,2.4,0.7,7,0.2,61.2048096137
20,2.7,2.4,0.7,7,0.2,66.5495833197
20,2.7,2.4,0.7,7,0.2,62.9212895685
20,2.7,2.4,0.7,7,0.2,59.3257832451
20,2.7,2.4,0.7,7,0.2,62.0335192587
20,2.7,2.4,0.7,7,0.4,56.4343572162
20,2.7,2.4,0.7,7,0.4,62.119024944
20,2.7,2.4,0.7,7,0.4,68.340761618
20,2.7,2.4,0.7,7,0.4,67.5165104914
20,2.7,2.4,0.7,7,0.4,62.0587277706
20,2.9,2.2,0.5,7,0.2,57.7999350222
20,2.9,2.2,0.5,7,0.2,58.167548992
20,2.9,2.2,0.5,7,0.2,62.2767845461
20,2.9,2.2,0.5,7,0.2,65.210516821
20,2.9,2.2,0.5,7,0.2,68.9978319127
20,2.9,2.2,0.5,7,0.4,63.9487776785
20,2.9,2.2,0.5,7,0.4,70.8162175707
20,2.9,2.2,0.5,7,0.4,67.165106081
20,2.9,2.2,0.5,7,0.4,63.9966663389
20,2.9,2.2,0.5,7,0.4,62.2909498722
20,2.9,2.2,0.7,7,0.2,66.5597027282
20,2.9,2.2,0.7,7,0.2,62.8059250114
20,2.9,2.2,0.7,7,0.2,64.0278913313
20,2.9,2.2,0.7,7,0.2,59.9906076411
20,2.9,2.2,0.7,7,0.2,63.1643113811
20,2.9,2.2,0.7,7,0.4,70.9120288323
20,2.9,2.2,0.7,7,0.4,64.663060028
20,2.9,2.2,0.7,7,0.4,61.4266696454
20,2.9,2.2,0.7,7,0.4,62.0602381956
20,2.9,2.2,0.7,7,0.4,63.1884129082
20,2.9,2.4,0.5,7,0.2,63.1442139806
20,2.9,2.4,0.5,7,0.2,66.4933002923
20,2.9,2.4,0.5,7,0.2,67.5209283996
20,2.9,2.4,0.5,7,0.2,64.5092840768
20,2.9,2.4,0.5,7,0.2,64.5314217762
20,2.9,2.4,0.5,7,0.4,60.8111142256
20,2.9,2.4,0.5,7,0.4,59.4179504119
20,2.9,2.4,0.5,7,0.4,61.8956155561
20,2.9,2.4,0.5,7,0.4,66.5553626942
20,2.9,2.4,0.5,7,0.4,59.9608021971
20,2.9,2.4,0.7,7,0.2,63.1053178243
20,2.9,2.4,0.7,7,0.2,64.1132767539
20,2.9,2.4,0.7,7,0.2,60.0341663867
20,2.9,2.4,0.7,7,0.2,65.9966226573
20,2.9,2.4,0.7,7,0.2,64.1758183129
20,2.9,2.4,0.7,7,0.4,61.4692874316
20,2.9,2.4,0.7,7,0.4,61.0361068743
20,2.9,2.4,0.7,7,0.4,61.713951402
20,2.9,2.4,0.7,7,0.4,64.8462553086
20,2.9,2.4,0.7,7,0.4,61.0710032776
30,2.7,2.2,0.5,7,0.2,53.0380342953
30,2.7,2.2,0.5,7,0.2,54.8184947434
30,2.7,2.2,0.5,7,0.2,59.0648759532
30,2.7,2.2,0.5,7,0.2,57.7009545613
30,2.7,2.2,0.5,7,0.2,55.148303124
30,2.7,2.2,0.5,7,0.4,56.2470693867
30,2.7,2.2,0.5,7,0.4,58.3481364406
30,2.7,2.2,0.5,7,0.4,54.9450929064
30,2.7,2.2,0.5,7,0.4,59.2940033657
30,2.7,2.2,0.5,7,0.4,53.2197101114
30,2.7,2.2,0.7,7,0.2,57.6081016379
30,2.7,2.2,0.7,7,0.2,59.8331886065
30,2.7,2.2,0.7,7,0.2,56.399073306
30,2.7,2.2,0.7,7,0.2,60.5913236794
30,2.7,2.2,0.7,7,0.2,58.0037386435
30,2.7,2.2,0.7,7,0.4,59.2199436047
30,2.7,2.2,0.7,7,0.4,67.5438435844
30,2.7,2.2,0.7,7,0.4,57.510313424
30,2.7,2.2,0.7,7,0.4,58.5431128953
30,2.7,2.2,0.7,7,0.4,56.8493069568
30,2.7,2.4,0.5,7,0.2,56.1477840019
30,2.7,2.4,0.5,7,0.2,53.3047998404
30,2.7,2.4,0.5,7,0.2,55.2504641705
30,2.7,2.4,0.5,7,0.2,59.3182489613
30,2.7,2.4,0.5,7,0.2,59.8270302534
30,2.7,2.4,0.5,7,0.4,53.7370384011
30,2.7,2.4,0.5,7,0.4,54.5852748232
30,2.7,2.4,0.5,7,0.4,53.3156555008
30,2.7,2.4,0.5,7,0.4,55.9878240161
30,2.7,2.4,0.5,7,0.4,54.8664765103
30,2.7,2.4,0.7,7,0.2,55.309437246
30,2.7,2.4,0.7,7,0.2,60.4709507167
30,2.7,2.4,0.7,7,0.2,56.026708539
30,2.7,2.4,0.7,7,0.2,51.7323168534
30,2.7,2.4,0.7,7,0.2,55.0744587062
30,2.7,2.4,0.7,7,0.4,59.0655028305
30,2.7,2.4,0.7,7,0.4,54.3004132012
30,2.7,2.4,0.7,7,0.4,56.1254789777
30,2.7,2.4,0.7,7,0.4,59.5699832643
30,2.7,2.4,0.7,7,0.4,57.4657167261
30,2.9,2.2,0.5,7,0.2,54.456162845
30,2.9,2.2,0.5,7,0.2,59.284415177
30,2.9,2.2,0.5,7,0.2,53.0827706989
30,2.9,2.2,0.5,7,0.2,58.8739939268
30,2.9,2.2,0.5,7,0.2,58.9859867609
30,2.9,2.2,0.5,7,0.4,56.3356074409
30,2.9,2.2,0.5,7,0.4,55.5901660679
30,2.9,2.2,0.5,7,0.4,58.4413277052
30,2.9,2.2,0.5,7,0.4,54.0173161219
30,2.9,2.2,0.5,7,0.4,58.5248221496
30,2.9,2.2,0.7,7,0.2,59.2665142654
30,2.9,2.2,0.7,7,0.2,55.8399747841
30,2.9,2.2,0.7,7,0.2,54.4150913324
30,2.9,2.2,0.7,7,0.2,59.5419771869
30,2.9,2.2,0.7,7,0.2,53.635518719
30,2.9,2.2,0.7,7,0.4,59.5045711128
30,2.9,2.2,0.7,7,0.4,58.1926487408
30,2.9,2.2,0.7,7,0.4,54.8559563806
30,2.9,2.2,0.7,7,0.4,51.5630218184
30,2.9,2.2,0.7,7,0.4,58.4547428713
30,2.9,2.4,0.5,7,0.2,60.7951018664
30,2.9,2.4,0.5,7,0.2,58.9560252164
30,2.9,2.4,0.5,7,0.2,57.1136651742
30,2.9,2.4,0.5,7,0.2,52.8019105992
30,2.9,2.4,0.5,7,0.2,56.5408971642
30,2.9,2.4,0.5,7,0.4,57.1938913744
30,2.9,2.4,0.5,7,0.4,58.1670826598
30,2.9,2.4,0.5,7,0.4,60.3216866385
30,2.9,2.4,0.5,7,0.4,54.7831132977
30,2.9,2.4,0.5,7,0.4,57.2728256885
30,2.9,2.4,0.7,7,0.2,53.4275834982
30,2.9,2.4,0.7,7,0.2,56.4203126579
30,2.9,2.4,0.7,7,0.2,64.4175864915
30,2.9,2.4,0.7,7,0.2,58.3233605452
30,2.9,2.4,0.7,7,0.2,60.2166870281
30,2.9,2.4,0.7,7,0.4,54.8397677752
30,2.9,2.4,0.7,7,0.4,55.2254558496
30,2.9,2.4,0.7,7,0.4,58.82656085
30,2.9,2.4,0.7,7,0.4,55.5140506951
30,2.9,2.4,0.7,7,0.4,57.4908292602
1,2.7,2.2,0.45,7,0.6,115.232812045
1,2.7,2.2,0.45,7,0.6,113.834872255
1,2.7,2.2,0.45,7,0.6,110.315297262
1,2.7,2.2,0.45,7,0.6,111.809183556
1,2.7,2.2,0.45,7,0.6,111.674944467
1,2.7,2.2,0.45,7,0.8,110.013134055
1,2.7,2.2,0.45,7,0.8,109.212410926
1,2.7,2.2,0.45,7,0.8,112.522234982
1,2.7,2.2,0.45,7,0.8,111.999845203
1,2.7,2.2,0.45,7,0.8,111.646753767
1,2.7,2.2,0.65,7,0.6,109.159014059
1,2.7,2.2,0.65,7,0.6,107.981860074
1,2.7,2.2,0.65,7,0.6,109.802042946
1,2.7,2.2,0.65,7,0.6,111.092071885
1,2.7,2.2,0.65,7,0.6,109.085848713
1,2.7,2.2,0.65,7,0.8,110.688332143
1,2.7,2.2,0.65,7,0.8,108.870844582
1,2.7,2.2,0.65,7,0.8,109.331388589
1,2.7,2.2,0.65,7,0.8,106.844507891
1,2.7,2.2,0.65,7,0.8,111.027319565
1,2.7,2.4,0.45,7,0.6,109.530104889
1,2.7,2.4,0.45,7,0.6,113.952754191
1,2.7,2.4,0.45,7,0.6,111.481517049
1,2.7,2.4,0.45,7,0.6,109.835923018
1,2.7,2.4,0.45,7,0.6,109.76087647
1,2.7,2.4,0.45,7,0.8,108.659985724
1,2.7,2.4,0.45,7,0.8,111.287693872
1,2.7,2.4,0.45,7,0.8,111.732334325
1,2.7,2.4,0.45,7,0.8,111.259833377
1,2.7,2.4,0.45,7,0.8,111.769927971
1,2.7,2.4,0.65,7,0.6,110.005542371
1,2.7,2.4,0.65,7,0.6,108.809263273
1,2.7,2.4,0.65,7,0.6,109.544656961
1,2.7,2.4,0.65,7,0.6,107.820261447
1,2.7,2.4,0.65,7,0.6,109.027329006
1,2.7,2.4,0.65,7,0.8,110.253575861
1,2.7,2.4,0.65,7,0.8,106.664075524
1,2.7,2.4,0.65,7,0.8,109.417260473
1,2.7,2.4,0.65,7,0.8,108.282207252
1,2.7,2.4,0.65,7,0.8,108.809841545
1,2.9,2.2,0.45,7,0.6,112.230532279
1,2.9,2.2,0.45,7,0.6,110.702060035
1,2.9,2.2,0.45,7,0.6,111.304218091
1,2.9,2.2,0.45,7,0.6,111.985896548
1,2.9,2.2,0.45,7,0.6,115.14763985
1,2.9,2.2,0.45,7,0.8,110.641134292
1,2.9,2.2,0.45,7,0.8,109.421418963
1,2.9,2.2,0.45,7,0.8,112.299417304
1,2.9,2.2,0.45,7,0.8,109.303893657
1,2.9,2.2,0.45,7,0.8,112.575976706
1,2.9,2.2,0.65,7,0.6,109.746528635
1,2.9,2.2,0.65,7,0.6,106.865374726
1,2.9,2.2,0.65,7,0.6,108.865856936
1,2.9,2.2,0.65,7,0.6,108.17755607
1,2.9,2.2,0.65,7,0.6,107.90569184
1,2.9,2.2,0.65,7,0.8,110.408524265
1,2.9,2.2,0.65,7,0.8,109.317342329
1,2.9,2.2,0.65,7,0.8,109.049777849
1,2.9,2.2,0.65,7,0.8,110.123920316
1,2.9,2.2,0.65,7,0.8,108.403631985
1,2.9,2.4,0.45,7,0.6,110.54514821
1,2.9,2.4,0.45,7,0.6,111.122131735
1,2.9,2.4,0.45,7,0.6,110.478496383
1,2.9,2.4,0.45,7,0.6,112.970342629
1,2.9,2.4,0.45,7,0.6,112.115868377
1,2.9,2.4,0.45,7,0.8,110.848149352
1,2.9,2.4,0.45,7,0.8,111.209651585
1,2.9,2.4,0.45,7,0.8,110.637330167
1,2.9,2.4,0.45,7,0.8,109.456000448
1,2.9,2.4,0.45,7,0.8,110.575694627
1,2.9,2.4,0.65,7,0.6,105.827207321
1,2.9,2.4,0.65,7,0.6,109.779238849
1,2.9,2.4,0.65,7,0.6,108.384283518
1,2.9,2.4,0.65,7,0.6,107.604605142
1,2.9,2.4,0.65,7,0.6,109.342040128
1,2.9,2.4,0.65,7,0.8,111.146985563
1,2.9,2.4,0.65,7,0.8,110.838819132
1,2.9,2.4,0.65,7,0.8,107.863734913
1,2.9,2.4,0.65,7,0.8,110.864472676
1,2.9,2.4,0.65,7,0.8,109.231927315
5,2.7,2.2,0.45,7,0.6,95.6802179201
5,2.7,2.2,0.45,7,0.6,97.40489716
5,2.7,2.2,0.45,7,0.6,89.5851851458
5,2.7,2.2,0.45,7,0.6,94.7345815575
5,2.7,2.2,0.45,7,0.6,97.0868194169
5,2.7,2.2,0.45,7,0.8,90.1008440701
5,2.7,2.2,0.45,7,0.8,97.1460768312
5,2.7,2.2,0.45,7,0.8,93.6493622676
5,2.7,2.2,0.45,7,0.8,101.092656249
5,2.7,2.2,0.45,7,0.8,93.4061162359
5,2.7,2.2,0.65,7,0.6,97.0559120075
5,2.7,2.2,0.65,7,0.6,96.6548059524
5,2.7,2.2,0.65,7,0.6,90.2556553519
5,2.7,2.2,0.65,7,0.6,89.3904288269
5,2.7,2.2,0.65,7,0.6,96.0966764442
5,2.7,2.2,0.65,7,0.8,94.5846467315
5,2.7,2.2,0.65,7,0.8,101.54844482
5,2.7,2.2,0.65,7,0.8,98.5239975255
5,2.7,2.2,0.65,7,0.8,98.9494170958
5,2.7,2.2,0.65,7,0.8,93.5229496668
5,2.7,2.4,0.45,7,0.6,93.4672400802
5,2.7,2.4,0.45,7,0.6,91.6903868124
5,2.7,2.4,0.45,7,0.6,93.4262081687
5,2.7,2.4,0.45,7,0.6,94.4849823853
5,2.7,2.4,0.45,7,0.6,99.9388726223
5,2.7,2.4,0.45,7,0.8,96.3844557547
5,2.7,2.4,0.45,7,0.8,96.2511226822
5,2.7,2.4,0.45,7,0.8,93.1746001305
5,2.7,2.4,0.45,7,0.8,93.9693370115
5,2.7,2.4,0.45,7,0.8,89.5346903634
5,2.7,2.4,0.65,7,0.6,98.443664352
5,2.7,2.4,0.65,7,0.6,95.0526551211
5,2.7,2.4,0.65,7,0.6,97.0066653054
5,2.7,2.4,0.65,7,0.6,96.7360239346
5,2.7,2.4,0.65,7,0.6,94.8242785887
5,2.7,2.4,0.65,7,0.8,95.2899951785
5,2.7,2.4,0.65,7,0.8,88.834856182
5,2.7,2.4,0.65,7,0.8,91.8044579161
5,2.7,2.4,0.65,7,0.8,94.342202392
5,2.7,2.4,0.65,7,0.8,92.2252807292
5,2.9,2.2,0.45,7,0.6,92.3433188165
5,2.9,2.2,0.45,7,0.6,99.3202990034
5,2.9,2.2,0.45,7,0.6,99.1791541604
5,2.9,2.2,0.45,7,0.6,93.8048401304
5,2.9,2.2,0.45,7,0.6,94.1899852483
5,2.9,2.2,0.45,7,0.8,100.168539688
5,2.9,2.2,0.45,7,0.8,96.5706392089
5,2.9,2.2,0.45,7,0.8,92.0279459524
5,2.9,2.2,0.45,7,0.8,101.879343249
5,2.9,2.2,0.45,7,0.8,94.6281931298
5,2.9,2.2,0.65,7,0.6,96.0963363081
5,2.9,2.2,0.65,7,0.6,92.1322345747
5,2.9,2.2,0.65,7,0.6,92.4505943258
5,2.9,2.2,0.65,7,0.6,93.8234566977
5,2.9,2.2,0.65,7,0.6,97.9229421392
5,2.9,2.2,0.65,7,0.8,94.215963381
5,2.9,2.2,0.65,7,0.8,93.4084416135
5,2.9,2.2,0.65,7,0.8,98.3887003188
5,2.9,2.2,0.65,7,0.8,93.2615030842
5,2.9,2.2,0.65,7,0.8,93.440268429
5,2.9,2.4,0.45,7,0.6,97.580967346
5,2.9,2.4,0.45,7,0.6,92.2457531403
5,2.9,2.4,0.45,7,0.6,94.3822953501
5,2.9,2.4,0.45,7,0.6,90.8854421402
5,2.9,2.4,0.45,7,0.6,93.8591665705
5,2.9,2.4,0.45,7,0.8,95.8694576214
5,2.9,2.4,0.45,7,0.8,94.5009018841
5,2.9,2.4,0.45,7,0.8,93.4257543161
5,2.9,2.4,0.45,7,0.8,96.0546084038
5,2.9,2.4,0.45,7,0.8,94.9110414515
5,2.9,2.4,0.65,7,0.6,94.473829747
5,2.9,2.4,0.65,7,0.6,94.0882127713
5,2.9,2.4,0.65,7,0.6,92.9034663278
5,2.9,2.4,0.65,7,0.6,95.3938586901
5,2.9,2.4,0.65,7,0.6,93.4653909951
5,2.9,2.4,0.65,7,0.8,96.4220772508
5,2.9,2.4,0.65,7,0.8,94.3106910691
5,2.9,2.4,0.65,7,0.8,96.9019844131
5,2.9,2.4,0.65,7,0.8,92.7398463564
5,2.9,2.4,0.65,7,0.8,94.8401067065
10,2.7,2.2,0.45,7,0.6,75.375686206
10,2.7,2.2,0.45,7,0.6,80.8148526582
10,2.7,2.2,0.45,7,0.6,79.4728115617
10,2.7,2.2,0.45,7,0.6,81.7956545407
10,2.7,2.2,0.45,7,0.6,75.8632505242
10,2.7,2.2,0.45,7,0.8,86.4621271106
10,2.7,2.2,0.45,7,0.8,79.5293168058
10,2.7,2.2,0.45,7,0.8,79.3568437313
10,2.7,2.2,0.45,7,0.8,71.9434727628
10,2.7,2.2,0.45,7,0.8,72.2807779352
10,2.7,2.2,0.65,7,0.6,86.0953037091
10,2.7,2.2,0.65,7,0.6,78.021930329
10,2.7,2.2,0.65,7,0.6,78.7119759356
10,2.7,2.2,0.65,7,0.6,76.5399285853
10,2.7,2.2,0.65,7,0.6,79.2316151952
10,2.7,2.2,0.65,7,0.8,76.3156091002
10,2.7,2.2,0.65,7,0.8,81.2199582179
10,2.7,2.2,0.65,7,0.8,77.1155595728
10,2.7,2.2,0.65,7,0.8,81.2433449242
10,2.7,2.2,0.65,7,0.8,77.1831081029
10,2.7,2.4,0.45,7,0.6,79.7972006881
10,2.7,2.4,0.45,7,0.6,79.6893375737
10,2.7,2.4,0.45,7,0.6,75.2600574835
10,2.7,2.4,0.45,7,0.6,81.3694143504
10,2.7,2.4,0.45,7,0.6,72.5999589605
10,2.7,2.4,0.45,7,0.8,76.5583717444
10,2.7,2.4,0.45,7,0.8,79.5647567865
10,2.7,2.4,0.45,7,0.8,72.3410035847
10,2.7,2.4,0.45,7,0.8,77.3063261024
10,2.7,2.4,0.45,7,0.8,81.1958426784
10,2.7,2.4,0.65,7,0.6,79.5214174735
10,2.7,2.4,0.65,7,0.6,74.990186111
10,2.7,2.4,0.65,7,0.6,79.9162495467
10,2.7,2.4,0.65,7,0.6,76.791070682
10,2.7,2.4,0.65,7,0.6,75.8185835603
10,2.7,2.4,0.65,7,0.8,76.3631311204
10,2.7,2.4,0.65,7,0.8,74.5921573851
10,2.7,2.4,0.65,7,0.8,75.1307022515
10,2.7,2.4,0.65,7,0.8,76.5009013147
10,2.7,2.4,0.65,7,0.8,80.2633169763
10,2.9,2.2,0.45,7,0.6,82.0297899825
10,2.9,2.2,0.45,7,0.6,81.5044505288
10,2.9,2.2,0.45,7,0.6,77.4693368801
10,2.9,2.2,0.45,7,0.6,75.3977093273
10,2.9,2.2,0.45,7,0.6,76.292021974
10,2.9,2.2,0.45,7,0.8,79.1789872262
10,2.9,2.2,0.45,7,0.8,75.9506508628
10,2.9,2.2,0.45,7,0.8,77.8512306021
10,2.9,2.2,0.45,7,0.8,78.7686639237
10,2.9,2.2,0.45,7,0.8,81.1542565103
10,2.9,2.2,0.65,7,0.6,82.960069112
10,2.9,2.2,0.65,7,0.6,76.590480264
10,2.9,2.2,0.65,7,0.6,84.0216742278
10,2.9,2.2,0.65,7,0.6,85.5317719525
10,2.9,2.2,0.65,7,0.6,84.1006286744
10,2.9,2.2,0.65,7,0.8,78.3241844425
10,2.9,2.2,0.65,7,0.8,82.3737220118
10,2.9,2.2,0.65,7,0.8,78.8577112456
10,2.9,2.2,0.65,7,0.8,75.45433175
10,2.9,2.2,0.65,7,0.8,78.0574029161
10,2.9,2.4,0.45,7,0.6,71.8764885568
10,2.9,2.4,0.45,7,0.6,75.7615133238
10,2.9,2.4,0.45,7,0.6,71.0289583466
10,2.9,2.4,0.45,7,0.6,76.19786329
10,2.9,2.4,0.45,7,0.6,80.5184188017
10,2.9,2.4,0.45,7,0.8,75.0651334399
10,2.9,2.4,0.45,7,0.8,78.8264881005
10,2.9,2.4,0.45,7,0.8,83.9396805576
10,2.9,2.4,0.45,7,0.8,76.6431464861
10,2.9,2.4,0.45,7,0.8,74.0603933402
10,2.9,2.4,0.65,7,0.6,75.4716735489
10,2.9,2.4,0.65,7,0.6,80.0653812464
10,2.9,2.4,0.65,7,0.6,72.3710627837
10,2.9,2.4,0.65,7,0.6,76.3154536783
10,2.9,2.4,0.65,7,0.6,82.9117281564
10,2.9,2.4,0.65,7,0.8,76.8822423944
10,2.9,2.4,0.65,7,0.8,78.9593424259
10,2.9,2.4,0.65,7,0.8,73.9523713081
10,2.9,2.4,0.65,7,0.8,75.5420059783
10,2.9,2.4,0.65,7,0.8,71.4126645557
20,2.7,2.2,0.45,7,0.6,59.6980329081
20,2.7,2.2,0.45,7,0.6,63.435660477
20,2.7,2.2,0.45,7,0.6,60.5141576647
20,2.7,2.2,0.45,7,0.6,66.6372476651
20,2.7,2.2,0.45,7,0.6,62.5486697939
20,2.7,2.2,0.45,7,0.8,64.6010435886
20,2.7,2.2,0.45,7,0.8,63.519766324
20,2.7,2.2,0.45,7,0.8,61.3606680645
20,2.7,2.2,0.45,7,0.8,62.1901284456
20,2.7,2.2,0.45,7,0.8,60.4186819039
20,2.7,2.2,0.65,7,0.6,67.0958624015
20,2.7,2.2,0.65,7,0.6,68.0378120221
20,2.7,2.2,0.65,7,0.6,70.0822696836
20,2.7,2.2,0.65,7,0.6,67.3602954804
20,2.7,2.2,0.65,7,0.6,61.7617306085
20,2.7,2.2,0.65,7,0.8,65.9703816872
20,2.7,2.2,0.65,7,0.8,62.4334118363
20,2.7,2.2,0.65,7,0.8,67.9083218712
20,2.7,2.2,0.65,7,0.8,62.0217107416
20,2.7,2.2,0.65,7,0.8,67.4184139548
20,2.7,2.4,0.45,7,0.6,67.5899976332
20,2.7,2.4,0.45,7,0.6,59.8865096249
20,2.7,2.4,0.45,7,0.6,62.3807680869
20,2.7,2.4,0.45,7,0.6,58.417854517
20,2.7,2.4,0.45,7,0.6,63.1293356057
20,2.7,2.4,0.45,7,0.8,60.8393464843
20,2.7,2.4,0.45,7,0.8,64.4947271374
20,2.7,2.4,0.45,7,0.8,64.2043402247
20,2.7,2.4,0.45,7,0.8,60.7117148277
20,2.7,2.4,0.45,7,0.8,65.7648808334
20,2.7,2.4,0.65,7,0.6,71.5144744529
20,2.7,2.4,0.65,7,0.6,64.8643680702
20,2.7,2.4,0.65,7,0.6,62.4732497488
20,2.7,2.4,0.65,7,0.6,65.3959850368
20,2.7,2.4,0.65,7,0.6,63.040177224
20,2.7,2.4,0.65,7,0.8,60.6412200263
20,2.7,2.4,0.65,7,0.8,65.413392052
20,2.7,2.4,0.65,7,0.8,62.5302705494
20,2.7,2.4,0.65,7,0.8,63.9210368502
20,2.7,2.4,0.65,7,0.8,64.5388126575
20,2.9,2.2,0.45,7,0.6,63.0622246058
20,2.9,2.2,0.45,7,0.6,66.4793742042
20,2.9,2.2,0.45,7,0.6,60.5047132522
20,2.9,2.2,0.45,7,0.6,61.1249803451
20,2.9,2.2,0.45,7,0.6,62.0726550246
20,2.9,2.2,0.45,7,0.8,63.6557667897
20,2.9,2.2,0.45,7,0.8,62.3890823663
20,2.9,2.2,0.45,7,0.8,68.0148139406
20,2.9,2.2,0.45,7,0.8,59.2023583992
20,2.9,2.2,0.45,7,0.8,61.8326185042
20,2.9,2.2,0.65,7,0.6,63.1548112285
20,2.9,2.2,0.65,7,0.6,68.6523899036
20,2.9,2.2,0.65,7,0.6,64.2120061311
20,2.9,2.2,0.65,7,0.6,59.619923507
20,2.9,2.2,0.65,7,0.6,62.5524615456
20,2.9,2.2,0.65,7,0.8,68.9150676838
20,2.9,2.2,0.65,7,0.8,64.0056122889
20,2.9,2.2,0.65,7,0.8,64.1674195733
20,2.9,2.2,0.65,7,0.8,66.8182946695
20,2.9,2.2,0.65,7,0.8,63.9920490516
20,2.9,2.4,0.45,7,0.6,61.7291324607
20,2.9,2.4,0.45,7,0.6,60.9984936052
20,2.9,2.4,0.45,7,0.6,65.8374218691
20,2.9,2.4,0.45,7,0.6,65.7731865985
20,2.9,2.4,0.45,7,0.6,64.4272083308
20,2.9,2.4,0.45,7,0.8,65.8438993208
20,2.9,2.4,0.45,7,0.8,59.0390040762
20,2.9,2.4,0.45,7,0.8,60.0160683254
20,2.9,2.4,0.45,7,0.8,65.6370193818
20,2.9,2.4,0.45,7,0.8,61.9094945818
20,2.9,2.4,0.65,7,0.6,68.0797444306
20,2.9,2.4,0.65,7,0.6,65.6607432132
20,2.9,2.4,0.65,7,0.6,62.5425394981
20,2.9,2.4,0.65,7,0.6,61.0551293262
20,2.9,2.4,0.65,7,0.6,64.3225177999
20,2.9,2.4,0.65,7,0.8,60.5802296466
20,2.9,2.4,0.65,7,0.8,66.5125722853
20,2.9,2.4,0.65,7,0.8,64.0174913702
20,2.9,2.4,0.65,7,0.8,63.7350450001
20,2.9,2.4,0.65,7,0.8,63.3058942003
30,2.7,2.2,0.45,7,0.6,56.6304647394
30,2.7,2.2,0.45,7,0.6,58.6452669965
30,2.7,2.2,0.45,7,0.6,55.5159280077
30,2.7,2.2,0.45,7,0.6,63.8608451082
30,2.7,2.2,0.45,7,0.6,53.972431813
30,2.7,2.2,0.45,7,0.8,59.4798843348
30,2.7,2.2,0.45,7,0.8,57.3992089401
30,2.7,2.2,0.45,7,0.8,59.3799720657
30,2.7,2.2,0.45,7,0.8,54.8393611779
30,2.7,2.2,0.45,7,0.8,55.0243776905
30,2.7,2.2,0.65,7,0.6,63.8589276305
30,2.7,2.2,0.65,7,0.6,52.1172102479
30,2.7,2.2,0.65,7,0.6,57.2245644022
30,2.7,2.2,0.65,7,0.6,54.8827143098
30,2.7,2.2,0.65,7,0.6,59.462924552
30,2.7,2.2,0.65,7,0.8,56.9832668547
30,2.7,2.2,0.65,7,0.8,53.6573751443
30,2.7,2.2,0.65,7,0.8,58.1391303498
30,2.7,2.2,0.65,7,0.8,59.0375873623
30,2.7,2.2,0.65,7,0.8,56.8226718739
30,2.7,2.4,0.45,7,0.6,56.1687985393
30,2.7,2.4,0.45,7,0.6,54.0037948029
30,2.7,2.4,0.45,7,0.6,56.2031762743
30,2.7,2.4,0.45,7,0.6,57.0697777396
30,2.7,2.4,0.45,7,0.6,55.2991188715
30,2.7,2.4,0.45,7,0.8,53.2955278236
30,2.7,2.4,0.45,7,0.8,53.6817915049
30,2.7,2.4,0.45,7,0.8,55.9568438352
30,2.7,2.4,0.45,7,0.8,54.7722930003
30,2.7,2.4,0.45,7,0.8,56.4851380254
