Noise,Beta,Window,T,PSNR
10,0.5,3,0.25,71.1710831586
10,0.5,3,0.25,70.4928466153
10,0.5,5,0.05,71.5402692875
10,0.5,5,0.05,71.8982853476
10,0.5,5,0.05,69.3902290745
10,0.5,5,0.05,71.3896123855
10,0.5,5,0.05,73.3941964681
10,0.5,5,0.1,72.7180053234
10,0.5,5,0.1,71.9034866917
10,0.5,5,0.1,75.1220606854
10,0.5,5,0.1,73.6529995171
10,0.5,5,0.1,73.9684315791
10,0.5,5,0.15,72.6864682911
10,0.5,5,0.15,71.9987978402
10,0.5,5,0.15,71.9106562664
10,0.5,5,0.15,71.6717846378
10,0.5,5,0.15,73.2668999465
10,0.5,5,0.25,73.2671027996
10,0.5,5,0.25,72.526642599
10,0.5,5,0.25,74.9521573408
10,0.5,5,0.25,74.2175556899
10,0.5,5,0.25,70.137947924
10,0.5,7,0.05,73.928953537
10,0.5,7,0.05,74.0021613153
10,0.5,7,0.05,73.3678391535
10,0.5,7,0.05,71.1076310022
10,0.5,7,0.05,75.6615310801
10,0.5,7,0.1,70.6572572096
10,0.5,7,0.1,76.0322548205
10,0.5,7,0.1,75.34491887
10,0.5,7,0.1,74.3765180359
10,0.5,7,0.1,75.9462757682
10,0.5,7,0.15,74.3217179297
10,0.5,7,0.15,74.9209457836
10,0.5,7,0.15,75.9093594375
10,0.5,7,0.15,75.5863657027
10,0.5,7,0.15,72.4229782498
10,0.5,7,0.25,74.2134235124
10,0.5,7,0.25,74.5029707404
10,0.5,7,0.25,71.8093209853
10,0.5,7,0.25,71.7340453177
10,0.5,7,0.25,75.8996638012
10,0.5,9,0.05,73.3449590154
10,0.5,9,0.05,77.2513371371
10,0.5,9,0.05,77.53842249
10,0.5,9,0.05,74.020603077
10,0.5,9,0.05,73.5241306467
10,0.5,9,0.1,74.1563109247
10,0.5,9,0.1,75.4673363461
10,0.5,9,0.1,72.8664811373
10,0.5,9,0.1,75.8942889035
10,0.5,9,0.1,74.5668216192
10,0.5,9,0.15,73.3850885354
10,0.5,9,0.15,74.7112885075
10,0.5,9,0.15,75.4612947146
10,0.5,9,0.15,77.1627015863
10,0.5,9,0.15,73.9176497585
10,0.5,9,0.25,71.839236597
10,0.5,9,0.25,71.7536519625
10,0.5,9,0.25,75.4278775438
10,0.5,9,0.25,75.3836656933
10,0.5,9,0.25,75.9979765597
10,0.75,3,0.05,66.2208464691
10,0.75,3,0.05,67.2385805817
10,0.75,3,0.05,70.221004665
10,0.75,3,0.05,66.1668111729
10,0.75,3,0.05,69.2015268197
10,0.75,3,0.1,72.1460509593
10,0.75,3,0.1,73.2856015479
10,0.75,3,0.1,70.3624586784
10,0.75,3,0.1,70.6644600113
10,0.75,3,0.1,71.4160821583
10,0.75,3,0.15,70.6838671971
10,0.75,3,0.15,70.6251907011
10,0.75,3,0.15,72.6413314823
10,0.75,3,0.15,72.7498684745
10,0.75,3,0.15,72.0998358596
10,0.75,3,0.25,71.0197918829
10,0.75,3,0.25,74.4962246954
10,0.75,3,0.25,71.595301672
10,0.75,3,0.25,72.9688727222
10,0.75,3,0.25,71.4936392343
10,0.75,5,0.05,72.561296317
10,0.75,5,0.05,72.3082432789
10,0.75,5,0.05,70.322161047
10,0.75,5,0.05,73.3088321982
10,0.75,5,0.05,74.0364948509
10,0.75,5,0.1,75.9249898809
10,0.75,5,0.1,77.9482385789
10,0.75,5,0.1,74.2207144602
10,0.75,5,0.1,75.7984380338
10,0.75,5,0.1,75.3717888049
10,0.75,5,0.15,73.5333541098
10,0.75,5,0.15,74.4062047216
10,0.75,5,0.15,73.3853431909
10,0.75,5,0.15,71.8989126597
10,0.75,5,0.15,75.9820499082
10,0.75,5,0.25,75.0081845178
10,0.75,5,0.25,76.3712491232
10,0.75,5,0.25,73.4595111357
10,0.75,5,0.25,75.3948001491
10,0.75,5,0.25,76.5021156754
10,0.75,7,0.05,76.3538409421
10,0.75,7,0.05,76.4350362053
10,0.75,7,0.05,71.1927071289
10,0.75,7,0.05,74.8965265326
10,0.75,7,0.05,75.3738082037
10,0.75,7,0.1,75.4892628745
10,0.75,7,0.1,74.4122979016
10,0.75,7,0.1,72.5463477355
10,0.75,7,0.1,74.012599028
10,0.75,7,0.1,78.1092163132
10,0.75,7,0.15,76.307563391
10,0.75,7,0.15,72.7250495759
10,0.75,7,0.15,69.8738962662
10,0.75,7,0.15,72.6775842716
10,0.75,7,0.15,72.370601893
10,0.75,7,0.25,75.5121282371
10,0.75,7,0.25,74.9769989929
10,0.75,7,0.25,75.2819456116
10,0.75,7,0.25,73.8598945622
10,0.75,7,0.25,76.785979431
10,0.75,9,0.05,77.6863862063
10,0.75,9,0.05,75.7398530318
10,0.75,9,0.05,75.1465360451
10,0.75,9,0.05,73.9893458083
10,0.75,9,0.05,74.7375016996
10,0.75,9,0.1,75.6198420339
10,0.75,9,0.1,75.5174895421
10,0.75,9,0.1,70.9320117788
10,0.75,9,0.1,76.3286905651
10,0.75,9,0.1,75.6078724777
10,0.75,9,0.15,73.8874897132
10,0.75,9,0.15,76.1066530069
10,0.75,9,0.15,70.5583378449
10,0.75,9,0.15,72.4686840119
10,0.75,9,0.15,67.9249068558
10,0.75,9,0.25,72.7731193105
10,0.75,9,0.25,75.5125926098
10,0.75,9,0.25,78.3866976024
10,0.75,9,0.25,68.8932629856
10,0.75,9,0.25,75.8450618817
10,1.0,3,0.05,67.5893278004
10,1.0,3,0.05,67.8122069783
10,1.0,3,0.05,68.5679461164
10,1.0,3,0.05,66.1286433407
10,1.0,3,0.05,68.4338754983
10,1.0,3,0.1,69.7742743663
10,1.0,3,0.1,73.2643030272
10,1.0,3,0.1,71.3208034069
10,1.0,3,0.1,70.3759438857
10,1.0,3,0.1,74.1753002659
10,1.0,3,0.15,73.2817285918
10,1.0,3,0.15,70.3462576691
10,1.0,3,0.15,74.6387753186
10,1.0,3,0.15,72.2488753499
10,1.0,3,0.15,70.9437180228
10,1.0,3,0.25,69.4550721191
10,1.0,3,0.25,70.8142596697
10,1.0,3,0.25,73.3031549128
10,1.0,3,0.25,68.6963495548
10,1.0,3,0.25,70.3053693886
10,1.0,5,0.05,73.7773831889
10,1.0,5,0.05,69.055162404
10,1.0,5,0.05,73.1805374401
10,1.0,5,0.05,72.2444574676
10,1.0,5,0.05,73.6613732616
10,1.0,5,0.1,75.5551950302
10,1.0,5,0.1,72.4659528488
10,1.0,5,0.1,76.301975816
10,1.0,5,0.1,70.4471733286
10,1.0,5,0.1,70.7833845001
10,1.0,5,0.15,77.7073119428
10,1.0,5,0.15,74.6519800122
10,1.0,5,0.15,72.8030050237
10,1.0,5,0.15,72.367004355
10,1.0,5,0.15,73.6496570428
10,1.0,5,0.25,74.4381468984
10,1.0,5,0.25,71.8431525918
10,1.0,5,0.25,70.6187373909
10,1.0,5,0.25,70.6565367885
10,1.0,5,0.25,69.4579477485
10,1.0,7,0.05,72.1415521096
10,1.0,7,0.05,75.6601611071
10,1.0,7,0.05,75.2820648407
10,1.0,7,0.05,77.3142148724
10,1.0,7,0.05,74.2440927815
10,1.0,7,0.1,75.4131526296
10,1.0,7,0.1,75.7666657312
10,1.0,7,0.1,72.208703322
10,1.0,7,0.1,69.7148284555
10,1.0,7,0.1,74.0503352437
10,1.0,7,0.15,81.1888308332
10,1.0,7,0.15,74.6287812495
10,1.0,7,0.15,72.337069404
10,1.0,7,0.15,72.3262043604
10,1.0,7,0.15,77.5751147799
10,1.0,7,0.25,73.1126139371
10,1.0,7,0.25,74.2060406592
10,1.0,7,0.25,70.2234865002
10,1.0,7,0.25,70.8214270737
10,1.0,7,0.25,73.7867721904
10,1.0,9,0.05,75.7600233674
10,1.0,9,0.05,77.3741683336
10,1.0,9,0.05,73.3970951415
10,1.0,9,0.05,77.7272541385
10,1.0,9,0.05,75.7420312532
10,1.0,9,0.1,72.172784261
10,1.0,9,0.1,71.6778692778
10,1.0,9,0.1,73.6579393842
10,1.0,9,0.1,72.1259812991
10,1.0,9,0.1,71.9617643574
10,1.0,9,0.15,70.0092821162
10,1.0,9,0.15,78.9127778919
10,1.0,9,0.15,72.3352989597
10,1.0,9,0.15,70.2995070902
10,1.0,9,0.15,72.7727607567
10,1.0,9,0.25,75.2580955709
10,1.0,9,0.25,72.0468116639
10,1.0,9,0.25,74.9693309332
10,1.0,9,0.25,72.0375251468
10,1.0,9,0.25,73.9402656389
20,0.5,3,0.05,52.501739044
20,0.5,3,0.05,52.3889879417
20,0.5,3,0.05,53.5094573586
20,0.5,3,0.05,54.3631024798
20,0.5,3,0.05,51.613616597
20,0.5,3,0.1,57.0758727632
20,0.5,3,0.1,57.4108101913
20,0.5,3,0.1,55.0977997997
20,0.5,3,0.1,57.8548874634
20,0.5,3,0.1,61.2085649383
20,0.5,3,0.15,59.9210415631
20,0.5,3,0.15,55.4516391923
20,0.5,3,0.15,55.8404464488
20,0.5,3,0.15,59.6480030321
20,0.5,3,0.15,57.1700701628
20,0.5,3,0.25,59.0212918285
20,0.5,3,0.25,58.2890522524
20,0.5,3,0.25,57.9680500024
20,0.5,3,0.25,56.3997239303
20,0.5,3,0.25,59.8181910698
20,0.5,5,0.05,55.7818519847
20,0.5,5,0.05,56.7241042039
20,0.5,5,0.05,52.5538944104
20,0.5,5,0.05,56.8400330072
20,0.5,5,0.05,56.726066602
20,0.5,5,0.1,62.1948921505
20,0.5,5,0.1,61.5274581956
20,0.5,5,0.1,62.1965778952
20,0.5,5,0.1,61.3504195677
20,0.5,5,0.1,62.7196534165
20,0.5,5,0.15,57.97213908
20,0.5,5,0.15,60.4767900496
20,0.5,5,0.15,58.9471540655
20,0.5,5,0.15,61.0646326105
20,0.5,5,0.15,61.5885181066
20,0.5,5,0.25,60.5102430765
20,0.5,5,0.25,62.843709091
20,0.5,5,0.25,58.5520372955
20,0.5,5,0.25,60.9215966068
20,0.5,5,0.25,60.7026206331
20,0.5,7,0.05,59.5175527241
20,0.5,7,0.05,63.1301759614
20,0.5,7,0.05,57.6567519883
20,0.5,7,0.05,59.3718314584
20,0.5,7,0.05,57.5449898441
20,0.5,7,0.1,61.1453151073
20,0.5,7,0.1,64.6133054166
20,0.5,7,0.1,65.173532052
20,0.5,7,0.1,62.3019559751
20,0.5,7,0.1,61.6441187099
20,0.5,7,0.15,64.1535550259
20,0.5,7,0.15,63.9094868329
20,0.5,7,0.15,62.3290225435
20,0.5,7,0.15,64.5471400988
20,0.5,7,0.15,62.3774914945
20,0.5,7,0.25,63.8834121606
20,0.5,7,0.25,63.9473517995
20,0.5,7,0.25,64.8196359046
20,0.5,7,0.25,59.5635177961
20,0.5,7,0.25,63.1647291461
20,0.5,9,0.05,59.159242227
20,0.5,9,0.05,57.3456031602
20,0.5,9,0.05,62.2457201233
20,0.5,9,0.05,55.5442085684
20,0.5,9,0.05,58.0006686359
20,0.5,9,0.1,63.4405983693
20,0.5,9,0.1,64.8590146562
20,0.5,9,0.1,63.6372601355
20,0.5,9,0.1,63.8733459236
20,0.5,9,0.1,63.581108435
20,0.5,9,0.15,66.1501864473
20,0.5,9,0.15,68.6977145025
20,0.5,9,0.15,65.5786364246
20,0.5,9,0.15,62.7061186469
20,0.5,9,0.15,62.2163758876
20,0.5,9,0.25,66.8210932137
20,0.5,9,0.25,64.9677001382
20,0.5,9,0.25,61.3676537887
20,0.5,9,0.25,62.0032605401
20,0.5,9,0.25,61.515184045
20,0.75,3,0.05,52.8292222473
20,0.75,3,0.05,56.3920558764
20,0.75,3,0.05,53.8230065321
20,0.75,3,0.05,51.7935612994
20,0.75,3,0.05,50.583169518
20,0.75,3,0.1,56.4386135794
20,0.75,3,0.1,57.6783961874
20,0.75,3,0.1,56.716452314
20,0.75,3,0.1,59.4946560709
20,0.75,3,0.1,56.7289246046
20,0.75,3,0.15,60.470415917
20,0.75,3,0.15,57.8904669187
20,0.75,3,0.15,60.7129111626
20,0.75,3,0.15,58.7354382708
20,0.75,3,0.15,61.578071264
20,0.75,3,0.25,55.1404826214
20,0.75,3,0.25,59.8571802654
20,0.75,3,0.25,60.964198066
20,0.75,3,0.25,59.9733435923
20,0.75,3,0.25,58.2372931847
20,0.75,5,0.05,52.2092873521
20,0.75,5,0.05,55.0835943928
20,0.75,5,0.05,52.7745631951
20,0.75,5,0.05,53.7879355094
20,0.75,5,0.05,54.5031915223
20,0.75,5,0.1,62.1824602471
20,0.75,5,0.1,63.3558624374
20,0.75,5,0.1,61.8368780278
20,0.75,5,0.1,61.5360707333
20,0.75,5,0.1,64.7233444307
20,0.75,5,0.15,61.1285829064
20,0.75,5,0.15,62.9724310882
20,0.75,5,0.15,59.8743470738
20,0.75,5,0.15,58.8262470585
20,0.75,5,0.15,63.7212496712
20,0.75,5,0.25,62.769880664
20,0.75,5,0.25,61.9993520539
20,0.75,5,0.25,63.8951750609
20,0.75,5,0.25,63.5232506188
20,0.75,5,0.25,64.5261561632
20,0.75,7,0.05,61.6503704818
20,0.75,7,0.05,56.8084647108
20,0.75,7,0.05,58.5829214291
20,0.75,7,0.05,60.6313797523
20,0.75,7,0.05,55.815481993
20,0.75,7,0.1,65.7626134101
20,0.75,7,0.1,63.6084731483
20,0.75,7,0.1,61.6708794368
20,0.75,7,0.1,63.1921171267
20,0.75,7,0.1,65.0462380674
20,0.75,7,0.15,63.9042551919
20,0.75,7,0.15,61.5793889932
20,0.75,7,0.15,64.2543790314
20,0.75,7,0.15,67.9042951091
20,0.75,7,0.15,60.5772855751
20,0.75,7,0.25,62.1368010578
20,0.75,7,0.25,68.2422417087
20,0.75,7,0.25,63.0991002636
20,0.75,7,0.25,62.1031528108
20,0.75,7,0.25,63.3362093384
20,0.75,9,0.05,61.8197752339
20,0.75,9,0.05,61.5923963407
20,0.75,9,0.05,60.3538502292
20,0.75,9,0.05,62.0146057631
20,0.75,9,0.05,63.8075612821
20,0.75,9,0.1,65.739225366
20,0.75,9,0.1,63.0179074501
20,0.75,9,0.1,67.5319886955
20,0.75,9,0.1,63.6909498534
20,0.75,9,0.1,60.9001181157
20,0.75,9,0.15,64.6195328853
20,0.75,9,0.15,63.3095376756
20,0.75,9,0.15,59.7658648874
20,0.75,9,0.15,61.5234853097
20,0.75,9,0.15,62.1719762809
20,0.75,9,0.25,64.3693551005
20,0.75,9,0.25,65.0257503905
20,0.75,9,0.25,62.2458596688
20,0.75,9,0.25,65.7558273465
20,0.75,9,0.25,66.1031177838
20,1.0,3,0.05,51.7213421863
20,1.0,3,0.05,53.7878450518
20,1.0,3,0.05,53.2622564806
20,1.0,3,0.05,53.9967193536
20,1.0,3,0.05,50.9928265099
20,1.0,3,0.1,57.3566220822
20,1.0,3,0.1,60.2872574016
20,1.0,3,0.1,58.9794017175
20,1.0,3,0.1,55.7952494144
20,1.0,3,0.1,55.0993521357
20,1.0,3,0.15,61.5743418982
20,1.0,3,0.15,60.1115595206
20,1.0,3,0.15,62.3688690787
20,1.0,3,0.15,60.0191562014
20,1.0,3,0.15,59.8204385401
20,1.0,3,0.25,62.1158760281
20,1.0,3,0.25,59.9526927113
20,1.0,3,0.25,58.003118844
20,1.0,3,0.25,56.5898356419
20,1.0,3,0.25,59.1853943423
20,1.0,5,0.05,54.2979764643
20,1.0,5,0.05,55.6547674011
20,1.0,5,0.05,54.4110923934
20,1.0,5,0.05,57.6379996437
20,1.0,5,0.05,58.4062746215
20,1.0,5,0.1,61.6435105486
20,1.0,5,0.1,63.4450473688
20,1.0,5,0.1,64.445464897
20,1.0,5,0.1,62.9195944233
20,1.0,5,0.1,63.93971287
20,1.0,5,0.15,63.1950643871
20,1.0,5,0.15,63.1997543077
20,1.0,5,0.15,64.3273953877
20,1.0,5,0.15,57.8684331989
20,1.0,5,0.15,61.5218828158
20,1.0,5,0.25,61.0677686339
20,1.0,5,0.25,61.0335572255
20,1.0,5,0.25,62.4031085492
20,1.0,5,0.25,64.4660243185
20,1.0,5,0.25,59.8029691851
20,1.0,7,0.05,61.1947170309
20,1.0,7,0.05,55.1223724202
20,1.0,7,0.05,62.582411709
20,1.0,7,0.05,55.6642836728
20,1.0,7,0.05,61.2927841262
20,1.0,7,0.1,66.1110139812
20,1.0,7,0.1,64.5416967051
20,1.0,7,0.1,62.8628371431
20,1.0,7,0.1,61.7234944318
20,1.0,7,0.1,63.1827388974
20,1.0,7,0.15,62.3046295767
20,1.0,7,0.15,61.682060287
20,1.0,7,0.15,65.6075042209
20,1.0,7,0.15,62.0845941011
20,1.0,7,0.15,61.2372510727
20,1.0,7,0.25,61.5176908733
20,1.0,7,0.25,61.9681986305
20,1.0,7,0.25,62.5165121273
20,1.0,7,0.25,62.2380305547
20,1.0,7,0.25,64.7311306916
20,1.0,9,0.05,62.6501566307
20,1.0,9,0.05,57.2193139042
20,1.0,9,0.05,62.3655148603
20,1.0,9,0.05,62.0169499247
20,1.0,9,0.05,59.6505060203
20,1.0,9,0.1,64.6554402856
20,1.0,9,0.1,63.3346585135
20,1.0,9,0.1,67.2515320395
20,1.0,9,0.1,64.1415464556
20,1.0,9,0.1,64.0661105405
20,1.0,9,0.15,63.9460814944
20,1.0,9,0.15,62.3043066578
20,1.0,9,0.15,63.3852791389
20,1.0,9,0.15,67.0120600837
20,1.0,9,0.15,62.2819653614
20,1.0,9,0.25,61.6121603094
20,1.0,9,0.25,61.5501628274
20,1.0,9,0.25,61.9440997137
20,1.0,9,0.25,64.7256583758
20,1.0,9,0.25,59.9455554331
30,0.5,3,0.05,45.0731144971
30,0.5,3,0.05,44.3024494838
30,0.5,3,0.05,44.6472937663
30,0.5,3,0.05,46.8196071246
30,0.5,3,0.05,50.2470680497
30,0.5,3,0.1,49.988700033
30,0.5,3,0.1,47.9310774749
30,0.5,3,0.1,47.9739130677
30,0.5,3,0.1,51.5709061176
30,0.5,3,0.1,51.0771275434
30,0.5,3,0.15,51.2022370961
30,0.5,3,0.15,51.1057481423
30,0.5,3,0.15,49.22725879
30,0.5,3,0.15,51.6759158681
30,0.5,3,0.15,54.8330991162
30,0.5,3,0.25,49.9390193619
30,0.5,3,0.25,50.8801314836
30,0.5,3,0.25,48.9806147958
30,0.5,3,0.25,50.6098845922
30,0.5,3,0.25,51.8334723825
30,0.5,5,0.05,47.4016963711
30,0.5,5,0.05,47.0460221312
30,0.5,5,0.05,50.66426643
30,0.5,5,0.05,44.6219919338
30,0.5,5,0.05,48.2230958099
30,0.5,5,0.1,51.2116991039
30,0.5,5,0.1,51.4892184109
30,0.5,5,0.1,53.2647149615
30,0.5,5,0.1,52.6014097399
30,0.5,5,0.1,55.8758239144
30,0.5,5,0.15,54.2646776104
30,0.5,5,0.15,54.8772191748
30,0.5,5,0.15,55.1500383088
30,0.5,5,0.15,54.6309232485
30,0.5,5,0.15,52.2247317509
30,0.5,5,0.25,50.7280594141
30,0.5,5,0.25,53.8829854325
30,0.5,5,0.25,55.7228971663
30,0.5,5,0.25,54.9586348264
30,0.5,5,0.25,54.3750312588
30,0.5,7,0.05,47.4169685875
30,0.5,7,0.05,50.7217552138
30,0.5,7,0.05,53.8082619602
30,0.5,7,0.05,48.626435635
30,0.5,7,0.05,47.8270044478
30,0.5,7,0.1,58.2291189049
30,0.5,7,0.1,53.6136155702
30,0.5,7,0.1,60.745305615
30,0.5,7,0.1,53.9506030113
30,0.5,7,0.1,56.6798725089
30,0.5,7,0.15,55.7672638551
30,0.5,7,0.15,56.7891691217
30,0.5,7,0.15,55.6155599948
30,0.5,7,0.15,58.8597861047
30,0.5,7,0.15,55.6982009514
30,0.5,7,0.25,56.9703846271
30,0.5,7,0.25,55.6496289371
30,0.5,7,0.25,58.6371792239
30,0.5,7,0.25,54.2206833531
30,0.5,7,0.25,59.9363166659
30,0.5,9,0.05,51.7988428187
30,0.5,9,0.05,48.9297646749
30,0.5,9,0.05,52.2322093722
30,0.5,9,0.05,50.5286993974
30,0.5,9,0.05,53.3058859755
30,0.5,9,0.1,56.1757058556
30,0.5,9,0.1,60.2597226782
30,0.5,9,0.1,56.7783294829
30,0.5,9,0.1,57.0002901484
30,0.5,9,0.1,56.7078251913
30,0.5,9,0.15,57.664143673
30,0.5,9,0.15,56.7338155137
30,0.5,9,0.15,53.5423340659
30,0.5,9,0.15,56.0693812948
30,0.5,9,0.15,58.7769855228
30,0.5,9,0.25,55.4690623484
30,0.5,9,0.25,55.7536077174
30,0.5,9,0.25,58.1986775524
30,0.5,9,0.25,51.0081917752
30,0.5,9,0.25,60.4131845741
30,0.75,3,0.05,46.2674354616
30,0.75,3,0.05,46.9317295135
30,0.75,3,0.05,46.0039822284
30,0.75,3,0.05,45.4381107873
30,0.75,3,0.05,46.4557591079
30,0.75,3,0.1,50.3494987275
30,0.75,3,0.1,47.1225088969
30,0.75,3,0.1,50.1799392088
30,0.75,3,0.1,48.6393177164
30,0.75,3,0.1,54.2502269805
30,0.75,3,0.15,54.5006839817
30,0.75,3,0.15,52.7919749586
30,0.75,3,0.15,52.957296191
30,0.75,3,0.15,52.1956624109
30,0.75,3,0.15,49.4009786224
30,0.75,3,0.25,52.4217795485
30,0.75,3,0.25,51.1483972483
30,0.75,3,0.25,50.5509341383
30,0.75,3,0.25,52.50932495
30,0.75,3,0.25,51.1783195057
30,0.75,5,0.05,49.4632610578
30,0.75,5,0.05,49.0316630651
30,0.75,5,0.05,47.5011016037
30,0.75,5,0.05,46.5359210505
30,0.75,5,0.05,47.8174142029
30,0.75,5,0.1,53.2280303913
30,0.75,5,0.1,51.409573884
30,0.75,5,0.1,57.4533182988
30,0.75,5,0.1,52.7311715841
30,0.75,5,0.1,49.8784534474
30,0.75,5,0.15,55.6068368075
30,0.75,5,0.15,51.0362660639
30,0.75,5,0.15,56.6659654056
30,0.75,5,0.15,54.8207550062
30,0.75,5,0.15,53.5763485504
30,0.75,5,0.25,52.1035993898
30,0.75,5,0.25,50.671296415
30,0.75,5,0.25,56.792555758
30,0.75,5,0.25,57.6677002568
30,0.75,5,0.25,54.966754086
30,0.75,7,0.05,47.7822744909
30,0.75,7,0.05,47.6679861042
30,0.75,7,0.05,46.235162147
30,0.75,7,0.05,50.5516152389
30,0.75,7,0.05,54.685190714
30,0.75,7,0.1,59.35000712
30,0.75,7,0.1,54.4629318151
30,0.75,7,0.1,54.9663329189
30,0.75,7,0.1,56.1656304088
30,0.75,7,0.1,58.4234907386
30,0.75,7,0.15,58.1591110722
30,0.75,7,0.15,54.0644826005
30,0.75,7,0.15,53.521363096
30,0.75,7,0.15,51.2509084046
30,0.75,7,0.15,54.4069224802
30,0.75,7,0.25,55.8205010929
30,0.75,7,0.25,54.3490789173
30,0.75,7,0.25,56.9205669371
30,0.75,7,0.25,59.8717101691
30,0.75,7,0.25,55.6856225502
30,0.75,9,0.05,52.618866762
30,0.75,9,0.05,54.8331288844
30,0.75,9,0.05,50.3832020051
30,0.75,9,0.05,49.6344714958
30,0.75,9,0.05,54.4980244337
30,0.75,9,0.1,55.069331106
30,0.75,9,0.1,59.9886712131
30,0.75,9,0.1,61.7277788555
30,0.75,9,0.1,57.0683982513
30,0.75,9,0.1,60.6327693367
30,0.75,9,0.15,56.8171294933
30,0.75,9,0.15,52.8788964882
30,0.75,9,0.15,57.5447470859
30,0.75,9,0.15,58.9958510824
30,0.75,9,0.15,57.4363653023
30,0.75,9,0.25,54.317932624
30,0.75,9,0.25,62.8546649812
30,0.75,9,0.25,58.211047248
30,0.75,9,0.25,56.5907948928
30,0.75,9,0.25,58.9756289597
30,1.0,3,0.05,46.885865156
30,1.0,3,0.05,45.5008645041
30,1.0,3,0.05,46.7601313282
30,1.0,3,0.05,47.3355372587
30,1.0,3,0.05,43.7901576943
30,1.0,3,0.1,50.1660455645
30,1.0,3,0.1,53.1286518909
30,1.0,3,0.1,48.2835272077
30,1.0,3,0.1,51.8454458879
30,1.0,3,0.1,48.92050448
30,1.0,3,0.15,50.8674459813
30,1.0,3,0.15,50.1424343868
30,1.0,3,0.15,51.8548486522
30,1.0,3,0.15,52.1513077411
30,1.0,3,0.15,50.4686289743
30,1.0,3,0.25,49.1500109864
30,1.0,3,0.25,49.726801485
30,1.0,3,0.25,47.1396687857
30,1.0,3,0.25,52.9062463029
30,1.0,3,0.25,51.6327466107
30,1.0,5,0.05,47.6858912299
30,1.0,5,0.05,48.4035619388
30,1.0,5,0.05,51.1021256201
30,1.0,5,0.05,47.4848333662
30,1.0,5,0.05,45.7474509935
30,1.0,5,0.1,53.9998306316
30,1.0,5,0.1,54.4207086491
30,1.0,5,0.1,54.1802517405
30,1.0,5,0.1,53.9117226551
30,1.0,5,0.1,55.7799089286
30,1.0,5,0.15,55.7381825433
30,1.0,5,0.15,48.4203030599
30,1.0,5,0.15,49.0280312776
30,1.0,5,0.15,54.8105197108
30,1.0,5,0.15,53.5174058669
30,1.0,5,0.25,58.8609473261
30,1.0,5,0.25,55.287968028
30,1.0,5,0.25,56.8376053335
30,1.0,5,0.25,51.3142218121
30,1.0,5,0.25,48.0743143952
30,1.0,7,0.05,47.3844219378
30,1.0,7,0.05,48.4844478146
30,1.0,7,0.05,52.1358230778
30,1.0,7,0.05,52.3629110993
30,1.0,7,0.05,48.2217434593
30,1.0,7,0.1,58.6648426495
30,1.0,7,0.1,54.1506240276
30,1.0,7,0.1,56.4645830253
30,1.0,7,0.1,56.8594357102
30,1.0,7,0.1,58.0363727831
30,1.0,7,0.15,55.1670128929
30,1.0,7,0.15,57.0073864941
30,1.0,7,0.15,54.6989605911
30,1.0,7,0.15,53.8122899682
30,1.0,7,0.15,51.92331567
30,1.0,7,0.25,54.9795092469
30,1.0,7,0.25,55.4532725853
30,1.0,7,0.25,51.4692903821
30,1.0,7,0.25,56.4099569693
30,1.0,7,0.25,53.6773411405
30,1.0,9,0.05,54.0624427632
30,1.0,9,0.05,54.8506788408
30,1.0,9,0.05,47.561468241
30,1.0,9,0.05,45.5114226914
30,1.0,9,0.05,50.9645139971
30,1.0,9,0.1,60.5688453025
30,1.0,9,0.1,60.6342522229
30,1.0,9,0.1,59.3376780423
30,1.0,9,0.1,56.6853695459
30,1.0,9,0.1,56.6008194065
30,1.0,9,0.15,53.9330951595
30,1.0,9,0.15,51.5533958458
30,1.0,9,0.15,52.6958415784
30,1.0,9,0.15,55.3540273661
30,1.0,9,0.15,56.5265793657
30,1.0,9,0.25,58.2826743491
30,1.0,9,0.25,50.9869673988
30,1.0,9,0.25,53.0225891429
30,1.0,9,0.25,57.7979766356
30,1.0,9,0.25,54.9544155145
10,0.5,3,0.35,71.0960469932
10,0.5,3,0.35,70.1539708713
10,0.5,3,0.35,68.0241775638
10,0.5,3,0.35,67.7540845277
10,0.5,3,0.35,71.5329624228
10,0.5,3,0.45,69.5256768004
10,0.5,3,0.45,70.453663684
10,0.5,3,0.45,70.2637272718
10,0.5,3,0.45,70.3868088226
10,0.5,3,0.45,70.3803861596
10,0.5,3,0.5,72.3262631399
10,0.5,3,0.5,70.3343742845
10,0.5,3,0.5,71.1769806213
10,0.5,3,0.5,72.3730003092
10,0.5,3,0.5,69.1963528084
10,0.5,3,0.55,71.3820188621
10,0.5,3,0.55,70.2352110581
10,0.5,3,0.55,68.3715184995
10,0.5,3,0.55,72.4522156972
10,0.5,3,0.55,71.9135005755
10,0.5,3,0.65,69.2039897613
10,0.5,3,0.65,69.2995744844
10,0.5,3,0.65,71.5227878841
10,0.5,3,0.65,69.5616674445
10,0.5,3,0.65,70.7663872423
10,0.5,5,0.35,71.4083728524
10,0.5,5,0.35,74.6412547173
10,0.5,5,0.35,73.2634935182
10,0.5,5,0.35,72.8915063425
10,0.5,5,0.35,72.913087518
10,0.5,5,0.45,71.7028794271
10,0.5,5,0.45,74.8874608194
10,0.5,5,0.45,74.8467566331
10,0.5,5,0.45,75.1406401245
10,0.5,5,0.45,72.2059634022
10,0.5,5,0.5,72.5994957831
10,0.5,5,0.5,71.2188138113
